Year,Sexua,Trebetasun informatikoa,Adina,Lurraldea,Units,Value
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,,Ehunekoa,55.36
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,,Ehunekoa,42.23
2019,,Kalkulu-orriak erabiltzea,16tik 74ra,,Ehunekoa,41.92
2019,,Programazio-lengoaia batean programatzea,16tik 74ra,,Ehunekoa,5.56
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,,Ehunekoa,51.89
2019,,Deskargatu edo instalatu software edo app-ak,16tik 74ra,,Ehunekoa,53.92
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,,Ehunekoa,15.99
2019,,,16tik 74ra,,Ehunekoa,67.04
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Araba/Álava,Ehunekoa,55.76
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Araba/Álava,Ehunekoa,41.77
2019,,Kalkulu-orriak erabiltzea,16tik 74ra,Araba/Álava,Ehunekoa,42.89
2019,,Programazio-lengoaia batean programatzea,16tik 74ra,Araba/Álava,Ehunekoa,5.27
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Araba/Álava,Ehunekoa,51.64
2019,,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Araba/Álava,Ehunekoa,54.49
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Araba/Álava,Ehunekoa,16.17
2019,,,16tik 74ra,Araba/Álava,Ehunekoa,68.53
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Gipuzkoa,Ehunekoa,54.5
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Gipuzkoa,Ehunekoa,42.21
2019,,Kalkulu-orriak erabiltzea,16tik 74ra,Gipuzkoa,Ehunekoa,42.77
2019,,Programazio-lengoaia batean programatzea,16tik 74ra,Gipuzkoa,Ehunekoa,5.24
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Gipuzkoa,Ehunekoa,50.59
2019,,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Gipuzkoa,Ehunekoa,51.65
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Gipuzkoa,Ehunekoa,14.73
2019,,,16tik 74ra,Gipuzkoa,Ehunekoa,65.24
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Bizkaia,Ehunekoa,55.79
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Bizkaia,Ehunekoa,42.38
2019,,Kalkulu-orriak erabiltzea,16tik 74ra,Bizkaia,Ehunekoa,41.11
2019,,Programazio-lengoaia batean programatzea,16tik 74ra,Bizkaia,Ehunekoa,5.83
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Bizkaia,Ehunekoa,52.78
2019,,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Bizkaia,Ehunekoa,55.18
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Bizkaia,Ehunekoa,16.73
2019,,,16tik 74ra,Bizkaia,Ehunekoa,67.74
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,,Ehunekoa,89.41
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,,Ehunekoa,85.32
2019,,Kalkulu-orriak erabiltzea,16tik 24ra,,Ehunekoa,70.08
2019,,Programazio-lengoaia batean programatzea,16tik 24ra,,Ehunekoa,12.34
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,,Ehunekoa,84.87
2019,,Deskargatu edo instalatu software edo app-ak,16tik 24ra,,Ehunekoa,83.37
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,,Ehunekoa,26.84
2019,,,16tik 24ra,,Ehunekoa,95.75
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Araba/Álava,Ehunekoa,91.07
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Araba/Álava,Ehunekoa,89.2
2019,,Kalkulu-orriak erabiltzea,16tik 24ra,Araba/Álava,Ehunekoa,70.0
2019,,Programazio-lengoaia batean programatzea,16tik 24ra,Araba/Álava,Ehunekoa,10.56
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Araba/Álava,Ehunekoa,84.7
2019,,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Araba/Álava,Ehunekoa,82.82
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Araba/Álava,Ehunekoa,24.81
2019,,,16tik 24ra,Araba/Álava,Ehunekoa,95.61
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Gipuzkoa,Ehunekoa,87.91
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Gipuzkoa,Ehunekoa,79.9
2019,,Kalkulu-orriak erabiltzea,16tik 24ra,Gipuzkoa,Ehunekoa,71.5
2019,,Programazio-lengoaia batean programatzea,16tik 24ra,Gipuzkoa,Ehunekoa,10.54
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Gipuzkoa,Ehunekoa,80.35
2019,,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Gipuzkoa,Ehunekoa,81.54
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Gipuzkoa,Ehunekoa,26.03
2019,,,16tik 24ra,Gipuzkoa,Ehunekoa,94.0
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Bizkaia,Ehunekoa,90.0
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Bizkaia,Ehunekoa,88.1
2019,,Kalkulu-orriak erabiltzea,16tik 24ra,Bizkaia,Ehunekoa,69.07
2019,,Programazio-lengoaia batean programatzea,16tik 24ra,Bizkaia,Ehunekoa,14.19
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Bizkaia,Ehunekoa,88.2
2019,,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Bizkaia,Ehunekoa,84.86
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Bizkaia,Ehunekoa,28.04
2019,,,16tik 24ra,Bizkaia,Ehunekoa,97.06
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,,Ehunekoa,51.53
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,,Ehunekoa,37.38
2019,,Kalkulu-orriak erabiltzea,25tik 74ra,,Ehunekoa,38.75
2019,,Programazio-lengoaia batean programatzea,25tik 74ra,,Ehunekoa,4.79
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,,Ehunekoa,48.18
2019,,Deskargatu edo instalatu software edo app-ak,25tik 74ra,,Ehunekoa,50.6
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,,Ehunekoa,14.77
2019,,,25tik 74ra,,Ehunekoa,63.8
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Araba/Álava,Ehunekoa,51.77
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Araba/Álava,Ehunekoa,36.41
2019,,Kalkulu-orriak erabiltzea,25tik 74ra,Araba/Álava,Ehunekoa,39.83
2019,,Programazio-lengoaia batean programatzea,25tik 74ra,Araba/Álava,Ehunekoa,4.67
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Araba/Álava,Ehunekoa,47.91
2019,,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Araba/Álava,Ehunekoa,51.29
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Araba/Álava,Ehunekoa,15.19
2019,,,25tik 74ra,Araba/Álava,Ehunekoa,65.47
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Gipuzkoa,Ehunekoa,50.33
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Gipuzkoa,Ehunekoa,37.51
2019,,Kalkulu-orriak erabiltzea,25tik 74ra,Gipuzkoa,Ehunekoa,39.19
2019,,Programazio-lengoaia batean programatzea,25tik 74ra,Gipuzkoa,Ehunekoa,4.58
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Gipuzkoa,Ehunekoa,46.88
2019,,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Gipuzkoa,Ehunekoa,47.92
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Gipuzkoa,Ehunekoa,13.32
2019,,,25tik 74ra,Gipuzkoa,Ehunekoa,61.65
2019,,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Bizkaia,Ehunekoa,52.19
2019,,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Bizkaia,Ehunekoa,37.57
2019,,Kalkulu-orriak erabiltzea,25tik 74ra,Bizkaia,Ehunekoa,38.17
2019,,Programazio-lengoaia batean programatzea,25tik 74ra,Bizkaia,Ehunekoa,4.96
2019,,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Bizkaia,Ehunekoa,49.05
2019,,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Bizkaia,Ehunekoa,52.06
2019,,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Bizkaia,Ehunekoa,15.54
2019,,,25tik 74ra,Bizkaia,Ehunekoa,64.66
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,,Ehunekoa,57.75
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,,Ehunekoa,42.74
2019,1.0,Kalkulu-orriak erabiltzea,16tik 74ra,,Ehunekoa,44.35
2019,1.0,Programazio-lengoaia batean programatzea,16tik 74ra,,Ehunekoa,8.14
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,,Ehunekoa,53.76
2019,1.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,,Ehunekoa,57.35
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,,Ehunekoa,20.51
2019,1.0,,16tik 74ra,,Ehunekoa,69.65
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Araba/Álava,Ehunekoa,60.01
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Araba/Álava,Ehunekoa,40.61
2019,1.0,Kalkulu-orriak erabiltzea,16tik 74ra,Araba/Álava,Ehunekoa,45.71
2019,1.0,Programazio-lengoaia batean programatzea,16tik 74ra,Araba/Álava,Ehunekoa,7.6
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Araba/Álava,Ehunekoa,54.78
2019,1.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Araba/Álava,Ehunekoa,59.34
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Araba/Álava,Ehunekoa,23.92
2019,1.0,,16tik 74ra,Araba/Álava,Ehunekoa,71.05
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Gipuzkoa,Ehunekoa,55.37
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Gipuzkoa,Ehunekoa,41.41
2019,1.0,Kalkulu-orriak erabiltzea,16tik 74ra,Gipuzkoa,Ehunekoa,43.91
2019,1.0,Programazio-lengoaia batean programatzea,16tik 74ra,Gipuzkoa,Ehunekoa,7.79
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Gipuzkoa,Ehunekoa,50.86
2019,1.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Gipuzkoa,Ehunekoa,53.9
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Gipuzkoa,Ehunekoa,19.69
2019,1.0,,16tik 74ra,Gipuzkoa,Ehunekoa,66.91
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Bizkaia,Ehunekoa,58.64
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Bizkaia,Ehunekoa,44.18
2019,1.0,Kalkulu-orriak erabiltzea,16tik 74ra,Bizkaia,Ehunekoa,44.24
2019,1.0,Programazio-lengoaia batean programatzea,16tik 74ra,Bizkaia,Ehunekoa,8.5
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Bizkaia,Ehunekoa,55.31
2019,1.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Bizkaia,Ehunekoa,58.97
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Bizkaia,Ehunekoa,20.07
2019,1.0,,16tik 74ra,Bizkaia,Ehunekoa,71.0
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,,Ehunekoa,85.09
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,,Ehunekoa,81.93
2019,1.0,Kalkulu-orriak erabiltzea,16tik 24ra,,Ehunekoa,69.81
2019,1.0,Programazio-lengoaia batean programatzea,16tik 24ra,,Ehunekoa,15.83
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,,Ehunekoa,81.15
2019,1.0,Deskargatu edo instalatu software edo app-ak,16tik 24ra,,Ehunekoa,81.0
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,,Ehunekoa,32.81
2019,1.0,,16tik 24ra,,Ehunekoa,93.6
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Araba/Álava,Ehunekoa,90.23
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Araba/Álava,Ehunekoa,88.54
2019,1.0,Kalkulu-orriak erabiltzea,16tik 24ra,Araba/Álava,Ehunekoa,69.71
2019,1.0,Programazio-lengoaia batean programatzea,16tik 24ra,Araba/Álava,Ehunekoa,13.71
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Araba/Álava,Ehunekoa,81.76
2019,1.0,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Araba/Álava,Ehunekoa,82.04
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Araba/Álava,Ehunekoa,35.16
2019,1.0,,16tik 24ra,Araba/Álava,Ehunekoa,91.9
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Gipuzkoa,Ehunekoa,80.51
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Gipuzkoa,Ehunekoa,74.65
2019,1.0,Kalkulu-orriak erabiltzea,16tik 24ra,Gipuzkoa,Ehunekoa,69.19
2019,1.0,Programazio-lengoaia batean programatzea,16tik 24ra,Gipuzkoa,Ehunekoa,14.1
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Gipuzkoa,Ehunekoa,72.44
2019,1.0,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Gipuzkoa,Ehunekoa,78.05
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Gipuzkoa,Ehunekoa,32.18
2019,1.0,,16tik 24ra,Gipuzkoa,Ehunekoa,89.45
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,Bizkaia,Ehunekoa,87.06
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,Bizkaia,Ehunekoa,85.49
2019,1.0,Kalkulu-orriak erabiltzea,16tik 24ra,Bizkaia,Ehunekoa,70.3
2019,1.0,Programazio-lengoaia batean programatzea,16tik 24ra,Bizkaia,Ehunekoa,17.71
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 24ra,Bizkaia,Ehunekoa,87.43
2019,1.0,Deskargatu edo instalatu software edo app-ak,16tik 24ra,Bizkaia,Ehunekoa,82.9
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 24ra,Bizkaia,Ehunekoa,32.63
2019,1.0,,16tik 24ra,Bizkaia,Ehunekoa,97.15
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,,Ehunekoa,54.64
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,,Ehunekoa,38.27
2019,1.0,Kalkulu-orriak erabiltzea,25tik 74ra,,Ehunekoa,41.44
2019,1.0,Programazio-lengoaia batean programatzea,25tik 74ra,,Ehunekoa,7.26
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,,Ehunekoa,50.64
2019,1.0,Deskargatu edo instalatu software edo app-ak,25tik 74ra,,Ehunekoa,54.65
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,,Ehunekoa,19.11
2019,1.0,,25tik 74ra,,Ehunekoa,66.92
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Araba/Álava,Ehunekoa,56.81
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Araba/Álava,Ehunekoa,35.55
2019,1.0,Kalkulu-orriak erabiltzea,25tik 74ra,Araba/Álava,Ehunekoa,43.17
2019,1.0,Programazio-lengoaia batean programatzea,25tik 74ra,Araba/Álava,Ehunekoa,6.95
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Araba/Álava,Ehunekoa,51.93
2019,1.0,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Araba/Álava,Ehunekoa,56.94
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Araba/Álava,Ehunekoa,22.74
2019,1.0,,25tik 74ra,Araba/Álava,Ehunekoa,68.85
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Gipuzkoa,Ehunekoa,52.15
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Gipuzkoa,Ehunekoa,37.15
2019,1.0,Kalkulu-orriak erabiltzea,25tik 74ra,Gipuzkoa,Ehunekoa,40.67
2019,1.0,Programazio-lengoaia batean programatzea,25tik 74ra,Gipuzkoa,Ehunekoa,6.98
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Gipuzkoa,Ehunekoa,48.09
2019,1.0,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Gipuzkoa,Ehunekoa,50.81
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Gipuzkoa,Ehunekoa,18.09
2019,1.0,,25tik 74ra,Gipuzkoa,Ehunekoa,64.03
2019,1.0,Fitxategiak edo karpetak kopiatu edo mugitu,25tik 74ra,Bizkaia,Ehunekoa,55.58
2019,1.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",25tik 74ra,Bizkaia,Ehunekoa,39.73
2019,1.0,Kalkulu-orriak erabiltzea,25tik 74ra,Bizkaia,Ehunekoa,41.44
2019,1.0,Programazio-lengoaia batean programatzea,25tik 74ra,Bizkaia,Ehunekoa,7.51
2019,1.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",25tik 74ra,Bizkaia,Ehunekoa,51.86
2019,1.0,Deskargatu edo instalatu software edo app-ak,25tik 74ra,Bizkaia,Ehunekoa,56.39
2019,1.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",25tik 74ra,Bizkaia,Ehunekoa,18.72
2019,1.0,,25tik 74ra,Bizkaia,Ehunekoa,68.19
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,,Ehunekoa,53.04
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,,Ehunekoa,41.74
2019,2.0,Kalkulu-orriak erabiltzea,16tik 74ra,,Ehunekoa,39.57
2019,2.0,Programazio-lengoaia batean programatzea,16tik 74ra,,Ehunekoa,3.05
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,,Ehunekoa,50.08
2019,2.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,,Ehunekoa,50.6
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,,Ehunekoa,11.61
2019,2.0,,16tik 74ra,,Ehunekoa,64.5
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Araba/Álava,Ehunekoa,51.69
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Araba/Álava,Ehunekoa,42.88
2019,2.0,Kalkulu-orriak erabiltzea,16tik 74ra,Araba/Álava,Ehunekoa,40.2
2019,2.0,Programazio-lengoaia batean programatzea,16tik 74ra,Araba/Álava,Ehunekoa,3.04
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Araba/Álava,Ehunekoa,48.64
2019,2.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Araba/Álava,Ehunekoa,49.85
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Araba/Álava,Ehunekoa,8.75
2019,2.0,,16tik 74ra,Araba/Álava,Ehunekoa,66.12
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Gipuzkoa,Ehunekoa,53.63
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Gipuzkoa,Ehunekoa,43.01
2019,2.0,Kalkulu-orriak erabiltzea,16tik 74ra,Gipuzkoa,Ehunekoa,41.65
2019,2.0,Programazio-lengoaia batean programatzea,16tik 74ra,Gipuzkoa,Ehunekoa,2.71
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Gipuzkoa,Ehunekoa,50.32
2019,2.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Gipuzkoa,Ehunekoa,49.41
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Gipuzkoa,Ehunekoa,9.81
2019,2.0,,16tik 74ra,Gipuzkoa,Ehunekoa,63.58
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 74ra,Bizkaia,Ehunekoa,53.06
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 74ra,Bizkaia,Ehunekoa,40.65
2019,2.0,Kalkulu-orriak erabiltzea,16tik 74ra,Bizkaia,Ehunekoa,38.1
2019,2.0,Programazio-lengoaia batean programatzea,16tik 74ra,Bizkaia,Ehunekoa,3.27
2019,2.0,"Fitxategiak ordenagailuaren eta beste gailu batzuen artean transferitzea (kamera digitalak, telefono mugikorrak, mp3 edo mp4)",16tik 74ra,Bizkaia,Ehunekoa,50.34
2019,2.0,Deskargatu edo instalatu software edo app-ak,16tik 74ra,Bizkaia,Ehunekoa,51.54
2019,2.0,"Edozein softwareren konfigurazioa aldatzea, sistema eragilea eta segurtasun-programak barne",16tik 74ra,Bizkaia,Ehunekoa,13.52
2019,2.0,,16tik 74ra,Bizkaia,Ehunekoa,64.61
2019,2.0,Fitxategiak edo karpetak kopiatu edo mugitu,16tik 24ra,,Ehunekoa,93.7
2019,2.0,"Testua, irudiak, taulak edo grafikoak osatzen dituzten aurkezpenak edo dokumentuak sortzea",16tik 24ra,,Ehunekoa,88.68
2019,2.0,Kalkulu-orriak erabiltzea,16tik 24ra,,Ehunekoa,70.34
2019,2.0,Programazio-lengoaia batean programatzea,16tik 24ra,,Ehunekoa,8.88
