Year,Territorio,Comarca,Municipio,Unidad,GeoCode,Value
2019,,,Orio,Por 1.000 habitantes,Orio,0.0
2020,,,Orio,Por 1.000 habitantes,Orio,0.0
2021,,,Orio,Por 1.000 habitantes,Orio,0.0
2022,,,Orio,Por 1.000 habitantes,Orio,0.0
2010,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2011,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2012,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2013,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2014,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2015,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2016,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2017,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2018,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2019,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2020,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
2021,,,Ormaiztegi,Por 1.000 habitantes,Ormaiztegi,0.0
