Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2021,EU_ELEC_PC,,,ES01028,KW_PER_CAPITA_DAY,ES01028,4385.4
2013,EU_ELEC_PC,,,ES01028,KW_PER_CAPITA_DAY,ES01028,4716.0
2017,EU_ELEC_PC,,,ES01028,KW_PER_CAPITA_DAY,ES01028,4487.3
2022,EU_ELEC_PC,,,ES01028,KW_PER_CAPITA_DAY,ES01028,4279.7
2020,EU_ELEC_PC,,,ES01028,KW_PER_CAPITA_DAY,ES01028,3965.4
2010,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,3211.9
2013,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,2999.3
2019,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,2734.5
2018,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,3115.8
2022,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,2688.7
2011,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,3747.6
2015,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,3033.5
2016,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,2995.4
2012,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,3554.5
2017,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,3389.9
2021,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,2969.7
2014,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,2949.4
2020,EU_ELEC_PC,,,ES01030,KW_PER_CAPITA_DAY,ES01030,2637.0
2011,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,16542.5
2010,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,15311.9
2013,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,16096.2
2015,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,18587.4
2019,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,17056.2
2016,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,18291.4
2020,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,15760.7
2014,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,17101.9
2022,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,16189.7
2018,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,17765.9
2021,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,17648.8
2012,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,16346.3
2017,EU_ELEC_PC,,,ES01031,KW_PER_CAPITA_DAY,ES01031,18463.1
2022,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3612.3
2017,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,4077.5
2014,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3912.4
2019,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3833.2
2020,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3931.4
2013,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3847.9
2015,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3830.3
2010,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3987.8
2012,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3567.1
2021,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,4099.1
2018,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,4160.3
2011,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3876.8
2016,EU_ELEC_PC,,,ES01032,KW_PER_CAPITA_DAY,ES01032,3779.0
2013,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2449.0
2020,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2314.3
2018,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2409.8
2010,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2758.3
2014,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2265.6
2021,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2824.0
2019,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2321.2
2022,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2384.1
2011,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2724.4
2017,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2637.1
2016,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2673.1
2015,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2186.3
2012,EU_ELEC_PC,,,ES48051,KW_PER_CAPITA_DAY,ES48051,2632.4
2022,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,67273.5
2010,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,58074.0
2018,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,73641.3
2012,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,75087.3
2014,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,69987.7
2017,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,73462.1
2016,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,70577.0
2011,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,56060.5
2015,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,72798.7
2019,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,73344.3
2020,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,69452.5
2013,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,64203.3
2021,EU_ELEC_PC,,,ES01902,KW_PER_CAPITA_DAY,ES01902,87240.7
2012,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,8170.2
2016,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,7934.4
2010,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,7128.7
2021,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,7509.2
2015,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,7332.6
2011,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,7551.2
2022,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,8378.1
2013,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,6771.7
2014,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,7607.0
2017,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,8371.2
2019,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,7418.3
2018,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,7092.3
2020,EU_ELEC_PC,,,ES01033,KW_PER_CAPITA_DAY,ES01033,6945.6
2011,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4386.1
2022,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4819.7
2017,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4924.5
2019,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4791.3
2016,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4613.9
2021,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4878.8
2013,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4406.2
2015,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4817.4
2012,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4457.2
2014,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4294.4
2020,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4501.3
2010,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,4252.7
2018,EU_ELEC_PC,,,ES48052,KW_PER_CAPITA_DAY,ES48052,5024.1
2015,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1743.0
2021,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1674.3
2014,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1716.1
2010,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,2095.3
2013,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1797.4
2012,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1842.9
2018,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1701.1
2017,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1653.2
2016,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1757.4
2022,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1697.2
2011,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1866.0
2019,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1701.2
2020,EU_ELEC_PC,,,ES20048,KW_PER_CAPITA_DAY,ES20048,1754.9
2016,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2147.1
2020,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,1916.2
2013,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2126.9
2021,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2024.6
2012,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2253.0
2017,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2095.9
2011,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2272.4
2010,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2349.4
2015,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2147.9
2014,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2115.6
2019,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2029.3
2018,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,2071.0
2022,EU_ELEC_PC,,,ES20902,KW_PER_CAPITA_DAY,ES20902,1899.1
2019,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,12701.8
2010,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,13281.6
2011,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,13542.2
2022,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,11745.1
2014,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,12013.3
2018,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,12644.7
2013,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,12940.0
2012,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,13064.8
2015,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,11928.3
2017,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,12375.5
2020,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,11112.3
2016,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,11591.6
2021,EU_ELEC_PC,,,ES01036,KW_PER_CAPITA_DAY,ES01036,11068.7
2014,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2538.7
2012,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2717.5
2010,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,3009.4
2019,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2154.2
2011,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2908.0
2020,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2114.0
2016,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2423.2
2018,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2408.5
2015,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2452.3
2017,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2283.0
2013,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2670.0
2021,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,2109.3
2022,EU_ELEC_PC,,,ES48053,KW_PER_CAPITA_DAY,ES48053,1981.5
2019,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4284.0
2020,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4158.9
2015,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4502.4
2011,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4396.6
2022,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4313.1
2021,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4338.9
2017,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4730.3
2016,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4471.3
2014,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4132.5
2018,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4543.2
2013,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4265.0
2010,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4431.3
2012,EU_ELEC_PC,,,ES20049,KW_PER_CAPITA_DAY,ES20049,4358.3
2012,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4769.0
2011,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4920.4
2015,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4808.9
2016,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4668.1
2010,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4429.9
2017,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,5417.9
2022,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4475.6
2014,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4487.4
2013,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4722.6
2019,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4508.1
2020,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,5627.0
2018,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,5331.0
2021,EU_ELEC_PC,,,ES20050,KW_PER_CAPITA_DAY,ES20050,4502.9
2012,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,10828.7
2022,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,9904.5
2014,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,11794.0
2013,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,11266.6
2016,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,11455.9
2018,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,11252.2
2021,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,10297.8
2011,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,11327.2
2019,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,10773.5
2017,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,11774.0
2010,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,10669.0
2015,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,11171.9
2020,EU_ELEC_PC,,,ES20051,KW_PER_CAPITA_DAY,ES20051,9059.4
2022,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,22428.9
2021,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,29284.2
2016,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,27819.4
2015,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,27889.9
2013,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,28104.6
2014,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,27985.9
2018,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,27433.5
2017,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,27428.0
2011,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,27994.1
2010,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,31325.3
2012,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,26555.5
2020,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,24439.1
2019,EU_ELEC_PC,,,ES20052,KW_PER_CAPITA_DAY,ES20052,25652.4
2014,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,50327.8
2018,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,56957.7
2017,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,56288.3
2021,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,58962.4
2011,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,60636.5
2020,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,49612.1
2022,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,57211.2
2016,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,54027.9
2015,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,49801.6
2019,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,55381.0
2010,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,58381.9
2012,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,52829.7
2013,EU_ELEC_PC,,,ES01058,KW_PER_CAPITA_DAY,ES01058,50934.8
2020,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,0.0
2015,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,2118.3
2013,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,1991.3
2011,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,2054.6
2017,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,0.0
2021,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,0.0
2019,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,0.0
2018,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,0.0
2012,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,1954.4
2010,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,2064.8
2022,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,2274.0
2016,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,2105.3
2014,EU_ELEC_PC,,,ES20068,KW_PER_CAPITA_DAY,ES20068,2051.7
2019,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4572.0
2015,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4527.9
2012,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,5109.7
2021,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4230.5
2022,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4317.6
2011,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,5642.1
2013,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4796.9
2014,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4599.6
2010,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,6040.9
2016,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4948.0
2020,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4249.8
2018,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4693.7
2017,EU_ELEC_PC,,,ES48054,KW_PER_CAPITA_DAY,ES48054,4777.8
2021,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2205.4
2014,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2367.2
2022,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2170.2
2018,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2335.4
2020,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2125.8
2012,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2535.1
2016,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2302.3
2010,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2638.0
2011,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2565.2
2013,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2513.3
2015,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2462.8
2019,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2282.7
2017,EU_ELEC_PC,,,ES48057,KW_PER_CAPITA_DAY,ES48057,2298.2
2010,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,25015.6
2016,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,25123.8
2018,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,25672.7
2021,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,23649.1
2014,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,21111.7
2022,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,22295.2
2015,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,24040.6
2017,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,27295.2
2019,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,25160.1
2013,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,11937.5
2011,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,19501.3
2012,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,16738.5
2020,EU_ELEC_PC,,,ES48055,KW_PER_CAPITA_DAY,ES48055,20126.0
2018,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2509.9
2010,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2530.0
2013,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2517.4
2011,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2437.6
2012,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2700.2
2021,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2417.7
2019,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2458.9
2016,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2364.2
2014,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2311.2
2015,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2214.7
2020,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2241.5
2022,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2236.6
2017,EU_ELEC_PC,,,ES48056,KW_PER_CAPITA_DAY,ES48056,2622.9
2018,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,4995.9
2015,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5558.2
2012,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,6424.3
2016,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5413.8
2019,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,4825.9
2011,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5598.9
2010,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5074.0
2020,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5237.6
2014,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5606.5
2013,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5822.3
2022,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5539.6
2017,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5093.1
2021,EU_ELEC_PC,,,ES01034,KW_PER_CAPITA_DAY,ES01034,5544.5
2018,EU_ELEC_PC,,,ES48081,KW_PER_CAPITA_DAY,ES48081,4232.3
2014,EU_ELEC_PC,,,ES48081,KW_PER_CAPITA_DAY,ES48081,4508.7
2022,EU_ELEC_PC,,,ES48081,KW_PER_CAPITA_DAY,ES48081,4896.2
2012,EU_ELEC_PC,,,ES48081,KW_PER_CAPITA_DAY,ES48081,4529.4
2016,EU_ELEC_PC,,,ES48081,KW_PER_CAPITA_DAY,ES48081,4092.8
2011,EU_ELEC_PC,,,ES48081,KW_PER_CAPITA_DAY,ES48081,5100.5
