Year,Violencia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,INTRAV,,,ES48019,PER_10000,ES48019,17.5
2018,INTRAV,,,ES20023,PER_10000,ES20023,0.0
2020,INTRAV,,,ES20023,PER_10000,ES20023,0.0
2019,INTRAV,,,ES20023,PER_10000,ES20023,34.0
2019,INTRAV,,,ES20024,PER_10000,ES20024,0.0
2018,INTRAV,,,ES20024,PER_10000,ES20024,0.0
2020,INTRAV,,,ES20024,PER_10000,ES20024,0.0
2020,INTRAV,,,ES48020,PER_10000,ES48020,8.0
2019,INTRAV,,,ES48020,PER_10000,ES48020,9.2
2018,INTRAV,,,ES48020,PER_10000,ES48020,6.8
2018,INTRAV,,,ES48021,PER_10000,ES48021,24.4
2019,INTRAV,,,ES48021,PER_10000,ES48021,0.0
2020,INTRAV,,,ES48021,PER_10000,ES48021,0.0
2018,INTRAV,,,ES01017,PER_10000,ES01017,40.2
2019,INTRAV,,,ES01017,PER_10000,ES01017,0.0
2020,INTRAV,,,ES01017,PER_10000,ES01017,19.2
2020,INTRAV,,,ES20029,PER_10000,ES20029,11.0
2019,INTRAV,,,ES20029,PER_10000,ES20029,0.0
2018,INTRAV,,,ES20029,PER_10000,ES20029,7.4
2018,INTRAV,,,ES48901,PER_10000,ES48901,20.8
2019,INTRAV,,,ES48901,PER_10000,ES48901,31.4
2020,INTRAV,,,ES48901,PER_10000,ES48901,11.1
2019,INTRAV,,,ES48026,PER_10000,ES48026,13.9
2018,INTRAV,,,ES48026,PER_10000,ES48026,0.0
2020,INTRAV,,,ES48026,PER_10000,ES48026,0.0
2019,INTRAV,,,ES20069,PER_10000,ES20069,7.9
2020,INTRAV,,,ES20069,PER_10000,ES20069,10.8
2018,INTRAV,,,ES20069,PER_10000,ES20069,9.3
2020,INTRAV,,,ES48027,PER_10000,ES48027,7.1
2018,INTRAV,,,ES48027,PER_10000,ES48027,10.5
2019,INTRAV,,,ES48027,PER_10000,ES48027,4.5
2019,INTRAV,,,ES48028,PER_10000,ES48028,25.3
2020,INTRAV,,,ES48028,PER_10000,ES48028,25.0
2018,INTRAV,,,ES48028,PER_10000,ES48028,0.0
2020,INTRAV,,,ES20030,PER_10000,ES20030,8.6
2019,INTRAV,,,ES20030,PER_10000,ES20030,14.2
2018,INTRAV,,,ES20030,PER_10000,ES20030,16.3
2019,INTRAV,,,ES48031,PER_10000,ES48031,0.0
2018,INTRAV,,,ES48031,PER_10000,ES48031,0.0
2020,INTRAV,,,ES48031,PER_10000,ES48031,0.0
2019,INTRAV,,,ES01021,PER_10000,ES01021,0.0
2020,INTRAV,,,ES01021,PER_10000,ES01021,0.0
2018,INTRAV,,,ES01021,PER_10000,ES01021,0.0
2020,INTRAV,,,ES01022,PER_10000,ES01022,39.3
2018,INTRAV,,,ES01022,PER_10000,ES01022,56.5
2019,INTRAV,,,ES01022,PER_10000,ES01022,19.2
2020,INTRAV,,,ES20031,PER_10000,ES20031,0.0
2018,INTRAV,,,ES20031,PER_10000,ES20031,0.0
2019,INTRAV,,,ES20031,PER_10000,ES20031,0.0
2018,INTRAV,,,ES20033,PER_10000,ES20033,18.6
2020,INTRAV,,,ES20033,PER_10000,ES20033,0.0
2019,INTRAV,,,ES20033,PER_10000,ES20033,0.0
2020,INTRAV,,,ES20032,PER_10000,ES20032,15.5
2019,INTRAV,,,ES20032,PER_10000,ES20032,13.8
2018,INTRAV,,,ES20032,PER_10000,ES20032,5.1
2020,INTRAV,,,ES48032,PER_10000,ES48032,7.9
2019,INTRAV,,,ES48032,PER_10000,ES48032,2.6
2018,INTRAV,,,ES48032,PER_10000,ES48032,2.6
2018,INTRAV,,,ES01023,PER_10000,ES01023,0.0
2019,INTRAV,,,ES01023,PER_10000,ES01023,0.0
2020,INTRAV,,,ES01023,PER_10000,ES01023,0.0
2020,INTRAV,,,ES48902,PER_10000,ES48902,16.1
2018,INTRAV,,,ES48902,PER_10000,ES48902,9.5
2019,INTRAV,,,ES48902,PER_10000,ES48902,12.0
2020,INTRAV,,,ES48033,PER_10000,ES48033,0.0
2018,INTRAV,,,ES48033,PER_10000,ES48033,0.0
2019,INTRAV,,,ES48033,PER_10000,ES48033,0.0
2019,INTRAV,,,ES48034,PER_10000,ES48034,21.2
2018,INTRAV,,,ES48034,PER_10000,ES48034,6.2
2020,INTRAV,,,ES48034,PER_10000,ES48034,8.8
2020,INTRAV,,,ES20067,PER_10000,ES20067,15.2
2018,INTRAV,,,ES20067,PER_10000,ES20067,8.8
2019,INTRAV,,,ES20067,PER_10000,ES20067,13.7
2018,INTRAV,,,ES20066,PER_10000,ES20066,0.0
2019,INTRAV,,,ES20066,PER_10000,ES20066,0.0
2020,INTRAV,,,ES20066,PER_10000,ES20066,0.0
2018,INTRAV,,,ES01046,PER_10000,ES01046,0.0
2019,INTRAV,,,ES01046,PER_10000,ES01046,0.0
2020,INTRAV,,,ES01046,PER_10000,ES01046,26.2
2020,INTRAV,,,ES48079,PER_10000,ES48079,0.0
2019,INTRAV,,,ES48079,PER_10000,ES48079,0.0
2018,INTRAV,,,ES48079,PER_10000,ES48079,0.0
2019,INTRAV,,,ES20034,PER_10000,ES20034,4.9
2018,INTRAV,,,ES20034,PER_10000,ES20034,39.3
2020,INTRAV,,,ES20034,PER_10000,ES20034,19.4
2020,INTRAV,,,ES48029,PER_10000,ES48029,5.2
2018,INTRAV,,,ES48029,PER_10000,ES48029,5.2
2019,INTRAV,,,ES48029,PER_10000,ES48029,17.3
2018,INTRAV,,,ES48030,PER_10000,ES48030,0.0
2019,INTRAV,,,ES48030,PER_10000,ES48030,0.0
2020,INTRAV,,,ES48030,PER_10000,ES48030,0.0
2019,INTRAV,,,ES20035,PER_10000,ES20035,0.0
2020,INTRAV,,,ES20035,PER_10000,ES20035,0.0
2018,INTRAV,,,ES20035,PER_10000,ES20035,0.0
2020,INTRAV,,,ES48906,PER_10000,ES48906,0.0
2019,INTRAV,,,ES48906,PER_10000,ES48906,21.6
2018,INTRAV,,,ES48906,PER_10000,ES48906,0.0
2020,INTRAV,,,ES48035,PER_10000,ES48035,0.0
2018,INTRAV,,,ES48035,PER_10000,ES48035,0.0
2019,INTRAV,,,ES48035,PER_10000,ES48035,0.0
2020,INTRAV,,,ES20038,PER_10000,ES20038,0.0
2019,INTRAV,,,ES20038,PER_10000,ES20038,0.0
2018,INTRAV,,,ES20038,PER_10000,ES20038,45.7
2018,INTRAV,,,ES20037,PER_10000,ES20037,0.0
2019,INTRAV,,,ES20037,PER_10000,ES20037,0.0
2020,INTRAV,,,ES20037,PER_10000,ES20037,0.0
2020,INTRAV,,,ES48036,PER_10000,ES48036,12.1
2019,INTRAV,,,ES48036,PER_10000,ES48036,9.4
2018,INTRAV,,,ES48036,PER_10000,ES48036,14.1
2018,INTRAV,,,ES48037,PER_10000,ES48037,0.0
2019,INTRAV,,,ES48037,PER_10000,ES48037,0.0
2020,INTRAV,,,ES48037,PER_10000,ES48037,0.0
2019,INTRAV,,,ES48038,PER_10000,ES48038,14.4
2020,INTRAV,,,ES48038,PER_10000,ES48038,0.0
2018,INTRAV,,,ES48038,PER_10000,ES48038,0.0
2018,INTRAV,,,ES48039,PER_10000,ES48039,0.0
2019,INTRAV,,,ES48039,PER_10000,ES48039,0.0
2020,INTRAV,,,ES48039,PER_10000,ES48039,0.0
2020,INTRAV,,,ES48040,PER_10000,ES48040,0.0
2019,INTRAV,,,ES48040,PER_10000,ES48040,0.0
2018,INTRAV,,,ES48040,PER_10000,ES48040,12.1
2020,INTRAV,,,ES48041,PER_10000,ES48041,0.0
2018,INTRAV,,,ES48041,PER_10000,ES48041,0.0
2019,INTRAV,,,ES48041,PER_10000,ES48041,0.0
2019,INTRAV,,,ES20907,PER_10000,ES20907,519.5
2020,INTRAV,,,ES20907,PER_10000,ES20907,122.0
2018,INTRAV,,,ES20907,PER_10000,ES20907,138.9
2019,INTRAV,,,ES48046,PER_10000,ES48046,11.4
2020,INTRAV,,,ES48046,PER_10000,ES48046,8.0
2018,INTRAV,,,ES48046,PER_10000,ES48046,5.7
2020,INTRAV,,,ES20039,PER_10000,ES20039,0.0
2019,INTRAV,,,ES20039,PER_10000,ES20039,7.1
2018,INTRAV,,,ES20039,PER_10000,ES20039,0.0
2020,INTRAV,,,ES48044,PER_10000,ES48044,9.1
2018,INTRAV,,,ES48044,PER_10000,ES48044,9.2
2019,INTRAV,,,ES48044,PER_10000,ES48044,7.3
2018,INTRAV,,,ES48047,PER_10000,ES48047,0.0
2020,INTRAV,,,ES48047,PER_10000,ES48047,0.0
2019,INTRAV,,,ES48047,PER_10000,ES48047,0.0
2018,INTRAV,,,ES48042,PER_10000,ES48042,0.0
2019,INTRAV,,,ES48042,PER_10000,ES48042,0.0
2020,INTRAV,,,ES48042,PER_10000,ES48042,36.5
2019,INTRAV,,,ES48043,PER_10000,ES48043,3.3
2020,INTRAV,,,ES48043,PER_10000,ES48043,6.5
2018,INTRAV,,,ES48043,PER_10000,ES48043,9.9
2018,INTRAV,,,ES48045,PER_10000,ES48045,8.9
2020,INTRAV,,,ES48045,PER_10000,ES48045,0.0
2019,INTRAV,,,ES48045,PER_10000,ES48045,5.9
2020,INTRAV,,,ES01056,PER_10000,ES01056,0.0
2018,INTRAV,,,ES01056,PER_10000,ES01056,0.0
2019,INTRAV,,,ES01056,PER_10000,ES01056,194.2
2019,INTRAV,,,ES20040,PER_10000,ES20040,5.8
2020,INTRAV,,,ES20040,PER_10000,ES20040,20.0
2018,INTRAV,,,ES20040,PER_10000,ES20040,10.7
2020,INTRAV,,,ES20041,PER_10000,ES20041,0.0
2018,INTRAV,,,ES20041,PER_10000,ES20041,0.0
2019,INTRAV,,,ES20041,PER_10000,ES20041,0.0
2019,INTRAV,,,ES20036,PER_10000,ES20036,5.8
2020,INTRAV,,,ES20036,PER_10000,ES20036,9.3
2018,INTRAV,,,ES20036,PER_10000,ES20036,2.3
2020,INTRAV,,,ES20042,PER_10000,ES20042,4.8
2019,INTRAV,,,ES20042,PER_10000,ES20042,0.0
2018,INTRAV,,,ES20042,PER_10000,ES20042,0.0
2019,INTRAV,,,ES48048,PER_10000,ES48048,62.9
2020,INTRAV,,,ES48048,PER_10000,ES48048,0.0
2018,INTRAV,,,ES48048,PER_10000,ES48048,0.0
2018,INTRAV,,,ES20043,PER_10000,ES20043,8.5
2019,INTRAV,,,ES20043,PER_10000,ES20043,25.8
2020,INTRAV,,,ES20043,PER_10000,ES20043,0.0
2018,INTRAV,,,ES48094,PER_10000,ES48094,0.0
2019,INTRAV,,,ES48094,PER_10000,ES48094,27.8
2020,INTRAV,,,ES48094,PER_10000,ES48094,18.7
2020,INTRAV,,,ES20044,PER_10000,ES20044,0.0
2018,INTRAV,,,ES20044,PER_10000,ES20044,0.0
2019,INTRAV,,,ES20044,PER_10000,ES20044,0.0
2020,INTRAV,,,ES20045,PER_10000,ES20045,10.7
2018,INTRAV,,,ES20045,PER_10000,ES20045,13.0
2019,INTRAV,,,ES20045,PER_10000,ES20045,13.6
2019,INTRAV,,,ES01901,PER_10000,ES01901,41.1
2020,INTRAV,,,ES01901,PER_10000,ES01901,29.6
2018,INTRAV,,,ES01901,PER_10000,ES01901,5.8
2018,INTRAV,,,ES20046,PER_10000,ES20046,0.0
2020,INTRAV,,,ES20046,PER_10000,ES20046,0.0
2019,INTRAV,,,ES20046,PER_10000,ES20046,0.0
2019,INTRAV,,,ES01027,PER_10000,ES01027,0.0
2020,INTRAV,,,ES01027,PER_10000,ES01027,0.0
2018,INTRAV,,,ES01027,PER_10000,ES01027,0.0
2020,INTRAV,,,ES48049,PER_10000,ES48049,0.0
2019,INTRAV,,,ES48049,PER_10000,ES48049,0.0
2018,INTRAV,,,ES48049,PER_10000,ES48049,0.0
2018,INTRAV,,,ES20047,PER_10000,ES20047,0.0
2019,INTRAV,,,ES20047,PER_10000,ES20047,0.0
2020,INTRAV,,,ES20047,PER_10000,ES20047,0.0
2019,INTRAV,,,ES48910,PER_10000,ES48910,10.6
2018,INTRAV,,,ES48910,PER_10000,ES48910,0.0
2020,INTRAV,,,ES48910,PER_10000,ES48910,0.0
2019,INTRAV,,,ES48050,PER_10000,ES48050,0.0
2018,INTRAV,,,ES48050,PER_10000,ES48050,0.0
2020,INTRAV,,,ES48050,PER_10000,ES48050,0.0
2018,INTRAV,,,ES48022,PER_10000,ES48022,22.0
2020,INTRAV,,,ES48022,PER_10000,ES48022,22.5
2019,INTRAV,,,ES48022,PER_10000,ES48022,29.6
2020,INTRAV,,,ES48907,PER_10000,ES48907,0.0
2019,INTRAV,,,ES48907,PER_10000,ES48907,0.0
2018,INTRAV,,,ES48907,PER_10000,ES48907,0.0
2020,INTRAV,,,ES01019,PER_10000,ES01019,0.0
2019,INTRAV,,,ES01019,PER_10000,ES01019,0.0
2018,INTRAV,,,ES01019,PER_10000,ES01019,0.0
2020,INTRAV,,,ES01020,PER_10000,ES01020,0.0
2018,INTRAV,,,ES01020,PER_10000,ES01020,65.4
2019,INTRAV,,,ES01020,PER_10000,ES01020,0.0
2019,INTRAV,,,ES01028,PER_10000,ES01028,0.0
2018,INTRAV,,,ES01028,PER_10000,ES01028,13.4
2020,INTRAV,,,ES01028,PER_10000,ES01028,13.0
2020,INTRAV,,,ES01030,PER_10000,ES01030,0.0
2019,INTRAV,,,ES01030,PER_10000,ES01030,0.0
2018,INTRAV,,,ES01030,PER_10000,ES01030,0.0
2019,INTRAV,,,ES01031,PER_10000,ES01031,0.0
2018,INTRAV,,,ES01031,PER_10000,ES01031,0.0
2020,INTRAV,,,ES01031,PER_10000,ES01031,0.0
2019,INTRAV,,,ES01032,PER_10000,ES01032,0.0
2020,INTRAV,,,ES01032,PER_10000,ES01032,0.0
2018,INTRAV,,,ES01032,PER_10000,ES01032,29.2
2020,INTRAV,,,ES48051,PER_10000,ES48051,75.8
2019,INTRAV,,,ES48051,PER_10000,ES48051,0.0
2018,INTRAV,,,ES48051,PER_10000,ES48051,0.0
2018,INTRAV,,,ES01902,PER_10000,ES01902,24.2
2020,INTRAV,,,ES01902,PER_10000,ES01902,23.8
2019,INTRAV,,,ES01902,PER_10000,ES01902,24.0
2018,INTRAV,,,ES01033,PER_10000,ES01033,0.0
2019,INTRAV,,,ES01033,PER_10000,ES01033,0.0
2020,INTRAV,,,ES01033,PER_10000,ES01033,0.0
2018,INTRAV,,,ES48052,PER_10000,ES48052,9.4
2020,INTRAV,,,ES48052,PER_10000,ES48052,0.0
2019,INTRAV,,,ES48052,PER_10000,ES48052,0.0
2019,INTRAV,,,ES20048,PER_10000,ES20048,0.0
2020,INTRAV,,,ES20048,PER_10000,ES20048,0.0
2018,INTRAV,,,ES20048,PER_10000,ES20048,0.0
2018,INTRAV,,,ES20902,PER_10000,ES20902,4.1
2020,INTRAV,,,ES20902,PER_10000,ES20902,3.0
2019,INTRAV,,,ES20902,PER_10000,ES20902,3.1
2020,INTRAV,,,ES01036,PER_10000,ES01036,10.8
2019,INTRAV,,,ES01036,PER_10000,ES01036,10.7
2018,INTRAV,,,ES01036,PER_10000,ES01036,6.4
2018,INTRAV,,,ES48053,PER_10000,ES48053,16.3
2020,INTRAV,,,ES48053,PER_10000,ES48053,0.0
2019,INTRAV,,,ES48053,PER_10000,ES48053,15.6
2018,INTRAV,,,ES20049,PER_10000,ES20049,3.6
2019,INTRAV,,,ES20049,PER_10000,ES20049,10.5
2020,INTRAV,,,ES20049,PER_10000,ES20049,0.0
2018,INTRAV,,,ES20050,PER_10000,ES20050,57.5
2019,INTRAV,,,ES20050,PER_10000,ES20050,0.0
2020,INTRAV,,,ES20050,PER_10000,ES20050,0.0
2018,INTRAV,,,ES20051,PER_10000,ES20051,7.2
2019,INTRAV,,,ES20051,PER_10000,ES20051,12.0
2020,INTRAV,,,ES20051,PER_10000,ES20051,2.4
2019,INTRAV,,,ES20052,PER_10000,ES20052,0.0
2020,INTRAV,,,ES20052,PER_10000,ES20052,13.8
2018,INTRAV,,,ES20052,PER_10000,ES20052,0.0
2018,INTRAV,,,ES01058,PER_10000,ES01058,11.6
2020,INTRAV,,,ES01058,PER_10000,ES01058,21.1
2019,INTRAV,,,ES01058,PER_10000,ES01058,0.0
2019,INTRAV,,,ES20068,PER_10000,ES20068,0.0
2020,INTRAV,,,ES20068,PER_10000,ES20068,0.0
2018,INTRAV,,,ES20068,PER_10000,ES20068,0.0
2019,INTRAV,,,ES48054,PER_10000,ES48054,6.1
2018,INTRAV,,,ES48054,PER_10000,ES48054,9.9
2020,INTRAV,,,ES48054,PER_10000,ES48054,14.6
2018,INTRAV,,,ES48057,PER_10000,ES48057,2.7
2020,INTRAV,,,ES48057,PER_10000,ES48057,8.2
2019,INTRAV,,,ES48057,PER_10000,ES48057,10.9
2019,INTRAV,,,ES48055,PER_10000,ES48055,11.2
2020,INTRAV,,,ES48055,PER_10000,ES48055,17.0
2018,INTRAV,,,ES48055,PER_10000,ES48055,11.1
2020,INTRAV,,,ES48056,PER_10000,ES48056,0.0
2019,INTRAV,,,ES48056,PER_10000,ES48056,0.0
2018,INTRAV,,,ES48056,PER_10000,ES48056,17.3
2018,INTRAV,,,ES01034,PER_10000,ES01034,0.0
2020,INTRAV,,,ES01034,PER_10000,ES01034,0.0
2019,INTRAV,,,ES01034,PER_10000,ES01034,180.2
2020,INTRAV,,,ES48081,PER_10000,ES48081,0.0
2019,INTRAV,,,ES48081,PER_10000,ES48081,0.0
2018,INTRAV,,,ES48081,PER_10000,ES48081,0.0
2020,INTRAV,,,ES20053,PER_10000,ES20053,9.8
2019,INTRAV,,,ES20053,PER_10000,ES20053,13.1
2018,INTRAV,,,ES20053,PER_10000,ES20053,0.0
2020,INTRAV,,,ES20054,PER_10000,ES20054,0.0
2019,INTRAV,,,ES20054,PER_10000,ES20054,0.0
2018,INTRAV,,,ES20054,PER_10000,ES20054,0.0
2020,INTRAV,,,ES48903,PER_10000,ES48903,0.0
2019,INTRAV,,,ES48903,PER_10000,ES48903,9.0
2018,INTRAV,,,ES48903,PER_10000,ES48903,0.0
2019,INTRAV,,,ES48058,PER_10000,ES48058,0.0
2020,INTRAV,,,ES48058,PER_10000,ES48058,0.0
2018,INTRAV,,,ES48058,PER_10000,ES48058,0.0
2020,INTRAV,,,ES48059,PER_10000,ES48059,0.0
2018,INTRAV,,,ES48059,PER_10000,ES48059,0.0
2019,INTRAV,,,ES48059,PER_10000,ES48059,0.0
2019,INTRAV,,,ES48060,PER_10000,ES48060,8.1
2020,INTRAV,,,ES48060,PER_10000,ES48060,4.1
2018,INTRAV,,,ES48060,PER_10000,ES48060,4.1
2020,INTRAV,,,ES48061,PER_10000,ES48061,0.0
2019,INTRAV,,,ES48061,PER_10000,ES48061,0.0
2018,INTRAV,,,ES48061,PER_10000,ES48061,0.0
2019,INTRAV,,,ES20901,PER_10000,ES20901,0.0
2018,INTRAV,,,ES20901,PER_10000,ES20901,9.4
2020,INTRAV,,,ES20901,PER_10000,ES20901,51.0
2019,INTRAV,,,ES48062,PER_10000,ES48062,0.0
2018,INTRAV,,,ES48062,PER_10000,ES48062,0.0
2020,INTRAV,,,ES48062,PER_10000,ES48062,0.0
2019,INTRAV,,,ES48063,PER_10000,ES48063,0.0
2020,INTRAV,,,ES48063,PER_10000,ES48063,0.0
2018,INTRAV,,,ES48063,PER_10000,ES48063,0.0
2020,INTRAV,,,ES48064,PER_10000,ES48064,0.0
2019,INTRAV,,,ES48064,PER_10000,ES48064,0.0
2018,INTRAV,,,ES48064,PER_10000,ES48064,0.0
2018,INTRAV,,,ES01039,PER_10000,ES01039,0.0
2020,INTRAV,,,ES01039,PER_10000,ES01039,0.0
2019,INTRAV,,,ES01039,PER_10000,ES01039,0.0
2020,INTRAV,,,ES48066,PER_10000,ES48066,0.0
2019,INTRAV,,,ES48066,PER_10000,ES48066,0.0
2018,INTRAV,,,ES48066,PER_10000,ES48066,0.0
2019,INTRAV,,,ES48068,PER_10000,ES48068,0.0
2020,INTRAV,,,ES48068,PER_10000,ES48068,20.5
2018,INTRAV,,,ES48068,PER_10000,ES48068,0.0
2020,INTRAV,,,ES48069,PER_10000,ES48069,10.1
2018,INTRAV,,,ES48069,PER_10000,ES48069,2.2
2019,INTRAV,,,ES48069,PER_10000,ES48069,7.9
2019,INTRAV,,,ES48007,PER_10000,ES48007,0.0
2020,INTRAV,,,ES48007,PER_10000,ES48007,135.1
2018,INTRAV,,,ES48007,PER_10000,ES48007,50.0
2020,INTRAV,,,ES48908,PER_10000,ES48908,0.0
2018,INTRAV,,,ES48908,PER_10000,ES48908,0.0
2019,INTRAV,,,ES48908,PER_10000,ES48908,0.0
2020,INTRAV,,,ES48071,PER_10000,ES48071,18.8
2019,INTRAV,,,ES48071,PER_10000,ES48071,31.7
2018,INTRAV,,,ES48071,PER_10000,ES48071,7.9
2020,INTRAV,,,ES20057,PER_10000,ES20057,0.0
2018,INTRAV,,,ES20057,PER_10000,ES20057,0.0
2019,INTRAV,,,ES20057,PER_10000,ES20057,0.0
2020,INTRAV,,,ES20056,PER_10000,ES20056,7.6
2018,INTRAV,,,ES20056,PER_10000,ES20056,15.2
2019,INTRAV,,,ES20056,PER_10000,ES20056,26.5
2020,INTRAV,,,ES48067,PER_10000,ES48067,0.0
2019,INTRAV,,,ES48067,PER_10000,ES48067,28.2
2018,INTRAV,,,ES48067,PER_10000,ES48067,0.0
2019,INTRAV,,,ES48909,PER_10000,ES48909,0.0
2018,INTRAV,,,ES48909,PER_10000,ES48909,0.0
2020,INTRAV,,,ES48909,PER_10000,ES48909,0.0
2020,INTRAV,,,ES01041,PER_10000,ES01041,102.0
2019,INTRAV,,,ES01041,PER_10000,ES01041,0.0
2018,INTRAV,,,ES01041,PER_10000,ES01041,0.0
2018,INTRAV,,,ES20063,PER_10000,ES20063,1.9
2019,INTRAV,,,ES20063,PER_10000,ES20063,5.7
2020,INTRAV,,,ES20063,PER_10000,ES20063,13.3
2020,INTRAV,,,ES01042,PER_10000,ES01042,126.6
2019,INTRAV,,,ES01042,PER_10000,ES01042,194.7
2018,INTRAV,,,ES01042,PER_10000,ES01042,69.9
2018,INTRAV,,,ES20058,PER_10000,ES20058,0.0
2020,INTRAV,,,ES20058,PER_10000,ES20058,22.1
2019,INTRAV,,,ES20058,PER_10000,ES20058,0.0
2020,INTRAV,,,ES48073,PER_10000,ES48073,7.2
2018,INTRAV,,,ES48073,PER_10000,ES48073,11.8
2019,INTRAV,,,ES48073,PER_10000,ES48073,16.5
2019,INTRAV,,,ES20059,PER_10000,ES20059,10.3
2018,INTRAV,,,ES20059,PER_10000,ES20059,8.6
2020,INTRAV,,,ES20059,PER_10000,ES20059,1.7
2019,INTRAV,,,ES20076,PER_10000,ES20076,7.9
2020,INTRAV,,,ES20076,PER_10000,ES20076,15.8
2018,INTRAV,,,ES20076,PER_10000,ES20076,7.9
2018,INTRAV,,,ES20905,PER_10000,ES20905,0.0
2019,INTRAV,,,ES20905,PER_10000,ES20905,0.0
2020,INTRAV,,,ES20905,PER_10000,ES20905,0.0
2018,INTRAV,,,ES20060,PER_10000,ES20060,0.0
2019,INTRAV,,,ES20060,PER_10000,ES20060,0.0
2020,INTRAV,,,ES20060,PER_10000,ES20060,0.0
2020,INTRAV,,,ES20061,PER_10000,ES20061,0.0
2018,INTRAV,,,ES20061,PER_10000,ES20061,16.5
2019,INTRAV,,,ES20061,PER_10000,ES20061,13.1
2020,INTRAV,,,ES20062,PER_10000,ES20062,0.0
2019,INTRAV,,,ES20062,PER_10000,ES20062,0.0
2018,INTRAV,,,ES20062,PER_10000,ES20062,0.0
2019,INTRAV,,,ES48075,PER_10000,ES48075,29.5
2020,INTRAV,,,ES48075,PER_10000,ES48075,0.0
2018,INTRAV,,,ES48075,PER_10000,ES48075,22.6
2019,INTRAV,,,ES48083,PER_10000,ES48083,18.7
2020,INTRAV,,,ES48083,PER_10000,ES48083,13.9
2018,INTRAV,,,ES48083,PER_10000,ES48083,18.6
2020,INTRAV,,,ES48072,PER_10000,ES48072,15.3
2019,INTRAV,,,ES48072,PER_10000,ES48072,0.0
2018,INTRAV,,,ES48072,PER_10000,ES48072,0.0
2019,INTRAV,,,ES01043,PER_10000,ES01043,5.7
2020,INTRAV,,,ES01043,PER_10000,ES01043,0.0
2018,INTRAV,,,ES01043,PER_10000,ES01043,5.8
2020,INTRAV,,,ES20064,PER_10000,ES20064,11.6
2019,INTRAV,,,ES20064,PER_10000,ES20064,5.8
2018,INTRAV,,,ES20064,PER_10000,ES20064,15.0
2019,INTRAV,,,ES01044,PER_10000,ES01044,0.0
2020,INTRAV,,,ES01044,PER_10000,ES01044,0.0
2018,INTRAV,,,ES01044,PER_10000,ES01044,0.0
2020,INTRAV,,,ES48077,PER_10000,ES48077,0.0
2018,INTRAV,,,ES48077,PER_10000,ES48077,17.8
2019,INTRAV,,,ES48077,PER_10000,ES48077,4.4
2019,INTRAV,,,ES48078,PER_10000,ES48078,11.3
2018,INTRAV,,,ES48078,PER_10000,ES48078,7.5
2020,INTRAV,,,ES48078,PER_10000,ES48078,8.4
2019,INTRAV,,,ES01047,PER_10000,ES01047,0.0
2018,INTRAV,,,ES01047,PER_10000,ES01047,0.0
2020,INTRAV,,,ES01047,PER_10000,ES01047,13.5
2018,INTRAV,,,ES01052,PER_10000,ES01052,0.0
2019,INTRAV,,,ES01052,PER_10000,ES01052,0.0
2020,INTRAV,,,ES01052,PER_10000,ES01052,0.0
2018,INTRAV,,,ES01053,PER_10000,ES01053,0.0
2019,INTRAV,,,ES01053,PER_10000,ES01053,0.0
2020,INTRAV,,,ES01053,PER_10000,ES01053,30.3
2019,INTRAV,,,ES48082,PER_10000,ES48082,9.7
2018,INTRAV,,,ES48082,PER_10000,ES48082,9.2
2020,INTRAV,,,ES48082,PER_10000,ES48082,19.8
2019,INTRAV,,,ES20070,PER_10000,ES20070,26.7
2018,INTRAV,,,ES20070,PER_10000,ES20070,0.0
2020,INTRAV,,,ES20070,PER_10000,ES20070,0.0
2020,INTRAV,,,ES48084,PER_10000,ES48084,10.7
2019,INTRAV,,,ES48084,PER_10000,ES48084,22.7
2018,INTRAV,,,ES48084,PER_10000,ES48084,14.1
2020,INTRAV,,,ES48904,PER_10000,ES48904,4.3
2018,INTRAV,,,ES48904,PER_10000,ES48904,17.0
2019,INTRAV,,,ES48904,PER_10000,ES48904,8.5
2018,INTRAV,,,ES48085,PER_10000,ES48085,12.1
2020,INTRAV,,,ES48085,PER_10000,ES48085,11.8
2019,INTRAV,,,ES48085,PER_10000,ES48085,6.0
2020,INTRAV,,,ES48086,PER_10000,ES48086,0.0
2019,INTRAV,,,ES48086,PER_10000,ES48086,7.7
2018,INTRAV,,,ES48086,PER_10000,ES48086,0.0
2020,INTRAV,,,ES20065,PER_10000,ES20065,21.3
2018,INTRAV,,,ES20065,PER_10000,ES20065,5.1
2019,INTRAV,,,ES20065,PER_10000,ES20065,5.2
2020,INTRAV,,,ES48076,PER_10000,ES48076,0.0
2019,INTRAV,,,ES48076,PER_10000,ES48076,0.0
2018,INTRAV,,,ES48076,PER_10000,ES48076,59.9
2018,INTRAV,,,ES20071,PER_10000,ES20071,8.0
2019,INTRAV,,,ES20071,PER_10000,ES20071,6.0
2020,INTRAV,,,ES20071,PER_10000,ES20071,12.8
2020,INTRAV,,,ES48087,PER_10000,ES48087,0.0
2019,INTRAV,,,ES48087,PER_10000,ES48087,0.0
2018,INTRAV,,,ES48087,PER_10000,ES48087,0.0
2019,INTRAV,,,ES48088,PER_10000,ES48088,0.0
2020,INTRAV,,,ES48088,PER_10000,ES48088,0.0
2018,INTRAV,,,ES48088,PER_10000,ES48088,0.0
2018,INTRAV,,,ES48065,PER_10000,ES48065,0.0
2020,INTRAV,,,ES48065,PER_10000,ES48065,4.9
