Year,Actividad,Territorio,Comarca,Municipio,Units,GeoCode,Value
2011,GAN_ECO,,,ES48063,PT,ES48063,0.0
2015,GAN_ECO,,,ES48063,PT,ES48063,0.0
2021,GAN_ECO,,,ES48063,PT,ES48063,0.0
2018,GAN_ECO,,,ES48063,PT,ES48063,0.0
2017,GAN_ECO,,,ES48063,PT,ES48063,0.0
2013,GAN_ECO,,,ES48063,PT,ES48063,0.0
2012,GAN_ECO,,,ES48063,PT,ES48063,0.0
2010,GAN_ECO,,,ES48063,PT,ES48063,0.0
2014,GAN_ECO,,,ES48063,PT,ES48063,0.0
2022,GAN_ECO,,,ES48063,PT,ES48063,0.0
2012,GAN_ECO,,,ES48064,PT,ES48064,0.0
2022,GAN_ECO,,,ES48064,PT,ES48064,5.3
2021,GAN_ECO,,,ES48064,PT,ES48064,5.3
2018,GAN_ECO,,,ES48064,PT,ES48064,0.0
2011,GAN_ECO,,,ES48064,PT,ES48064,0.0
2020,GAN_ECO,,,ES48064,PT,ES48064,0.0
2019,GAN_ECO,,,ES48064,PT,ES48064,0.0
2015,GAN_ECO,,,ES48064,PT,ES48064,0.0
2014,GAN_ECO,,,ES48064,PT,ES48064,0.0
2010,GAN_ECO,,,ES48064,PT,ES48064,0.0
2016,GAN_ECO,,,ES48064,PT,ES48064,0.0
2017,GAN_ECO,,,ES48064,PT,ES48064,0.0
2013,GAN_ECO,,,ES48064,PT,ES48064,0.0
2022,GAN_ECO,,,ES01039,PT,ES01039,0.0
2020,GAN_ECO,,,ES01039,PT,ES01039,0.0
2021,GAN_ECO,,,ES01039,PT,ES01039,0.0
2016,GAN_ECO,,,ES48066,PT,ES48066,0.0
2010,GAN_ECO,,,ES48066,PT,ES48066,0.0
2020,GAN_ECO,,,ES48066,PT,ES48066,0.0
2011,GAN_ECO,,,ES48066,PT,ES48066,0.0
2021,GAN_ECO,,,ES48066,PT,ES48066,0.0
2014,GAN_ECO,,,ES48066,PT,ES48066,0.0
2022,GAN_ECO,,,ES48066,PT,ES48066,0.0
2018,GAN_ECO,,,ES48066,PT,ES48066,0.0
2017,GAN_ECO,,,ES48066,PT,ES48066,0.0
2013,GAN_ECO,,,ES48066,PT,ES48066,0.0
2012,GAN_ECO,,,ES48066,PT,ES48066,0.0
2015,GAN_ECO,,,ES48066,PT,ES48066,0.0
2019,GAN_ECO,,,ES48066,PT,ES48066,0.0
2010,GAN_ECO,,,ES48068,PT,ES48068,0.0
2022,GAN_ECO,,,ES48068,PT,ES48068,0.0
2019,GAN_ECO,,,ES48068,PT,ES48068,0.0
2014,GAN_ECO,,,ES48068,PT,ES48068,0.0
2018,GAN_ECO,,,ES48068,PT,ES48068,0.0
2015,GAN_ECO,,,ES48068,PT,ES48068,0.0
2020,GAN_ECO,,,ES48068,PT,ES48068,0.0
2017,GAN_ECO,,,ES48068,PT,ES48068,0.0
2016,GAN_ECO,,,ES48068,PT,ES48068,0.0
2012,GAN_ECO,,,ES48068,PT,ES48068,0.0
2011,GAN_ECO,,,ES48068,PT,ES48068,0.0
2013,GAN_ECO,,,ES48068,PT,ES48068,25.0
2021,GAN_ECO,,,ES48068,PT,ES48068,0.0
2010,GAN_ECO,,,ES48069,PT,ES48069,0.0
2020,GAN_ECO,,,ES48069,PT,ES48069,2.6
2017,GAN_ECO,,,ES48069,PT,ES48069,2.5
2021,GAN_ECO,,,ES48069,PT,ES48069,2.6
2015,GAN_ECO,,,ES48069,PT,ES48069,0.8
2011,GAN_ECO,,,ES48069,PT,ES48069,0.0
2019,GAN_ECO,,,ES48069,PT,ES48069,1.7
2014,GAN_ECO,,,ES48069,PT,ES48069,0.0
2022,GAN_ECO,,,ES48069,PT,ES48069,6.4
2018,GAN_ECO,,,ES48069,PT,ES48069,2.5
2013,GAN_ECO,,,ES48069,PT,ES48069,0.0
2016,GAN_ECO,,,ES48069,PT,ES48069,1.7
2012,GAN_ECO,,,ES48069,PT,ES48069,0.0
2017,GAN_ECO,,,ES48007,PT,ES48007,0.0
2013,GAN_ECO,,,ES48007,PT,ES48007,0.0
2021,GAN_ECO,,,ES48007,PT,ES48007,0.0
2012,GAN_ECO,,,ES48007,PT,ES48007,0.0
2022,GAN_ECO,,,ES48007,PT,ES48007,0.0
2016,GAN_ECO,,,ES48007,PT,ES48007,0.0
2020,GAN_ECO,,,ES48007,PT,ES48007,0.0
2019,GAN_ECO,,,ES48007,PT,ES48007,0.0
2015,GAN_ECO,,,ES48007,PT,ES48007,0.0
2014,GAN_ECO,,,ES48007,PT,ES48007,0.0
2011,GAN_ECO,,,ES48007,PT,ES48007,0.0
2010,GAN_ECO,,,ES48007,PT,ES48007,0.0
2018,GAN_ECO,,,ES48007,PT,ES48007,0.0
2018,GAN_ECO,,,ES48908,PT,ES48908,0.0
2014,GAN_ECO,,,ES48908,PT,ES48908,0.0
2020,GAN_ECO,,,ES48908,PT,ES48908,0.0
2021,GAN_ECO,,,ES48908,PT,ES48908,0.0
2019,GAN_ECO,,,ES48908,PT,ES48908,0.0
2016,GAN_ECO,,,ES48908,PT,ES48908,0.0
2010,GAN_ECO,,,ES48908,PT,ES48908,0.0
2012,GAN_ECO,,,ES48908,PT,ES48908,0.0
2013,GAN_ECO,,,ES48908,PT,ES48908,0.0
2022,GAN_ECO,,,ES48908,PT,ES48908,0.0
2011,GAN_ECO,,,ES48908,PT,ES48908,0.0
2017,GAN_ECO,,,ES48908,PT,ES48908,0.0
2015,GAN_ECO,,,ES48908,PT,ES48908,0.0
2020,GAN_ECO,,,ES48071,PT,ES48071,0.0
2011,GAN_ECO,,,ES48071,PT,ES48071,0.0
2012,GAN_ECO,,,ES48071,PT,ES48071,0.0
2016,GAN_ECO,,,ES48071,PT,ES48071,0.0
2022,GAN_ECO,,,ES48071,PT,ES48071,0.0
2015,GAN_ECO,,,ES48071,PT,ES48071,0.0
2019,GAN_ECO,,,ES48071,PT,ES48071,0.0
2018,GAN_ECO,,,ES48071,PT,ES48071,0.0
2014,GAN_ECO,,,ES48071,PT,ES48071,0.0
2013,GAN_ECO,,,ES48071,PT,ES48071,0.0
2010,GAN_ECO,,,ES48071,PT,ES48071,0.0
2021,GAN_ECO,,,ES48071,PT,ES48071,0.0
2017,GAN_ECO,,,ES48071,PT,ES48071,0.0
2019,GAN_ECO,,,ES20057,PT,ES20057,4.2
2022,GAN_ECO,,,ES20057,PT,ES20057,11.8
2010,GAN_ECO,,,ES20057,PT,ES20057,0.0
2013,GAN_ECO,,,ES20057,PT,ES20057,0.0
2016,GAN_ECO,,,ES20057,PT,ES20057,0.0
2012,GAN_ECO,,,ES20057,PT,ES20057,0.0
2021,GAN_ECO,,,ES20057,PT,ES20057,5.9
2020,GAN_ECO,,,ES20057,PT,ES20057,5.9
2018,GAN_ECO,,,ES20057,PT,ES20057,4.2
2017,GAN_ECO,,,ES20057,PT,ES20057,4.2
2015,GAN_ECO,,,ES20057,PT,ES20057,0.0
2014,GAN_ECO,,,ES20057,PT,ES20057,0.0
2011,GAN_ECO,,,ES20057,PT,ES20057,0.0
2015,GAN_ECO,,,ES20056,PT,ES20056,0.0
2010,GAN_ECO,,,ES20056,PT,ES20056,1.4
2016,GAN_ECO,,,ES20056,PT,ES20056,0.0
2019,GAN_ECO,,,ES20056,PT,ES20056,0.0
2012,GAN_ECO,,,ES20056,PT,ES20056,1.4
2021,GAN_ECO,,,ES20056,PT,ES20056,0.0
2018,GAN_ECO,,,ES20056,PT,ES20056,0.0
2017,GAN_ECO,,,ES20056,PT,ES20056,0.0
2014,GAN_ECO,,,ES20056,PT,ES20056,0.0
2013,GAN_ECO,,,ES20056,PT,ES20056,1.4
2011,GAN_ECO,,,ES20056,PT,ES20056,1.4
2022,GAN_ECO,,,ES20056,PT,ES20056,0.0
2020,GAN_ECO,,,ES20056,PT,ES20056,0.0
2017,GAN_ECO,,,ES48067,PT,ES48067,1.1
2016,GAN_ECO,,,ES48067,PT,ES48067,1.1
2013,GAN_ECO,,,ES48067,PT,ES48067,1.1
2021,GAN_ECO,,,ES48067,PT,ES48067,1.7
2012,GAN_ECO,,,ES48067,PT,ES48067,1.1
2020,GAN_ECO,,,ES48067,PT,ES48067,0.0
2019,GAN_ECO,,,ES48067,PT,ES48067,1.1
2015,GAN_ECO,,,ES48067,PT,ES48067,1.1
2014,GAN_ECO,,,ES48067,PT,ES48067,1.1
2011,GAN_ECO,,,ES48067,PT,ES48067,0.0
2022,GAN_ECO,,,ES48067,PT,ES48067,0.0
2010,GAN_ECO,,,ES48067,PT,ES48067,0.0
2018,GAN_ECO,,,ES48067,PT,ES48067,1.1
2010,GAN_ECO,,,ES48909,PT,ES48909,0.0
2014,GAN_ECO,,,ES48909,PT,ES48909,0.0
2022,GAN_ECO,,,ES48909,PT,ES48909,0.0
2021,GAN_ECO,,,ES48909,PT,ES48909,0.0
2017,GAN_ECO,,,ES48909,PT,ES48909,0.0
2013,GAN_ECO,,,ES48909,PT,ES48909,0.0
2012,GAN_ECO,,,ES48909,PT,ES48909,0.0
2015,GAN_ECO,,,ES48909,PT,ES48909,0.0
2011,GAN_ECO,,,ES48909,PT,ES48909,0.0
2019,GAN_ECO,,,ES48909,PT,ES48909,0.0
2016,GAN_ECO,,,ES48909,PT,ES48909,0.0
2020,GAN_ECO,,,ES48909,PT,ES48909,0.0
2018,GAN_ECO,,,ES48909,PT,ES48909,0.0
2018,GAN_ECO,,,ES20063,PT,ES20063,0.4
2017,GAN_ECO,,,ES20063,PT,ES20063,0.4
2010,GAN_ECO,,,ES20063,PT,ES20063,0.4
2014,GAN_ECO,,,ES20063,PT,ES20063,0.4
2020,GAN_ECO,,,ES20063,PT,ES20063,0.6
2013,GAN_ECO,,,ES20063,PT,ES20063,0.4
2022,GAN_ECO,,,ES20063,PT,ES20063,1.2
2021,GAN_ECO,,,ES20063,PT,ES20063,1.2
2019,GAN_ECO,,,ES20063,PT,ES20063,0.4
2016,GAN_ECO,,,ES20063,PT,ES20063,0.4
2015,GAN_ECO,,,ES20063,PT,ES20063,0.4
2012,GAN_ECO,,,ES20063,PT,ES20063,0.4
2011,GAN_ECO,,,ES20063,PT,ES20063,1.3
2019,GAN_ECO,,,ES01042,PT,ES01042,0.0
2012,GAN_ECO,,,ES01042,PT,ES01042,0.0
2016,GAN_ECO,,,ES01042,PT,ES01042,0.0
2014,GAN_ECO,,,ES01042,PT,ES01042,0.0
2015,GAN_ECO,,,ES01042,PT,ES01042,2.0
2022,GAN_ECO,,,ES01042,PT,ES01042,0.0
2010,GAN_ECO,,,ES01042,PT,ES01042,2.0
2013,GAN_ECO,,,ES01042,PT,ES01042,0.0
2017,GAN_ECO,,,ES01042,PT,ES01042,0.0
2020,GAN_ECO,,,ES01042,PT,ES01042,0.0
2018,GAN_ECO,,,ES01042,PT,ES01042,0.0
2011,GAN_ECO,,,ES01042,PT,ES01042,0.0
2021,GAN_ECO,,,ES01042,PT,ES01042,0.0
2016,GAN_ECO,,,ES20058,PT,ES20058,3.7
2014,GAN_ECO,,,ES20058,PT,ES20058,3.7
2017,GAN_ECO,,,ES20058,PT,ES20058,3.7
2019,GAN_ECO,,,ES20058,PT,ES20058,3.7
2018,GAN_ECO,,,ES20058,PT,ES20058,3.7
2013,GAN_ECO,,,ES20058,PT,ES20058,3.7
2022,GAN_ECO,,,ES20058,PT,ES20058,10.5
2021,GAN_ECO,,,ES20058,PT,ES20058,5.3
2015,GAN_ECO,,,ES20058,PT,ES20058,3.7
2012,GAN_ECO,,,ES20058,PT,ES20058,3.7
2011,GAN_ECO,,,ES20058,PT,ES20058,3.7
2010,GAN_ECO,,,ES20058,PT,ES20058,0.0
2020,GAN_ECO,,,ES20058,PT,ES20058,5.3
2019,GAN_ECO,,,ES48073,PT,ES48073,0.0
2022,GAN_ECO,,,ES48073,PT,ES48073,0.0
2013,GAN_ECO,,,ES48073,PT,ES48073,0.0
2014,GAN_ECO,,,ES48073,PT,ES48073,0.0
2018,GAN_ECO,,,ES48073,PT,ES48073,0.0
2021,GAN_ECO,,,ES48073,PT,ES48073,0.0
2020,GAN_ECO,,,ES48073,PT,ES48073,0.0
2017,GAN_ECO,,,ES48073,PT,ES48073,0.0
2016,GAN_ECO,,,ES48073,PT,ES48073,0.0
2012,GAN_ECO,,,ES48073,PT,ES48073,0.0
2010,GAN_ECO,,,ES48073,PT,ES48073,0.0
2011,GAN_ECO,,,ES48073,PT,ES48073,0.0
2015,GAN_ECO,,,ES48073,PT,ES48073,0.0
2021,GAN_ECO,,,ES20059,PT,ES20059,0.6
2019,GAN_ECO,,,ES20059,PT,ES20059,0.6
2010,GAN_ECO,,,ES20059,PT,ES20059,0.0
2022,GAN_ECO,,,ES20059,PT,ES20059,1.3
2017,GAN_ECO,,,ES20059,PT,ES20059,0.0
2014,GAN_ECO,,,ES20059,PT,ES20059,0.0
2020,GAN_ECO,,,ES20059,PT,ES20059,0.6
2013,GAN_ECO,,,ES20059,PT,ES20059,0.0
2011,GAN_ECO,,,ES20059,PT,ES20059,0.6
2016,GAN_ECO,,,ES20059,PT,ES20059,0.0
2018,GAN_ECO,,,ES20059,PT,ES20059,0.6
2015,GAN_ECO,,,ES20059,PT,ES20059,0.0
2012,GAN_ECO,,,ES20059,PT,ES20059,0.6
2022,GAN_ECO,,,ES20076,PT,ES20076,0.0
2012,GAN_ECO,,,ES20076,PT,ES20076,0.0
2021,GAN_ECO,,,ES20076,PT,ES20076,0.0
2011,GAN_ECO,,,ES20076,PT,ES20076,0.0
2014,GAN_ECO,,,ES20076,PT,ES20076,0.0
2020,GAN_ECO,,,ES20076,PT,ES20076,0.0
2019,GAN_ECO,,,ES20076,PT,ES20076,0.0
2017,GAN_ECO,,,ES20076,PT,ES20076,0.0
2016,GAN_ECO,,,ES20076,PT,ES20076,0.0
2013,GAN_ECO,,,ES20076,PT,ES20076,0.0
2010,GAN_ECO,,,ES20076,PT,ES20076,0.0
2018,GAN_ECO,,,ES20076,PT,ES20076,0.0
2015,GAN_ECO,,,ES20076,PT,ES20076,0.0
2021,GAN_ECO,,,ES20905,PT,ES20905,5.6
2018,GAN_ECO,,,ES20905,PT,ES20905,5.9
2011,GAN_ECO,,,ES20905,PT,ES20905,0.0
2015,GAN_ECO,,,ES20905,PT,ES20905,0.0
2012,GAN_ECO,,,ES20905,PT,ES20905,0.0
2019,GAN_ECO,,,ES20905,PT,ES20905,5.9
2014,GAN_ECO,,,ES20905,PT,ES20905,0.0
2022,GAN_ECO,,,ES20905,PT,ES20905,5.6
2020,GAN_ECO,,,ES20905,PT,ES20905,5.6
2017,GAN_ECO,,,ES20905,PT,ES20905,5.9
2016,GAN_ECO,,,ES20905,PT,ES20905,0.0
2013,GAN_ECO,,,ES20905,PT,ES20905,0.0
2010,GAN_ECO,,,ES20905,PT,ES20905,0.0
2017,GAN_ECO,,,ES20060,PT,ES20060,0.0
2020,GAN_ECO,,,ES20060,PT,ES20060,0.0
2010,GAN_ECO,,,ES20060,PT,ES20060,0.0
2018,GAN_ECO,,,ES20060,PT,ES20060,0.0
2013,GAN_ECO,,,ES20060,PT,ES20060,0.0
2022,GAN_ECO,,,ES20060,PT,ES20060,0.0
2021,GAN_ECO,,,ES20060,PT,ES20060,0.0
2019,GAN_ECO,,,ES20060,PT,ES20060,0.0
2016,GAN_ECO,,,ES20060,PT,ES20060,0.0
2015,GAN_ECO,,,ES20060,PT,ES20060,0.0
2012,GAN_ECO,,,ES20060,PT,ES20060,0.0
2014,GAN_ECO,,,ES20060,PT,ES20060,0.0
2011,GAN_ECO,,,ES20060,PT,ES20060,0.0
2021,GAN_ECO,,,ES20061,PT,ES20061,0.0
2010,GAN_ECO,,,ES20061,PT,ES20061,0.0
2020,GAN_ECO,,,ES20061,PT,ES20061,0.0
2014,GAN_ECO,,,ES20061,PT,ES20061,0.0
2017,GAN_ECO,,,ES20061,PT,ES20061,0.0
2013,GAN_ECO,,,ES20061,PT,ES20061,0.0
2022,GAN_ECO,,,ES20061,PT,ES20061,0.0
2019,GAN_ECO,,,ES20061,PT,ES20061,0.0
2016,GAN_ECO,,,ES20061,PT,ES20061,0.0
2015,GAN_ECO,,,ES20061,PT,ES20061,0.0
2012,GAN_ECO,,,ES20061,PT,ES20061,0.0
2011,GAN_ECO,,,ES20061,PT,ES20061,0.0
2018,GAN_ECO,,,ES20061,PT,ES20061,0.0
2019,GAN_ECO,,,ES20062,PT,ES20062,0.0
2017,GAN_ECO,,,ES20062,PT,ES20062,0.0
2020,GAN_ECO,,,ES20062,PT,ES20062,0.0
2014,GAN_ECO,,,ES20062,PT,ES20062,0.0
2013,GAN_ECO,,,ES20062,PT,ES20062,0.0
2010,GAN_ECO,,,ES20062,PT,ES20062,0.0
2022,GAN_ECO,,,ES20062,PT,ES20062,0.0
2021,GAN_ECO,,,ES20062,PT,ES20062,0.0
2018,GAN_ECO,,,ES20062,PT,ES20062,0.0
2016,GAN_ECO,,,ES20062,PT,ES20062,0.0
2015,GAN_ECO,,,ES20062,PT,ES20062,0.0
2012,GAN_ECO,,,ES20062,PT,ES20062,0.0
2011,GAN_ECO,,,ES20062,PT,ES20062,0.0
2012,GAN_ECO,,,ES48075,PT,ES48075,0.0
2018,GAN_ECO,,,ES48075,PT,ES48075,0.0
2022,GAN_ECO,,,ES48075,PT,ES48075,1.7
2020,GAN_ECO,,,ES48075,PT,ES48075,0.9
2019,GAN_ECO,,,ES48075,PT,ES48075,0.8
2015,GAN_ECO,,,ES48075,PT,ES48075,0.0
2014,GAN_ECO,,,ES48075,PT,ES48075,0.0
2010,GAN_ECO,,,ES48075,PT,ES48075,0.0
2017,GAN_ECO,,,ES48075,PT,ES48075,0.0
2013,GAN_ECO,,,ES48075,PT,ES48075,0.0
2021,GAN_ECO,,,ES48075,PT,ES48075,0.9
2016,GAN_ECO,,,ES48075,PT,ES48075,0.0
2011,GAN_ECO,,,ES48075,PT,ES48075,0.0
2016,GAN_ECO,,,ES48083,PT,ES48083,0.0
2017,GAN_ECO,,,ES48083,PT,ES48083,0.0
2011,GAN_ECO,,,ES48083,PT,ES48083,0.0
2020,GAN_ECO,,,ES48083,PT,ES48083,0.0
2012,GAN_ECO,,,ES48083,PT,ES48083,0.0
2022,GAN_ECO,,,ES48083,PT,ES48083,0.0
2019,GAN_ECO,,,ES48083,PT,ES48083,0.0
2018,GAN_ECO,,,ES48083,PT,ES48083,0.0
2015,GAN_ECO,,,ES48083,PT,ES48083,0.0
2014,GAN_ECO,,,ES48083,PT,ES48083,0.0
2010,GAN_ECO,,,ES48083,PT,ES48083,0.0
2013,GAN_ECO,,,ES48083,PT,ES48083,0.0
2021,GAN_ECO,,,ES48083,PT,ES48083,0.0
2017,GAN_ECO,,,ES48072,PT,ES48072,0.0
2014,GAN_ECO,,,ES48072,PT,ES48072,0.0
2022,GAN_ECO,,,ES48072,PT,ES48072,0.0
2021,GAN_ECO,,,ES48072,PT,ES48072,0.0
2013,GAN_ECO,,,ES48072,PT,ES48072,0.0
2020,GAN_ECO,,,ES48072,PT,ES48072,0.0
2019,GAN_ECO,,,ES48072,PT,ES48072,0.0
2016,GAN_ECO,,,ES48072,PT,ES48072,0.0
2015,GAN_ECO,,,ES48072,PT,ES48072,0.0
2011,GAN_ECO,,,ES48072,PT,ES48072,0.0
2010,GAN_ECO,,,ES48072,PT,ES48072,0.0
2012,GAN_ECO,,,ES48072,PT,ES48072,0.0
2018,GAN_ECO,,,ES48072,PT,ES48072,0.0
2021,GAN_ECO,,,ES01043,PT,ES01043,0.0
2012,GAN_ECO,,,ES01043,PT,ES01043,0.0
2014,GAN_ECO,,,ES01043,PT,ES01043,0.0
2011,GAN_ECO,,,ES01043,PT,ES01043,0.0
2013,GAN_ECO,,,ES01043,PT,ES01043,0.0
2016,GAN_ECO,,,ES01043,PT,ES01043,0.0
2022,GAN_ECO,,,ES01043,PT,ES01043,0.0
2019,GAN_ECO,,,ES01043,PT,ES01043,0.0
2017,GAN_ECO,,,ES01043,PT,ES01043,0.0
2015,GAN_ECO,,,ES01043,PT,ES01043,0.0
2010,GAN_ECO,,,ES01043,PT,ES01043,0.0
2018,GAN_ECO,,,ES01043,PT,ES01043,0.0
2020,GAN_ECO,,,ES01043,PT,ES01043,0.0
2010,GAN_ECO,,,ES20064,PT,ES20064,0.0
2021,GAN_ECO,,,ES20064,PT,ES20064,0.0
2014,GAN_ECO,,,ES20064,PT,ES20064,0.0
2017,GAN_ECO,,,ES20064,PT,ES20064,0.0
2018,GAN_ECO,,,ES20064,PT,ES20064,0.0
2020,GAN_ECO,,,ES20064,PT,ES20064,0.0
2013,GAN_ECO,,,ES20064,PT,ES20064,0.0
2011,GAN_ECO,,,ES20064,PT,ES20064,0.0
2022,GAN_ECO,,,ES20064,PT,ES20064,0.0
2019,GAN_ECO,,,ES20064,PT,ES20064,0.0
2016,GAN_ECO,,,ES20064,PT,ES20064,0.0
2015,GAN_ECO,,,ES20064,PT,ES20064,0.0
2012,GAN_ECO,,,ES20064,PT,ES20064,0.0
2019,GAN_ECO,,,ES01044,PT,ES01044,0.0
2010,GAN_ECO,,,ES01044,PT,ES01044,0.0
2013,GAN_ECO,,,ES01044,PT,ES01044,0.0
2015,GAN_ECO,,,ES01044,PT,ES01044,0.0
2016,GAN_ECO,,,ES01044,PT,ES01044,0.0
2022,GAN_ECO,,,ES01044,PT,ES01044,0.0
2012,GAN_ECO,,,ES01044,PT,ES01044,0.0
2020,GAN_ECO,,,ES01044,PT,ES01044,0.0
2021,GAN_ECO,,,ES01044,PT,ES01044,0.0
2017,GAN_ECO,,,ES01044,PT,ES01044,0.0
2014,GAN_ECO,,,ES01044,PT,ES01044,0.0
2018,GAN_ECO,,,ES01044,PT,ES01044,0.0
2011,GAN_ECO,,,ES01044,PT,ES01044,0.0
2010,GAN_ECO,,,ES48077,PT,ES48077,0.0
2020,GAN_ECO,,,ES48077,PT,ES48077,0.0
2016,GAN_ECO,,,ES48077,PT,ES48077,0.0
2012,GAN_ECO,,,ES48077,PT,ES48077,0.0
2021,GAN_ECO,,,ES48077,PT,ES48077,0.0
2015,GAN_ECO,,,ES48077,PT,ES48077,0.0
2022,GAN_ECO,,,ES48077,PT,ES48077,0.0
2018,GAN_ECO,,,ES48077,PT,ES48077,0.0
2017,GAN_ECO,,,ES48077,PT,ES48077,0.0
2014,GAN_ECO,,,ES48077,PT,ES48077,0.0
2013,GAN_ECO,,,ES48077,PT,ES48077,0.0
2019,GAN_ECO,,,ES48077,PT,ES48077,0.0
2011,GAN_ECO,,,ES48077,PT,ES48077,0.0
2017,GAN_ECO,,,ES48078,PT,ES48078,0.0
2018,GAN_ECO,,,ES48078,PT,ES48078,0.0
2021,GAN_ECO,,,ES48078,PT,ES48078,0.0
2012,GAN_ECO,,,ES48078,PT,ES48078,0.0
2020,GAN_ECO,,,ES48078,PT,ES48078,0.0
2019,GAN_ECO,,,ES48078,PT,ES48078,0.0
2016,GAN_ECO,,,ES48078,PT,ES48078,0.0
2015,GAN_ECO,,,ES48078,PT,ES48078,0.0
2011,GAN_ECO,,,ES48078,PT,ES48078,0.0
2022,GAN_ECO,,,ES48078,PT,ES48078,0.0
2014,GAN_ECO,,,ES48078,PT,ES48078,0.0
2010,GAN_ECO,,,ES48078,PT,ES48078,0.0
2013,GAN_ECO,,,ES48078,PT,ES48078,0.0
2011,GAN_ECO,,,ES01047,PT,ES01047,0.0
2012,GAN_ECO,,,ES01047,PT,ES01047,0.0
2017,GAN_ECO,,,ES01047,PT,ES01047,0.0
2022,GAN_ECO,,,ES01047,PT,ES01047,0.0
2016,GAN_ECO,,,ES01047,PT,ES01047,0.0
2019,GAN_ECO,,,ES01047,PT,ES01047,0.0
2020,GAN_ECO,,,ES01047,PT,ES01047,100.0
2018,GAN_ECO,,,ES01047,PT,ES01047,0.0
2015,GAN_ECO,,,ES01047,PT,ES01047,0.0
2010,GAN_ECO,,,ES01047,PT,ES01047,0.0
2013,GAN_ECO,,,ES01047,PT,ES01047,0.0
2021,GAN_ECO,,,ES01047,PT,ES01047,0.0
2014,GAN_ECO,,,ES01047,PT,ES01047,0.0
2021,GAN_ECO,,,ES01052,PT,ES01052,0.0
2020,GAN_ECO,,,ES01052,PT,ES01052,0.0
2013,GAN_ECO,,,ES01052,PT,ES01052,0.0
2014,GAN_ECO,,,ES01052,PT,ES01052,0.0
2011,GAN_ECO,,,ES01052,PT,ES01052,0.0
2019,GAN_ECO,,,ES01052,PT,ES01052,0.0
2022,GAN_ECO,,,ES01052,PT,ES01052,0.0
2018,GAN_ECO,,,ES01052,PT,ES01052,0.0
2015,GAN_ECO,,,ES01052,PT,ES01052,0.0
2012,GAN_ECO,,,ES01052,PT,ES01052,0.0
2010,GAN_ECO,,,ES01052,PT,ES01052,0.0
2017,GAN_ECO,,,ES01052,PT,ES01052,0.0
2016,GAN_ECO,,,ES01052,PT,ES01052,0.0
2013,GAN_ECO,,,ES01053,PT,ES01053,0.0
2017,GAN_ECO,,,ES01053,PT,ES01053,0.0
2018,GAN_ECO,,,ES01053,PT,ES01053,0.0
2016,GAN_ECO,,,ES01053,PT,ES01053,0.0
2020,GAN_ECO,,,ES01053,PT,ES01053,0.0
2021,GAN_ECO,,,ES01053,PT,ES01053,0.0
2015,GAN_ECO,,,ES01053,PT,ES01053,2.9
2010,GAN_ECO,,,ES01053,PT,ES01053,0.0
2022,GAN_ECO,,,ES01053,PT,ES01053,7.7
2019,GAN_ECO,,,ES01053,PT,ES01053,0.0
2014,GAN_ECO,,,ES01053,PT,ES01053,2.9
2011,GAN_ECO,,,ES01053,PT,ES01053,0.0
2012,GAN_ECO,,,ES01053,PT,ES01053,0.0
2014,GAN_ECO,,,ES48082,PT,ES48082,0.0
2011,GAN_ECO,,,ES48082,PT,ES48082,0.0
2015,GAN_ECO,,,ES48082,PT,ES48082,0.0
2019,GAN_ECO,,,ES48082,PT,ES48082,0.0
2021,GAN_ECO,,,ES48082,PT,ES48082,0.0
2017,GAN_ECO,,,ES48082,PT,ES48082,0.0
2016,GAN_ECO,,,ES48082,PT,ES48082,0.0
2013,GAN_ECO,,,ES48082,PT,ES48082,0.0
2012,GAN_ECO,,,ES48082,PT,ES48082,0.0
2010,GAN_ECO,,,ES48082,PT,ES48082,0.0
2018,GAN_ECO,,,ES48082,PT,ES48082,0.0
2022,GAN_ECO,,,ES48082,PT,ES48082,0.0
2020,GAN_ECO,,,ES48082,PT,ES48082,0.0
2010,GAN_ECO,,,ES20070,PT,ES20070,0.0
2014,GAN_ECO,,,ES20070,PT,ES20070,2.6
2017,GAN_ECO,,,ES20070,PT,ES20070,2.6
2011,GAN_ECO,,,ES20070,PT,ES20070,2.6
2018,GAN_ECO,,,ES20070,PT,ES20070,2.6
2020,GAN_ECO,,,ES20070,PT,ES20070,3.6
2013,GAN_ECO,,,ES20070,PT,ES20070,2.6
2016,GAN_ECO,,,ES20070,PT,ES20070,2.6
2022,GAN_ECO,,,ES20070,PT,ES20070,7.1
2021,GAN_ECO,,,ES20070,PT,ES20070,3.6
2019,GAN_ECO,,,ES20070,PT,ES20070,2.6
2015,GAN_ECO,,,ES20070,PT,ES20070,2.6
2012,GAN_ECO,,,ES20070,PT,ES20070,2.6
2018,GAN_ECO,,,ES48904,PT,ES48904,0.0
2015,GAN_ECO,,,ES48904,PT,ES48904,0.0
2017,GAN_ECO,,,ES48904,PT,ES48904,0.0
2020,GAN_ECO,,,ES48904,PT,ES48904,0.0
2010,GAN_ECO,,,ES48904,PT,ES48904,0.0
2019,GAN_ECO,,,ES48904,PT,ES48904,0.0
2014,GAN_ECO,,,ES48904,PT,ES48904,0.0
2013,GAN_ECO,,,ES48904,PT,ES48904,0.0
2021,GAN_ECO,,,ES48904,PT,ES48904,0.0
2016,GAN_ECO,,,ES48904,PT,ES48904,0.0
