Year,Series,Energia,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,668.8
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,656.3
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,468.8
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,684.0
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,465.0
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,640.2
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,459.1
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,1280.4
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,634.8
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,470.2
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,825.7
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,668.8
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20001,W_PER_CAPITA,ES20001,657.6
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,150.8
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,179.6
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,181.7
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,452.4
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,150.3
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,285.4
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,454.1
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,150.7
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,179.8
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,333.9
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,178.4
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,180.1
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48002,W_PER_CAPITA,ES48002,162.8
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,343.8
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,343.8
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,343.0
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,362.4
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,345.2
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,353.3
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,341.6
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,4805.4
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,343.9
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,362.4
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,364.2
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,4614.3
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20002,W_PER_CAPITA,ES20002,350.3
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,6032.4
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4694.2
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4980.3
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4827.7
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,5479.1
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,5503.3
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4824.4
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4850.0
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4866.8
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4730.1
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4699.6
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4776.8
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01051,W_PER_CAPITA,ES01051,4649.9
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,464.5
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,403.9
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,793.9
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,302.8
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,399.5
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,280.2
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,381.2
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,307.4
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,810.7
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,309.2
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,612.9
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,268.3
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20016,W_PER_CAPITA,ES20016,283.0
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3395.3
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3563.7
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3481.3
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3462.9
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3457.0
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3462.9
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3704.2
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3386.5
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3395.3
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3531.4
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3422.0
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3517.3
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20003,W_PER_CAPITA,ES20003,3408.6
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1090.9
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1114.1
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1086.2
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1105.3
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,693.7
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1081.5
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1112.6
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1085.4
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1145.5
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,681.4
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1100.4
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,682.9
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48911,W_PER_CAPITA,ES48911,1181.0
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,178.8
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,3841.1
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,6993.6
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,176.5
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,173.0
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,170.1
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,174.8
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,7202.7
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,539.5
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,543.1
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,166.7
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,554.1
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20004,W_PER_CAPITA,ES20004,3959.0
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,20.0
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,19.5
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,19.6
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,19.9
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,20.0
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,20.1
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,19.6
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,19.5
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,93.6
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,94.8
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,19.3
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,20.3
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20005,W_PER_CAPITA,ES20005,19.6
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,817.8
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,782.4
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,800.5
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,794.5
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,777.0
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,786.7
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,837.4
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,793.2
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,818.2
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,793.5
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,791.4
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,819.6
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01001,W_PER_CAPITA,ES01001,801.2
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,2376.1
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,3932.6
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,2991.8
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,3358.8
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,3406.9
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,3436.4
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,3166.7
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,3397.1
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,3249.1
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,3416.7
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,2282.9
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,3442.5
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20006,W_PER_CAPITA,ES20006,4081.6
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3232.9
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3233.7
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3244.3
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3297.9
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3133.1
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3336.4
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3118.2
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3253.4
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3119.3
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3237.5
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3236.3
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3219.7
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48912,W_PER_CAPITA,ES48912,3270.7
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,283.1
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,274.9
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,276.5
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20906,W_PER_CAPITA,ES20906,0.0
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,98.3
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,99.7
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,257.1
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,101.5
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,102.0
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,277.8
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,98.9
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,3768.8
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,248.3
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,254.2
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,3978.8
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,233.3
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20007,W_PER_CAPITA,ES20007,248.0
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,7057.5
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6875.4
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6591.1
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6770.9
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6756.2
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6857.0
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6365.6
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6784.2
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6778.3
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6309.2
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6325.7
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6320.1
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20008,W_PER_CAPITA,ES20008,6711.9
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,220.5
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,378.8
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,131.3
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,124.7
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,101.6
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,375.4
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,170.0
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,113.2
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,180.0
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,145.2
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,266.7
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,125.3
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48003,W_PER_CAPITA,ES48003,132.5
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,3928.2
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,470.2
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,248.7
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,471.9
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,493.5
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,4000.0
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,470.2
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,250.0
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,257.6
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,244.4
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,474.7
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,485.2
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES48004,W_PER_CAPITA,ES48004,481.7
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,226.4
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,208.2
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,177.7
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,177.0
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,176.0
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,249.2
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,193.6
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,300.1
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,166.5
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,178.0
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,245.5
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,313.8
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES01002,W_PER_CAPITA,ES01002,174.6
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3558.5
2011,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3553.7
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3579.3
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3598.1
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3580.6
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3752.5
2016,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3568.3
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3753.8
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3568.8
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3568.1
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3592.7
2013,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3575.8
2018,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20009,W_PER_CAPITA,ES20009,3564.5
2010,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20010,W_PER_CAPITA,ES20010,1570.5
2021,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20010,W_PER_CAPITA,ES20010,2342.4
2020,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20010,W_PER_CAPITA,ES20010,1808.7
2014,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20010,W_PER_CAPITA,ES20010,1861.2
2015,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20010,W_PER_CAPITA,ES20010,1827.3
2017,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20010,W_PER_CAPITA,ES20010,1840.6
2012,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20010,W_PER_CAPITA,ES20010,1907.6
2022,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20010,W_PER_CAPITA,ES20010,2322.5
2019,EG_EGY_RNEW,TRT_MULTIPLE,,,ES20010,W_PER_CAPITA,ES20010,1797.1
