Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2018,Baso-azalera azalera osoaren proportzioan,,,Gorliz,Porcentaje,Gorliz,25.7
2022,Baso-azalera azalera osoaren proportzioan,,,Gorliz,Porcentaje,Gorliz,30.4
2021,Baso-azalera azalera osoaren proportzioan,,,Gorliz,Porcentaje,Gorliz,30.4
2010,Baso-azalera azalera osoaren proportzioan,,,Gorliz,Porcentaje,Gorliz,37.9
2022,Baso-azalera azalera osoaren proportzioan,,,Güeñes,Porcentaje,Güeñes,66.3
2018,Baso-azalera azalera osoaren proportzioan,,,Güeñes,Porcentaje,Güeñes,65.3
2021,Baso-azalera azalera osoaren proportzioan,,,Güeñes,Porcentaje,Güeñes,66.3
2016,Baso-azalera azalera osoaren proportzioan,,,Güeñes,Porcentaje,Güeñes,65.8
2010,Baso-azalera azalera osoaren proportzioan,,,Güeñes,Porcentaje,Güeñes,66.3
2019,Baso-azalera azalera osoaren proportzioan,,,Güeñes,Porcentaje,Güeñes,65.4
2020,Baso-azalera azalera osoaren proportzioan,,,Güeñes,Porcentaje,Güeñes,66.2
2022,Baso-azalera azalera osoaren proportzioan,,,Harana / Valle de Arana,Porcentaje,Harana / Valle de Arana,56.2
2010,Baso-azalera azalera osoaren proportzioan,,,Harana / Valle de Arana,Porcentaje,Harana / Valle de Arana,56.0
2016,Baso-azalera azalera osoaren proportzioan,,,Harana / Valle de Arana,Porcentaje,Harana / Valle de Arana,56.2
2019,Baso-azalera azalera osoaren proportzioan,,,Harana / Valle de Arana,Porcentaje,Harana / Valle de Arana,56.2
2021,Baso-azalera azalera osoaren proportzioan,,,Harana / Valle de Arana,Porcentaje,Harana / Valle de Arana,56.2
2018,Baso-azalera azalera osoaren proportzioan,,,Harana / Valle de Arana,Porcentaje,Harana / Valle de Arana,56.2
2020,Baso-azalera azalera osoaren proportzioan,,,Harana / Valle de Arana,Porcentaje,Harana / Valle de Arana,56.2
2021,Baso-azalera azalera osoaren proportzioan,,,Hernani,Porcentaje,Hernani,64.8
2016,Baso-azalera azalera osoaren proportzioan,,,Hernani,Porcentaje,Hernani,65.4
2019,Baso-azalera azalera osoaren proportzioan,,,Hernani,Porcentaje,Hernani,64.6
2010,Baso-azalera azalera osoaren proportzioan,,,Hernani,Porcentaje,Hernani,65.0
2020,Baso-azalera azalera osoaren proportzioan,,,Hernani,Porcentaje,Hernani,64.8
2022,Baso-azalera azalera osoaren proportzioan,,,Hernani,Porcentaje,Hernani,64.8
2018,Baso-azalera azalera osoaren proportzioan,,,Hernani,Porcentaje,Hernani,63.8
2019,Baso-azalera azalera osoaren proportzioan,,,Hernialde,Porcentaje,Hernialde,48.6
2018,Baso-azalera azalera osoaren proportzioan,,,Hernialde,Porcentaje,Hernialde,48.6
2016,Baso-azalera azalera osoaren proportzioan,,,Hernialde,Porcentaje,Hernialde,49.1
2021,Baso-azalera azalera osoaren proportzioan,,,Hernialde,Porcentaje,Hernialde,48.6
2010,Baso-azalera azalera osoaren proportzioan,,,Hernialde,Porcentaje,Hernialde,47.4
2022,Baso-azalera azalera osoaren proportzioan,,,Hernialde,Porcentaje,Hernialde,48.6
2020,Baso-azalera azalera osoaren proportzioan,,,Hernialde,Porcentaje,Hernialde,48.6
2016,Baso-azalera azalera osoaren proportzioan,,,Hondarribia,Porcentaje,Hondarribia,39.9
2022,Baso-azalera azalera osoaren proportzioan,,,Hondarribia,Porcentaje,Hondarribia,40.0
2019,Baso-azalera azalera osoaren proportzioan,,,Hondarribia,Porcentaje,Hondarribia,40.0
2018,Baso-azalera azalera osoaren proportzioan,,,Hondarribia,Porcentaje,Hondarribia,39.9
2010,Baso-azalera azalera osoaren proportzioan,,,Hondarribia,Porcentaje,Hondarribia,40.9
2021,Baso-azalera azalera osoaren proportzioan,,,Hondarribia,Porcentaje,Hondarribia,40.0
2020,Baso-azalera azalera osoaren proportzioan,,,Hondarribia,Porcentaje,Hondarribia,40.0
2018,Baso-azalera azalera osoaren proportzioan,,,Ibarra,Porcentaje,Ibarra,39.0
2020,Baso-azalera azalera osoaren proportzioan,,,Ibarra,Porcentaje,Ibarra,38.9
2022,Baso-azalera azalera osoaren proportzioan,,,Ibarra,Porcentaje,Ibarra,39.2
2010,Baso-azalera azalera osoaren proportzioan,,,Ibarra,Porcentaje,Ibarra,45.0
2021,Baso-azalera azalera osoaren proportzioan,,,Ibarra,Porcentaje,Ibarra,38.9
2016,Baso-azalera azalera osoaren proportzioan,,,Ibarra,Porcentaje,Ibarra,43.1
2019,Baso-azalera azalera osoaren proportzioan,,,Ibarra,Porcentaje,Ibarra,38.9
2021,Baso-azalera azalera osoaren proportzioan,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.2
2016,Baso-azalera azalera osoaren proportzioan,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.3
2010,Baso-azalera azalera osoaren proportzioan,,,Ibarrangelu,Porcentaje,Ibarrangelu,62.8
2020,Baso-azalera azalera osoaren proportzioan,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.2
2019,Baso-azalera azalera osoaren proportzioan,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.2
2018,Baso-azalera azalera osoaren proportzioan,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.0
2022,Baso-azalera azalera osoaren proportzioan,,,Ibarrangelu,Porcentaje,Ibarrangelu,72.2
2016,Baso-azalera azalera osoaren proportzioan,,,Idiazabal,Porcentaje,Idiazabal,65.4
2022,Baso-azalera azalera osoaren proportzioan,,,Idiazabal,Porcentaje,Idiazabal,64.9
2020,Baso-azalera azalera osoaren proportzioan,,,Idiazabal,Porcentaje,Idiazabal,64.9
2019,Baso-azalera azalera osoaren proportzioan,,,Idiazabal,Porcentaje,Idiazabal,64.7
2010,Baso-azalera azalera osoaren proportzioan,,,Idiazabal,Porcentaje,Idiazabal,65.1
2018,Baso-azalera azalera osoaren proportzioan,,,Idiazabal,Porcentaje,Idiazabal,63.8
2021,Baso-azalera azalera osoaren proportzioan,,,Idiazabal,Porcentaje,Idiazabal,64.9
2020,Baso-azalera azalera osoaren proportzioan,,,Igorre,Porcentaje,Igorre,65.3
2021,Baso-azalera azalera osoaren proportzioan,,,Igorre,Porcentaje,Igorre,65.4
2010,Baso-azalera azalera osoaren proportzioan,,,Igorre,Porcentaje,Igorre,67.1
2016,Baso-azalera azalera osoaren proportzioan,,,Igorre,Porcentaje,Igorre,67.6
2018,Baso-azalera azalera osoaren proportzioan,,,Igorre,Porcentaje,Igorre,65.4
2019,Baso-azalera azalera osoaren proportzioan,,,Igorre,Porcentaje,Igorre,65.7
2022,Baso-azalera azalera osoaren proportzioan,,,Igorre,Porcentaje,Igorre,65.5
2018,Baso-azalera azalera osoaren proportzioan,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.7
2021,Baso-azalera azalera osoaren proportzioan,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.7
2010,Baso-azalera azalera osoaren proportzioan,,,Ikaztegieta,Porcentaje,Ikaztegieta,46.5
2022,Baso-azalera azalera osoaren proportzioan,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.9
2016,Baso-azalera azalera osoaren proportzioan,,,Ikaztegieta,Porcentaje,Ikaztegieta,45.4
2020,Baso-azalera azalera osoaren proportzioan,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.7
2019,Baso-azalera azalera osoaren proportzioan,,,Ikaztegieta,Porcentaje,Ikaztegieta,44.7
2019,Baso-azalera azalera osoaren proportzioan,,,Irun,Porcentaje,Irun,51.7
2016,Baso-azalera azalera osoaren proportzioan,,,Irun,Porcentaje,Irun,50.5
2021,Baso-azalera azalera osoaren proportzioan,,,Irun,Porcentaje,Irun,51.4
2010,Baso-azalera azalera osoaren proportzioan,,,Irun,Porcentaje,Irun,48.9
2018,Baso-azalera azalera osoaren proportzioan,,,Irun,Porcentaje,Irun,50.4
2022,Baso-azalera azalera osoaren proportzioan,,,Irun,Porcentaje,Irun,51.4
2020,Baso-azalera azalera osoaren proportzioan,,,Irun,Porcentaje,Irun,51.5
2019,Baso-azalera azalera osoaren proportzioan,,,Iruña Oka / Iruña de Oca,Porcentaje,Iruña Oka / Iruña de Oca,52.2
2016,Baso-azalera azalera osoaren proportzioan,,,Iruña Oka / Iruña de Oca,Porcentaje,Iruña Oka / Iruña de Oca,51.7
2010,Baso-azalera azalera osoaren proportzioan,,,Iruña Oka / Iruña de Oca,Porcentaje,Iruña Oka / Iruña de Oca,52.0
2021,Baso-azalera azalera osoaren proportzioan,,,Iruña Oka / Iruña de Oca,Porcentaje,Iruña Oka / Iruña de Oca,52.2
2018,Baso-azalera azalera osoaren proportzioan,,,Iruña Oka / Iruña de Oca,Porcentaje,Iruña Oka / Iruña de Oca,51.7
2020,Baso-azalera azalera osoaren proportzioan,,,Iruña Oka / Iruña de Oca,Porcentaje,Iruña Oka / Iruña de Oca,52.2
2022,Baso-azalera azalera osoaren proportzioan,,,Iruña Oka / Iruña de Oca,Porcentaje,Iruña Oka / Iruña de Oca,52.2
2021,Baso-azalera azalera osoaren proportzioan,,,Irura,Porcentaje,Irura,63.9
2019,Baso-azalera azalera osoaren proportzioan,,,Irura,Porcentaje,Irura,63.6
2016,Baso-azalera azalera osoaren proportzioan,,,Irura,Porcentaje,Irura,66.1
2010,Baso-azalera azalera osoaren proportzioan,,,Irura,Porcentaje,Irura,63.7
2020,Baso-azalera azalera osoaren proportzioan,,,Irura,Porcentaje,Irura,63.9
2018,Baso-azalera azalera osoaren proportzioan,,,Irura,Porcentaje,Irura,63.6
2022,Baso-azalera azalera osoaren proportzioan,,,Irura,Porcentaje,Irura,63.8
2016,Baso-azalera azalera osoaren proportzioan,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,35.5
2010,Baso-azalera azalera osoaren proportzioan,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,36.0
2019,Baso-azalera azalera osoaren proportzioan,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,35.5
2022,Baso-azalera azalera osoaren proportzioan,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,35.5
2018,Baso-azalera azalera osoaren proportzioan,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,35.5
2020,Baso-azalera azalera osoaren proportzioan,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,35.5
2021,Baso-azalera azalera osoaren proportzioan,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,35.5
2016,Baso-azalera azalera osoaren proportzioan,,,Ispaster,Porcentaje,Ispaster,79.5
2022,Baso-azalera azalera osoaren proportzioan,,,Ispaster,Porcentaje,Ispaster,78.6
2018,Baso-azalera azalera osoaren proportzioan,,,Ispaster,Porcentaje,Ispaster,77.6
2021,Baso-azalera azalera osoaren proportzioan,,,Ispaster,Porcentaje,Ispaster,78.6
2010,Baso-azalera azalera osoaren proportzioan,,,Ispaster,Porcentaje,Ispaster,79.8
2020,Baso-azalera azalera osoaren proportzioan,,,Ispaster,Porcentaje,Ispaster,78.6
2019,Baso-azalera azalera osoaren proportzioan,,,Ispaster,Porcentaje,Ispaster,78.5
2020,Baso-azalera azalera osoaren proportzioan,,,Itsasondo,Porcentaje,Itsasondo,77.6
2018,Baso-azalera azalera osoaren proportzioan,,,Itsasondo,Porcentaje,Itsasondo,77.4
2016,Baso-azalera azalera osoaren proportzioan,,,Itsasondo,Porcentaje,Itsasondo,78.1
2022,Baso-azalera azalera osoaren proportzioan,,,Itsasondo,Porcentaje,Itsasondo,77.5
2010,Baso-azalera azalera osoaren proportzioan,,,Itsasondo,Porcentaje,Itsasondo,78.4
2019,Baso-azalera azalera osoaren proportzioan,,,Itsasondo,Porcentaje,Itsasondo,77.4
2021,Baso-azalera azalera osoaren proportzioan,,,Itsasondo,Porcentaje,Itsasondo,77.6
2010,Baso-azalera azalera osoaren proportzioan,,,Iurreta,Porcentaje,Iurreta,57.0
2018,Baso-azalera azalera osoaren proportzioan,,,Iurreta,Porcentaje,Iurreta,54.8
2016,Baso-azalera azalera osoaren proportzioan,,,Iurreta,Porcentaje,Iurreta,55.8
2022,Baso-azalera azalera osoaren proportzioan,,,Iurreta,Porcentaje,Iurreta,55.8
2019,Baso-azalera azalera osoaren proportzioan,,,Iurreta,Porcentaje,Iurreta,54.9
2020,Baso-azalera azalera osoaren proportzioan,,,Iurreta,Porcentaje,Iurreta,55.2
2021,Baso-azalera azalera osoaren proportzioan,,,Iurreta,Porcentaje,Iurreta,55.4
2022,Baso-azalera azalera osoaren proportzioan,,,Izurtza,Porcentaje,Izurtza,61.9
2019,Baso-azalera azalera osoaren proportzioan,,,Izurtza,Porcentaje,Izurtza,61.9
2010,Baso-azalera azalera osoaren proportzioan,,,Izurtza,Porcentaje,Izurtza,69.5
2020,Baso-azalera azalera osoaren proportzioan,,,Izurtza,Porcentaje,Izurtza,61.9
2018,Baso-azalera azalera osoaren proportzioan,,,Izurtza,Porcentaje,Izurtza,62.1
2016,Baso-azalera azalera osoaren proportzioan,,,Izurtza,Porcentaje,Izurtza,68.5
2021,Baso-azalera azalera osoaren proportzioan,,,Izurtza,Porcentaje,Izurtza,61.9
2019,Baso-azalera azalera osoaren proportzioan,,,Karrantza Harana / Valle de Carranza,Porcentaje,Karrantza Harana / Valle de Carranza,39.7
2016,Baso-azalera azalera osoaren proportzioan,,,Karrantza Harana / Valle de Carranza,Porcentaje,Karrantza Harana / Valle de Carranza,39.1
2021,Baso-azalera azalera osoaren proportzioan,,,Karrantza Harana / Valle de Carranza,Porcentaje,Karrantza Harana / Valle de Carranza,39.9
2020,Baso-azalera azalera osoaren proportzioan,,,Karrantza Harana / Valle de Carranza,Porcentaje,Karrantza Harana / Valle de Carranza,39.8
2010,Baso-azalera azalera osoaren proportzioan,,,Karrantza Harana / Valle de Carranza,Porcentaje,Karrantza Harana / Valle de Carranza,38.7
2018,Baso-azalera azalera osoaren proportzioan,,,Karrantza Harana / Valle de Carranza,Porcentaje,Karrantza Harana / Valle de Carranza,38.9
2022,Baso-azalera azalera osoaren proportzioan,,,Karrantza Harana / Valle de Carranza,Porcentaje,Karrantza Harana / Valle de Carranza,40.0
2016,Baso-azalera azalera osoaren proportzioan,,,Kortezubi,Porcentaje,Kortezubi,67.8
2019,Baso-azalera azalera osoaren proportzioan,,,Kortezubi,Porcentaje,Kortezubi,66.3
2018,Baso-azalera azalera osoaren proportzioan,,,Kortezubi,Porcentaje,Kortezubi,66.2
2010,Baso-azalera azalera osoaren proportzioan,,,Kortezubi,Porcentaje,Kortezubi,65.8
2022,Baso-azalera azalera osoaren proportzioan,,,Kortezubi,Porcentaje,Kortezubi,67.2
2021,Baso-azalera azalera osoaren proportzioan,,,Kortezubi,Porcentaje,Kortezubi,66.3
2020,Baso-azalera azalera osoaren proportzioan,,,Kortezubi,Porcentaje,Kortezubi,66.3
2022,Baso-azalera azalera osoaren proportzioan,,,Kripan,Porcentaje,Kripan,22.6
2019,Baso-azalera azalera osoaren proportzioan,,,Kripan,Porcentaje,Kripan,22.7
2020,Baso-azalera azalera osoaren proportzioan,,,Kripan,Porcentaje,Kripan,22.7
2016,Baso-azalera azalera osoaren proportzioan,,,Kripan,Porcentaje,Kripan,22.7
2021,Baso-azalera azalera osoaren proportzioan,,,Kripan,Porcentaje,Kripan,22.7
2018,Baso-azalera azalera osoaren proportzioan,,,Kripan,Porcentaje,Kripan,22.7
2010,Baso-azalera azalera osoaren proportzioan,,,Kripan,Porcentaje,Kripan,23.0
2022,Baso-azalera azalera osoaren proportzioan,,,Kuartango,Porcentaje,Kuartango,53.9
2016,Baso-azalera azalera osoaren proportzioan,,,Kuartango,Porcentaje,Kuartango,53.4
2019,Baso-azalera azalera osoaren proportzioan,,,Kuartango,Porcentaje,Kuartango,53.9
2018,Baso-azalera azalera osoaren proportzioan,,,Kuartango,Porcentaje,Kuartango,53.4
2020,Baso-azalera azalera osoaren proportzioan,,,Kuartango,Porcentaje,Kuartango,53.9
2010,Baso-azalera azalera osoaren proportzioan,,,Kuartango,Porcentaje,Kuartango,54.0
2021,Baso-azalera azalera osoaren proportzioan,,,Kuartango,Porcentaje,Kuartango,53.9
2019,Baso-azalera azalera osoaren proportzioan,,,Labastida / Bastida,Porcentaje,Labastida / Bastida,25.7
2020,Baso-azalera azalera osoaren proportzioan,,,Labastida / Bastida,Porcentaje,Labastida / Bastida,25.8
2010,Baso-azalera azalera osoaren proportzioan,,,Labastida / Bastida,Porcentaje,Labastida / Bastida,25.7
2018,Baso-azalera azalera osoaren proportzioan,,,Labastida / Bastida,Porcentaje,Labastida / Bastida,25.7
2016,Baso-azalera azalera osoaren proportzioan,,,Labastida / Bastida,Porcentaje,Labastida / Bastida,25.7
2021,Baso-azalera azalera osoaren proportzioan,,,Labastida / Bastida,Porcentaje,Labastida / Bastida,25.8
2022,Baso-azalera azalera osoaren proportzioan,,,Labastida / Bastida,Porcentaje,Labastida / Bastida,25.8
2018,Baso-azalera azalera osoaren proportzioan,,,Lagrán,Porcentaje,Lagrán,71.0
2016,Baso-azalera azalera osoaren proportzioan,,,Lagrán,Porcentaje,Lagrán,71.0
2021,Baso-azalera azalera osoaren proportzioan,,,Lagrán,Porcentaje,Lagrán,71.0
2019,Baso-azalera azalera osoaren proportzioan,,,Lagrán,Porcentaje,Lagrán,71.0
2022,Baso-azalera azalera osoaren proportzioan,,,Lagrán,Porcentaje,Lagrán,71.0
2020,Baso-azalera azalera osoaren proportzioan,,,Lagrán,Porcentaje,Lagrán,71.0
2010,Baso-azalera azalera osoaren proportzioan,,,Lagrán,Porcentaje,Lagrán,70.1
2016,Baso-azalera azalera osoaren proportzioan,,,Laguardia,Porcentaje,Laguardia,14.3
2018,Baso-azalera azalera osoaren proportzioan,,,Laguardia,Porcentaje,Laguardia,14.3
2021,Baso-azalera azalera osoaren proportzioan,,,Laguardia,Porcentaje,Laguardia,14.7
2019,Baso-azalera azalera osoaren proportzioan,,,Laguardia,Porcentaje,Laguardia,14.7
2010,Baso-azalera azalera osoaren proportzioan,,,Laguardia,Porcentaje,Laguardia,14.2
2022,Baso-azalera azalera osoaren proportzioan,,,Laguardia,Porcentaje,Laguardia,14.6
2020,Baso-azalera azalera osoaren proportzioan,,,Laguardia,Porcentaje,Laguardia,14.7
2020,Baso-azalera azalera osoaren proportzioan,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,6.2
2018,Baso-azalera azalera osoaren proportzioan,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,6.2
2016,Baso-azalera azalera osoaren proportzioan,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,6.2
2021,Baso-azalera azalera osoaren proportzioan,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,6.2
2022,Baso-azalera azalera osoaren proportzioan,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,6.2
2019,Baso-azalera azalera osoaren proportzioan,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,6.2
2010,Baso-azalera azalera osoaren proportzioan,,,Lanciego / Lantziego,Porcentaje,Lanciego / Lantziego,6.0
2021,Baso-azalera azalera osoaren proportzioan,,,Lanestosa,Porcentaje,Lanestosa,41.3
2020,Baso-azalera azalera osoaren proportzioan,,,Lanestosa,Porcentaje,Lanestosa,41.3
2016,Baso-azalera azalera osoaren proportzioan,,,Lanestosa,Porcentaje,Lanestosa,41.3
2010,Baso-azalera azalera osoaren proportzioan,,,Lanestosa,Porcentaje,Lanestosa,36.7
2019,Baso-azalera azalera osoaren proportzioan,,,Lanestosa,Porcentaje,Lanestosa,41.3
2018,Baso-azalera azalera osoaren proportzioan,,,Lanestosa,Porcentaje,Lanestosa,41.3
2022,Baso-azalera azalera osoaren proportzioan,,,Lanestosa,Porcentaje,Lanestosa,41.2
2019,Baso-azalera azalera osoaren proportzioan,,,Lantarón,Porcentaje,Lantarón,28.1
2020,Baso-azalera azalera osoaren proportzioan,,,Lantarón,Porcentaje,Lantarón,28.1
2010,Baso-azalera azalera osoaren proportzioan,,,Lantarón,Porcentaje,Lantarón,30.3
2021,Baso-azalera azalera osoaren proportzioan,,,Lantarón,Porcentaje,Lantarón,28.1
2018,Baso-azalera azalera osoaren proportzioan,,,Lantarón,Porcentaje,Lantarón,27.8
2022,Baso-azalera azalera osoaren proportzioan,,,Lantarón,Porcentaje,Lantarón,28.1
2016,Baso-azalera azalera osoaren proportzioan,,,Lantarón,Porcentaje,Lantarón,27.8
2018,Baso-azalera azalera osoaren proportzioan,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.5
2010,Baso-azalera azalera osoaren proportzioan,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.7
2021,Baso-azalera azalera osoaren proportzioan,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.4
2019,Baso-azalera azalera osoaren proportzioan,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.4
2020,Baso-azalera azalera osoaren proportzioan,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.4
2022,Baso-azalera azalera osoaren proportzioan,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.3
2016,Baso-azalera azalera osoaren proportzioan,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.5
2010,Baso-azalera azalera osoaren proportzioan,,,Larrabetzu,Porcentaje,Larrabetzu,62.0
2021,Baso-azalera azalera osoaren proportzioan,,,Larrabetzu,Porcentaje,Larrabetzu,64.5
2022,Baso-azalera azalera osoaren proportzioan,,,Larrabetzu,Porcentaje,Larrabetzu,64.4
2018,Baso-azalera azalera osoaren proportzioan,,,Larrabetzu,Porcentaje,Larrabetzu,63.9
2016,Baso-azalera azalera osoaren proportzioan,,,Larrabetzu,Porcentaje,Larrabetzu,64.8
2020,Baso-azalera azalera osoaren proportzioan,,,Larrabetzu,Porcentaje,Larrabetzu,64.4
2019,Baso-azalera azalera osoaren proportzioan,,,Larrabetzu,Porcentaje,Larrabetzu,63.8
2019,Baso-azalera azalera osoaren proportzioan,,,Larraul,Porcentaje,Larraul,59.3
2016,Baso-azalera azalera osoaren proportzioan,,,Larraul,Porcentaje,Larraul,60.2
2021,Baso-azalera azalera osoaren proportzioan,,,Larraul,Porcentaje,Larraul,59.3
2010,Baso-azalera azalera osoaren proportzioan,,,Larraul,Porcentaje,Larraul,55.4
2018,Baso-azalera azalera osoaren proportzioan,,,Larraul,Porcentaje,Larraul,59.4
2020,Baso-azalera azalera osoaren proportzioan,,,Larraul,Porcentaje,Larraul,59.3
2022,Baso-azalera azalera osoaren proportzioan,,,Larraul,Porcentaje,Larraul,59.4
2010,Baso-azalera azalera osoaren proportzioan,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,26.1
2019,Baso-azalera azalera osoaren proportzioan,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2022,Baso-azalera azalera osoaren proportzioan,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2018,Baso-azalera azalera osoaren proportzioan,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2016,Baso-azalera azalera osoaren proportzioan,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.9
2020,Baso-azalera azalera osoaren proportzioan,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2021,Baso-azalera azalera osoaren proportzioan,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2010,Baso-azalera azalera osoaren proportzioan,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,70.1
2022,Baso-azalera azalera osoaren proportzioan,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,69.8
2021,Baso-azalera azalera osoaren proportzioan,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,69.8
2019,Baso-azalera azalera osoaren proportzioan,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,69.1
2018,Baso-azalera azalera osoaren proportzioan,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,69.2
2020,Baso-azalera azalera osoaren proportzioan,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,69.7
2016,Baso-azalera azalera osoaren proportzioan,,,Laudio / Llodio,Porcentaje,Laudio / Llodio,69.0
2022,Baso-azalera azalera osoaren proportzioan,,,Laukiz,Porcentaje,Laukiz,41.6
2019,Baso-azalera azalera osoaren proportzioan,,,Laukiz,Porcentaje,Laukiz,35.9
2018,Baso-azalera azalera osoaren proportzioan,,,Laukiz,Porcentaje,Laukiz,35.7
2016,Baso-azalera azalera osoaren proportzioan,,,Laukiz,Porcentaje,Laukiz,36.5
2010,Baso-azalera azalera osoaren proportzioan,,,Laukiz,Porcentaje,Laukiz,38.6
2021,Baso-azalera azalera osoaren proportzioan,,,Laukiz,Porcentaje,Laukiz,41.6
2020,Baso-azalera azalera osoaren proportzioan,,,Laukiz,Porcentaje,Laukiz,41.5
2018,Baso-azalera azalera osoaren proportzioan,,,Lazkao,Porcentaje,Lazkao,62.2
2020,Baso-azalera azalera osoaren proportzioan,,,Lazkao,Porcentaje,Lazkao,62.3
2021,Baso-azalera azalera osoaren proportzioan,,,Lazkao,Porcentaje,Lazkao,62.3
2010,Baso-azalera azalera osoaren proportzioan,,,Lazkao,Porcentaje,Lazkao,65.3
2019,Baso-azalera azalera osoaren proportzioan,,,Lazkao,Porcentaje,Lazkao,62.3
2016,Baso-azalera azalera osoaren proportzioan,,,Lazkao,Porcentaje,Lazkao,63.7
2022,Baso-azalera azalera osoaren proportzioan,,,Lazkao,Porcentaje,Lazkao,62.3
2018,Baso-azalera azalera osoaren proportzioan,,,Leaburu,Porcentaje,Leaburu,52.3
2010,Baso-azalera azalera osoaren proportzioan,,,Leaburu,Porcentaje,Leaburu,56.2
2022,Baso-azalera azalera osoaren proportzioan,,,Leaburu,Porcentaje,Leaburu,52.7
2021,Baso-azalera azalera osoaren proportzioan,,,Leaburu,Porcentaje,Leaburu,52.6
2016,Baso-azalera azalera osoaren proportzioan,,,Leaburu,Porcentaje,Leaburu,54.2
2019,Baso-azalera azalera osoaren proportzioan,,,Leaburu,Porcentaje,Leaburu,53.1
2020,Baso-azalera azalera osoaren proportzioan,,,Leaburu,Porcentaje,Leaburu,52.6
2022,Baso-azalera azalera osoaren proportzioan,,,Legazpi,Porcentaje,Legazpi,78.2
2018,Baso-azalera azalera osoaren proportzioan,,,Legazpi,Porcentaje,Legazpi,77.9
2010,Baso-azalera azalera osoaren proportzioan,,,Legazpi,Porcentaje,Legazpi,80.2
2016,Baso-azalera azalera osoaren proportzioan,,,Legazpi,Porcentaje,Legazpi,79.1
2019,Baso-azalera azalera osoaren proportzioan,,,Legazpi,Porcentaje,Legazpi,78.1
2021,Baso-azalera azalera osoaren proportzioan,,,Legazpi,Porcentaje,Legazpi,78.2
2020,Baso-azalera azalera osoaren proportzioan,,,Legazpi,Porcentaje,Legazpi,78.1
2020,Baso-azalera azalera osoaren proportzioan,,,Legorreta,Porcentaje,Legorreta,70.1
2018,Baso-azalera azalera osoaren proportzioan,,,Legorreta,Porcentaje,Legorreta,69.5
2010,Baso-azalera azalera osoaren proportzioan,,,Legorreta,Porcentaje,Legorreta,73.3
2022,Baso-azalera azalera osoaren proportzioan,,,Legorreta,Porcentaje,Legorreta,70.5
2016,Baso-azalera azalera osoaren proportzioan,,,Legorreta,Porcentaje,Legorreta,71.8
2019,Baso-azalera azalera osoaren proportzioan,,,Legorreta,Porcentaje,Legorreta,69.5
2021,Baso-azalera azalera osoaren proportzioan,,,Legorreta,Porcentaje,Legorreta,70.4
2010,Baso-azalera azalera osoaren proportzioan,,,Legutio,Porcentaje,Legutio,46.6
2020,Baso-azalera azalera osoaren proportzioan,,,Legutio,Porcentaje,Legutio,47.0
