Year,Teknologia berriztagarri mota,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2020,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.4
2018,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.0
2011,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.0
2016,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.0
2023,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.4
2013,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.0
2021,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.4
2019,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.4
2017,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.0
2015,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.0
2012,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.0
2010,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.0
2022,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.4
2014,Eguzki-energia termikoa,,,Sestao,W_PER_CAPITA,Sestao,0.0
2015,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,35.1
2018,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.9
2013,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.6
2022,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.9
2020,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.7
2010,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.9
2023,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.4
2021,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.8
2019,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.5
2017,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.9
2014,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.9
2011,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.8
2012,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,34.8
2016,Eguzki-energia termikoa,,,Sondika,W_PER_CAPITA,Sondika,35.1
2017,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,7.5
2023,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,9.1
2014,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,6.5
2021,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,9.3
2011,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,6.0
2019,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,7.5
2022,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,9.2
2020,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,9.6
2018,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,7.6
2015,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,6.4
2013,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,6.6
2010,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,4.7
2016,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,6.4
2012,Eguzki-energia termikoa,,,Sopela,W_PER_CAPITA,Sopela,6.0
2022,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,8.6
2012,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.1
2020,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,8.9
2017,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.3
2015,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.0
2023,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,8.5
2021,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,8.7
2019,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.3
2016,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.2
2013,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.2
2011,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.0
2014,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.0
2010,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.1
2018,Eguzki-energia termikoa,,,Sopuerta,W_PER_CAPITA,Sopuerta,9.5
2011,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.0
2022,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2016,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2013,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.0
2018,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2023,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2021,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2020,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2017,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2015,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2014,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2012,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.0
2010,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.0
2019,Eguzki-energia termikoa,,,Soraluze-Placencia de las Armas,W_PER_CAPITA,Soraluze-Placencia de las Armas,0.5
2012,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,0.0
2015,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,0.0
2021,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,16.3
2019,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,18.0
2017,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,17.4
2023,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,16.4
2020,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,16.8
2018,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,17.9
2016,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,0.0
2013,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,0.0
2011,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,0.0
2014,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,0.0
2010,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,0.0
2022,Eguzki-energia termikoa,,,Sukarrieta,W_PER_CAPITA,Sukarrieta,16.4
2017,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,1.5
2023,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,3.6
2013,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,0.3
2012,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,0.3
2010,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,0.3
2015,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,0.8
2021,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,3.6
2019,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,3.3
2022,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,3.6
2020,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,3.6
2018,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,1.5
2016,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,1.3
2014,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,0.8
2011,Eguzki-energia termikoa,,,Tolosa,W_PER_CAPITA,Tolosa,0.3
2015,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2018,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2023,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2013,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2021,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2010,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2022,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2019,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2017,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2014,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2011,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2012,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2020,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2016,Eguzki-energia termikoa,,,Trucios-Turtzioz,W_PER_CAPITA,Trucios-Turtzioz,0.0
2013,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,39.8
2021,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,42.1
2011,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,38.5
2019,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,40.0
2016,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,37.9
2023,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,41.9
2020,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,42.6
2017,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,37.9
2015,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,40.0
2012,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,39.6
2010,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,38.5
2018,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,40.7
2014,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,39.1
2022,Eguzki-energia termikoa,,,Ubide,W_PER_CAPITA,Ubide,39.6
2016,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2013,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2021,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2011,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2019,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2023,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2020,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2017,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2015,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2012,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2010,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2018,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2014,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2022,Eguzki-energia termikoa,,,Ugao-Miraballes,W_PER_CAPITA,Ugao-Miraballes,0.0
2019,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,8.2
2010,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,2.2
2017,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,4.6
2014,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,2.7
2022,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,6.9
2012,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,2.9
2023,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,6.6
2021,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,7.2
2018,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,4.5
2015,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,2.6
2013,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,2.8
2011,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,3.0
2016,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,2.6
2020,Eguzki-energia termikoa,,,Urduliz,W_PER_CAPITA,Urduliz,7.5
2014,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,2.6
2021,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,8.1
2016,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,2.6
2012,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,1.9
2019,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,4.7
2023,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,8.6
2020,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,6.6
2017,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,4.7
2015,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,2.6
2013,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,2.6
2011,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,1.9
2018,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,4.6
2010,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,1.1
2022,Eguzki-energia termikoa,,,Urduña / Orduña,W_PER_CAPITA,Urduña / Orduña,8.7
2018,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,10.0
2015,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,10.5
2016,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,10.3
2019,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,9.9
2014,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,10.9
2011,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,9.6
2021,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,10.0
2022,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,9.8
2020,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,9.9
2012,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,10.8
2013,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,11.0
2023,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,9.6
2010,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,9.9
2017,Eguzki-energia termikoa,,,Urkabustaiz,W_PER_CAPITA,Urkabustaiz,10.3
2011,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,5.1
2021,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,9.1
2016,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,6.0
2014,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,5.1
2019,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,9.0
2023,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,9.0
2022,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,9.0
2020,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,9.0
2017,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,9.0
2015,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,5.1
2013,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,5.1
2012,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,5.1
2010,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,5.1
2018,Eguzki-energia termikoa,,,Urnieta,W_PER_CAPITA,Urnieta,9.0
2016,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,4.4
2021,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,10.5
2012,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,3.0
2018,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,9.3
2023,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,11.2
2010,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,2.0
2020,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,10.4
2014,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,3.9
2022,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,11.2
2019,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,9.2
2017,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,6.8
2015,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,3.9
2013,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,3.5
2011,Eguzki-energia termikoa,,,Urretxu,W_PER_CAPITA,Urretxu,2.0
2011,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,26.8
2018,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,27.3
2015,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,26.3
2021,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,27.9
2013,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,26.4
2023,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,26.7
2022,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,27.1
2019,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,27.3
2017,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,27.3
2016,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,27.3
2014,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,26.3
2012,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,26.6
2010,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,27.1
2020,Eguzki-energia termikoa,,,Usurbil,W_PER_CAPITA,Usurbil,28.0
2021,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,93.4
2010,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,72.4
2018,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,102.2
2016,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,103.2
2012,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,99.3
2015,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,102.8
2013,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,100.7
2017,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,102.2
2019,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,102.6
2014,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,102.7
2020,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,97.3
2023,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,95.0
2022,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,95.9
2011,Eguzki-energia termikoa,,,Valdegovía / Gaubea,W_PER_CAPITA,Valdegovía / Gaubea,95.9
2017,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,0.0
2015,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,0.0
2023,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,1.8
2012,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,0.0
2020,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,1.8
2010,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,0.0
2021,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,1.8
2019,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,1.8
2016,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,0.0
2013,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,0.0
2011,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,0.0
2014,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,0.0
2022,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,1.8
2018,Eguzki-energia termikoa,,,Valle de Trápaga-Trapagaran,W_PER_CAPITA,Valle de Trápaga-Trapagaran,1.8
2020,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,4.7
2018,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,4.6
2011,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,3.0
2022,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,4.7
2016,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,3.0
2014,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,3.0
2023,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,4.7
2021,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,4.7
2019,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,4.6
2017,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,2.9
2015,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,3.0
2013,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,3.0
2012,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,3.0
2010,Eguzki-energia termikoa,,,Villabona,W_PER_CAPITA,Villabona,3.0
2022,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,12.4
2014,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,12.0
2017,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,11.8
2016,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,11.9
2012,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,11.4
2020,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,12.3
2019,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,12.8
2010,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,10.9
2021,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,12.2
2011,Eguzki-energia termikoa,,,Villabuena de Álava / Eskuernaga,W_PER_CAPITA,Villabuena de Álava / Eskuernaga,11.0
