Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,,,,Iruña Oka/Iruña de Oca,PER_100000_POP,ES01901,0
2020,,,,Iruña Oka/Iruña de Oca,PER_100000_POP,ES01901,0
2021,,,,Iruña Oka/Iruña de Oca,PER_100000_POP,ES01901,0
2022,,,,Iruña Oka/Iruña de Oca,PER_100000_POP,ES01901,0
2010,M,,,Lantarón,PER_100000_POP,ES01902,0
2011,M,,,Lantarón,PER_100000_POP,ES01902,0
2012,M,,,Lantarón,PER_100000_POP,ES01902,0
2013,M,,,Lantarón,PER_100000_POP,ES01902,0
2014,M,,,Lantarón,PER_100000_POP,ES01902,0
2015,M,,,Lantarón,PER_100000_POP,ES01902,0
2016,M,,,Lantarón,PER_100000_POP,ES01902,0
2017,M,,,Lantarón,PER_100000_POP,ES01902,0
2018,M,,,Lantarón,PER_100000_POP,ES01902,0
2019,M,,,Lantarón,PER_100000_POP,ES01902,0
2020,M,,,Lantarón,PER_100000_POP,ES01902,0
2021,M,,,Lantarón,PER_100000_POP,ES01902,0
2022,M,,,Lantarón,PER_100000_POP,ES01902,0
2010,F,,,Lantarón,PER_100000_POP,ES01902,0
2011,F,,,Lantarón,PER_100000_POP,ES01902,0
2012,F,,,Lantarón,PER_100000_POP,ES01902,0
2013,F,,,Lantarón,PER_100000_POP,ES01902,0
2014,F,,,Lantarón,PER_100000_POP,ES01902,0
2015,F,,,Lantarón,PER_100000_POP,ES01902,0
2016,F,,,Lantarón,PER_100000_POP,ES01902,0
2017,F,,,Lantarón,PER_100000_POP,ES01902,0
2018,F,,,Lantarón,PER_100000_POP,ES01902,0
2019,F,,,Lantarón,PER_100000_POP,ES01902,0
2020,F,,,Lantarón,PER_100000_POP,ES01902,0
2021,F,,,Lantarón,PER_100000_POP,ES01902,0
2022,F,,,Lantarón,PER_100000_POP,ES01902,0
2010,,,,Lantarón,PER_100000_POP,ES01902,0
2011,,,,Lantarón,PER_100000_POP,ES01902,0
2012,,,,Lantarón,PER_100000_POP,ES01902,0
2013,,,,Lantarón,PER_100000_POP,ES01902,0
2014,,,,Lantarón,PER_100000_POP,ES01902,0
2015,,,,Lantarón,PER_100000_POP,ES01902,0
2016,,,,Lantarón,PER_100000_POP,ES01902,0
2017,,,,Lantarón,PER_100000_POP,ES01902,0
2018,,,,Lantarón,PER_100000_POP,ES01902,0
2019,,,,Lantarón,PER_100000_POP,ES01902,0
2020,,,,Lantarón,PER_100000_POP,ES01902,0
2021,,,,Lantarón,PER_100000_POP,ES01902,0
2022,,,,Lantarón,PER_100000_POP,ES01902,0
2010,M,Gipuzkoa,,,PER_100000_POP,ES212,0.29
2011,M,Gipuzkoa,,,PER_100000_POP,ES212,0
2012,M,Gipuzkoa,,,PER_100000_POP,ES212,0
2013,M,Gipuzkoa,,,PER_100000_POP,ES212,0.58
2014,M,Gipuzkoa,,,PER_100000_POP,ES212,0
2015,M,Gipuzkoa,,,PER_100000_POP,ES212,0
2016,M,Gipuzkoa,,,PER_100000_POP,ES212,0
2017,M,Gipuzkoa,,,PER_100000_POP,ES212,0
2018,M,Gipuzkoa,,,PER_100000_POP,ES212,0.29
2019,M,Gipuzkoa,,,PER_100000_POP,ES212,0
2020,M,Gipuzkoa,,,PER_100000_POP,ES212,0
2021,M,Gipuzkoa,,,PER_100000_POP,ES212,0
2022,M,Gipuzkoa,,,PER_100000_POP,ES212,0.57
2010,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2011,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2012,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2013,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2014,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2015,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2016,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2017,F,Gipuzkoa,,,PER_100000_POP,ES212,0.27
2018,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2019,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2020,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2021,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2022,F,Gipuzkoa,,,PER_100000_POP,ES212,0
2010,,Gipuzkoa,,,PER_100000_POP,ES212,0.14
2011,,Gipuzkoa,,,PER_100000_POP,ES212,0
2012,,Gipuzkoa,,,PER_100000_POP,ES212,0
2013,,Gipuzkoa,,,PER_100000_POP,ES212,0.28
2014,,Gipuzkoa,,,PER_100000_POP,ES212,0
2015,,Gipuzkoa,,,PER_100000_POP,ES212,0
2016,,Gipuzkoa,,,PER_100000_POP,ES212,0
2017,,Gipuzkoa,,,PER_100000_POP,ES212,0.14
2018,,Gipuzkoa,,,PER_100000_POP,ES212,0.14
2019,,Gipuzkoa,,,PER_100000_POP,ES212,0
2020,,Gipuzkoa,,,PER_100000_POP,ES212,0
2021,,Gipuzkoa,,,PER_100000_POP,ES212,0
2022,,Gipuzkoa,,,PER_100000_POP,ES212,0.28
2010,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2011,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2012,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2013,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2014,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2015,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2016,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2017,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2018,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2019,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2020,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2021,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2022,M,,,Abaltzisketa,PER_100000_POP,ES20001,0
2010,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2011,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2012,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2013,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2014,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2015,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2016,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2017,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2018,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2019,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2020,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2021,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2022,F,,,Abaltzisketa,PER_100000_POP,ES20001,0
2010,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2011,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2012,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2013,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2014,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2015,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2016,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2017,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2018,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2019,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2020,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2021,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2022,,,,Abaltzisketa,PER_100000_POP,ES20001,0
2010,M,,,Aduna,PER_100000_POP,ES20002,0
2011,M,,,Aduna,PER_100000_POP,ES20002,0
2012,M,,,Aduna,PER_100000_POP,ES20002,0
2013,M,,,Aduna,PER_100000_POP,ES20002,0
2014,M,,,Aduna,PER_100000_POP,ES20002,0
2015,M,,,Aduna,PER_100000_POP,ES20002,0
2016,M,,,Aduna,PER_100000_POP,ES20002,0
2017,M,,,Aduna,PER_100000_POP,ES20002,0
2018,M,,,Aduna,PER_100000_POP,ES20002,0
2019,M,,,Aduna,PER_100000_POP,ES20002,0
2020,M,,,Aduna,PER_100000_POP,ES20002,0
2021,M,,,Aduna,PER_100000_POP,ES20002,0
2022,M,,,Aduna,PER_100000_POP,ES20002,0
2010,F,,,Aduna,PER_100000_POP,ES20002,0
2011,F,,,Aduna,PER_100000_POP,ES20002,0
2012,F,,,Aduna,PER_100000_POP,ES20002,0
2013,F,,,Aduna,PER_100000_POP,ES20002,0
2014,F,,,Aduna,PER_100000_POP,ES20002,0
2015,F,,,Aduna,PER_100000_POP,ES20002,0
2016,F,,,Aduna,PER_100000_POP,ES20002,0
2017,F,,,Aduna,PER_100000_POP,ES20002,0
2018,F,,,Aduna,PER_100000_POP,ES20002,0
2019,F,,,Aduna,PER_100000_POP,ES20002,0
2020,F,,,Aduna,PER_100000_POP,ES20002,0
2021,F,,,Aduna,PER_100000_POP,ES20002,0
2022,F,,,Aduna,PER_100000_POP,ES20002,0
2010,,,,Aduna,PER_100000_POP,ES20002,0
2011,,,,Aduna,PER_100000_POP,ES20002,0
2012,,,,Aduna,PER_100000_POP,ES20002,0
2013,,,,Aduna,PER_100000_POP,ES20002,0
2014,,,,Aduna,PER_100000_POP,ES20002,0
2015,,,,Aduna,PER_100000_POP,ES20002,0
2016,,,,Aduna,PER_100000_POP,ES20002,0
2017,,,,Aduna,PER_100000_POP,ES20002,0
2018,,,,Aduna,PER_100000_POP,ES20002,0
2019,,,,Aduna,PER_100000_POP,ES20002,0
2020,,,,Aduna,PER_100000_POP,ES20002,0
2021,,,,Aduna,PER_100000_POP,ES20002,0
2022,,,,Aduna,PER_100000_POP,ES20002,0
2010,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2011,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2012,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2013,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2014,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2015,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2016,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2017,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2018,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2019,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2020,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2021,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2022,M,,,Aizarnazabal,PER_100000_POP,ES20003,0
2010,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2011,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2012,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2013,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2014,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2015,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2016,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2017,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2018,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2019,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2020,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2021,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2022,F,,,Aizarnazabal,PER_100000_POP,ES20003,0
2010,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2011,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2012,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2013,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2014,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2015,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2016,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2017,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2018,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2019,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2020,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2021,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2022,,,,Aizarnazabal,PER_100000_POP,ES20003,0
2010,M,,,Albiztur,PER_100000_POP,ES20004,0
2011,M,,,Albiztur,PER_100000_POP,ES20004,0
2012,M,,,Albiztur,PER_100000_POP,ES20004,0
2013,M,,,Albiztur,PER_100000_POP,ES20004,0
2014,M,,,Albiztur,PER_100000_POP,ES20004,0
2015,M,,,Albiztur,PER_100000_POP,ES20004,0
2016,M,,,Albiztur,PER_100000_POP,ES20004,0
2017,M,,,Albiztur,PER_100000_POP,ES20004,0
2018,M,,,Albiztur,PER_100000_POP,ES20004,0
2019,M,,,Albiztur,PER_100000_POP,ES20004,0
2020,M,,,Albiztur,PER_100000_POP,ES20004,0
2021,M,,,Albiztur,PER_100000_POP,ES20004,0
2022,M,,,Albiztur,PER_100000_POP,ES20004,0
2010,F,,,Albiztur,PER_100000_POP,ES20004,0
2011,F,,,Albiztur,PER_100000_POP,ES20004,0
2012,F,,,Albiztur,PER_100000_POP,ES20004,0
2013,F,,,Albiztur,PER_100000_POP,ES20004,0
2014,F,,,Albiztur,PER_100000_POP,ES20004,0
2015,F,,,Albiztur,PER_100000_POP,ES20004,0
2016,F,,,Albiztur,PER_100000_POP,ES20004,0
2017,F,,,Albiztur,PER_100000_POP,ES20004,0
2018,F,,,Albiztur,PER_100000_POP,ES20004,0
2019,F,,,Albiztur,PER_100000_POP,ES20004,0
2020,F,,,Albiztur,PER_100000_POP,ES20004,0
2021,F,,,Albiztur,PER_100000_POP,ES20004,0
2022,F,,,Albiztur,PER_100000_POP,ES20004,0
2010,,,,Albiztur,PER_100000_POP,ES20004,0
2011,,,,Albiztur,PER_100000_POP,ES20004,0
2012,,,,Albiztur,PER_100000_POP,ES20004,0
2013,,,,Albiztur,PER_100000_POP,ES20004,0
2014,,,,Albiztur,PER_100000_POP,ES20004,0
2015,,,,Albiztur,PER_100000_POP,ES20004,0
2016,,,,Albiztur,PER_100000_POP,ES20004,0
2017,,,,Albiztur,PER_100000_POP,ES20004,0
2018,,,,Albiztur,PER_100000_POP,ES20004,0
2019,,,,Albiztur,PER_100000_POP,ES20004,0
2020,,,,Albiztur,PER_100000_POP,ES20004,0
2021,,,,Albiztur,PER_100000_POP,ES20004,0
2022,,,,Albiztur,PER_100000_POP,ES20004,0
2010,M,,,Alegia,PER_100000_POP,ES20005,0
2011,M,,,Alegia,PER_100000_POP,ES20005,0
2012,M,,,Alegia,PER_100000_POP,ES20005,0
2013,M,,,Alegia,PER_100000_POP,ES20005,0
2014,M,,,Alegia,PER_100000_POP,ES20005,0
2015,M,,,Alegia,PER_100000_POP,ES20005,0
2016,M,,,Alegia,PER_100000_POP,ES20005,0
2017,M,,,Alegia,PER_100000_POP,ES20005,0
2018,M,,,Alegia,PER_100000_POP,ES20005,0
2019,M,,,Alegia,PER_100000_POP,ES20005,0
2020,M,,,Alegia,PER_100000_POP,ES20005,0
2021,M,,,Alegia,PER_100000_POP,ES20005,0
2022,M,,,Alegia,PER_100000_POP,ES20005,0
2010,F,,,Alegia,PER_100000_POP,ES20005,0
2011,F,,,Alegia,PER_100000_POP,ES20005,0
2012,F,,,Alegia,PER_100000_POP,ES20005,0
2013,F,,,Alegia,PER_100000_POP,ES20005,0
2014,F,,,Alegia,PER_100000_POP,ES20005,0
2015,F,,,Alegia,PER_100000_POP,ES20005,0
2016,F,,,Alegia,PER_100000_POP,ES20005,0
2017,F,,,Alegia,PER_100000_POP,ES20005,0
2018,F,,,Alegia,PER_100000_POP,ES20005,0
2019,F,,,Alegia,PER_100000_POP,ES20005,0
2020,F,,,Alegia,PER_100000_POP,ES20005,0
2021,F,,,Alegia,PER_100000_POP,ES20005,0
2022,F,,,Alegia,PER_100000_POP,ES20005,0
2010,,,,Alegia,PER_100000_POP,ES20005,0
2011,,,,Alegia,PER_100000_POP,ES20005,0
2012,,,,Alegia,PER_100000_POP,ES20005,0
2013,,,,Alegia,PER_100000_POP,ES20005,0
2014,,,,Alegia,PER_100000_POP,ES20005,0
2015,,,,Alegia,PER_100000_POP,ES20005,0
2016,,,,Alegia,PER_100000_POP,ES20005,0
2017,,,,Alegia,PER_100000_POP,ES20005,0
2018,,,,Alegia,PER_100000_POP,ES20005,0
2019,,,,Alegia,PER_100000_POP,ES20005,0
2020,,,,Alegia,PER_100000_POP,ES20005,0
2021,,,,Alegia,PER_100000_POP,ES20005,0
2022,,,,Alegia,PER_100000_POP,ES20005,0
2010,M,,,Alkiza,PER_100000_POP,ES20006,0
2011,M,,,Alkiza,PER_100000_POP,ES20006,0
2012,M,,,Alkiza,PER_100000_POP,ES20006,0
2013,M,,,Alkiza,PER_100000_POP,ES20006,0
2014,M,,,Alkiza,PER_100000_POP,ES20006,0
2015,M,,,Alkiza,PER_100000_POP,ES20006,0
2016,M,,,Alkiza,PER_100000_POP,ES20006,0
2017,M,,,Alkiza,PER_100000_POP,ES20006,0
2018,M,,,Alkiza,PER_100000_POP,ES20006,0
2019,M,,,Alkiza,PER_100000_POP,ES20006,0
2020,M,,,Alkiza,PER_100000_POP,ES20006,0
2021,M,,,Alkiza,PER_100000_POP,ES20006,0
2022,M,,,Alkiza,PER_100000_POP,ES20006,0
2010,F,,,Alkiza,PER_100000_POP,ES20006,0
2011,F,,,Alkiza,PER_100000_POP,ES20006,0
2012,F,,,Alkiza,PER_100000_POP,ES20006,0
2013,F,,,Alkiza,PER_100000_POP,ES20006,0
2014,F,,,Alkiza,PER_100000_POP,ES20006,0
2015,F,,,Alkiza,PER_100000_POP,ES20006,0
2016,F,,,Alkiza,PER_100000_POP,ES20006,0
2017,F,,,Alkiza,PER_100000_POP,ES20006,0
2018,F,,,Alkiza,PER_100000_POP,ES20006,0
2019,F,,,Alkiza,PER_100000_POP,ES20006,0
2020,F,,,Alkiza,PER_100000_POP,ES20006,0
2021,F,,,Alkiza,PER_100000_POP,ES20006,0
2022,F,,,Alkiza,PER_100000_POP,ES20006,0
2010,,,,Alkiza,PER_100000_POP,ES20006,0
2011,,,,Alkiza,PER_100000_POP,ES20006,0
2012,,,,Alkiza,PER_100000_POP,ES20006,0
2013,,,,Alkiza,PER_100000_POP,ES20006,0
2014,,,,Alkiza,PER_100000_POP,ES20006,0
2015,,,,Alkiza,PER_100000_POP,ES20006,0
2016,,,,Alkiza,PER_100000_POP,ES20006,0
2017,,,,Alkiza,PER_100000_POP,ES20006,0
2018,,,,Alkiza,PER_100000_POP,ES20006,0
2019,,,,Alkiza,PER_100000_POP,ES20006,0
2020,,,,Alkiza,PER_100000_POP,ES20006,0
2021,,,,Alkiza,PER_100000_POP,ES20006,0
2022,,,,Alkiza,PER_100000_POP,ES20006,0
2010,M,,,Altzo,PER_100000_POP,ES20007,0
2011,M,,,Altzo,PER_100000_POP,ES20007,0
2012,M,,,Altzo,PER_100000_POP,ES20007,0
2013,M,,,Altzo,PER_100000_POP,ES20007,0
2014,M,,,Altzo,PER_100000_POP,ES20007,0
2015,M,,,Altzo,PER_100000_POP,ES20007,0
2016,M,,,Altzo,PER_100000_POP,ES20007,0
2017,M,,,Altzo,PER_100000_POP,ES20007,0
2018,M,,,Altzo,PER_100000_POP,ES20007,0
2019,M,,,Altzo,PER_100000_POP,ES20007,0
2020,M,,,Altzo,PER_100000_POP,ES20007,0
2021,M,,,Altzo,PER_100000_POP,ES20007,0
2022,M,,,Altzo,PER_100000_POP,ES20007,0
2010,F,,,Altzo,PER_100000_POP,ES20007,0
2011,F,,,Altzo,PER_100000_POP,ES20007,0
2012,F,,,Altzo,PER_100000_POP,ES20007,0
2013,F,,,Altzo,PER_100000_POP,ES20007,0
2014,F,,,Altzo,PER_100000_POP,ES20007,0
2015,F,,,Altzo,PER_100000_POP,ES20007,0
2016,F,,,Altzo,PER_100000_POP,ES20007,0
2017,F,,,Altzo,PER_100000_POP,ES20007,0
2018,F,,,Altzo,PER_100000_POP,ES20007,0
2019,F,,,Altzo,PER_100000_POP,ES20007,0
2020,F,,,Altzo,PER_100000_POP,ES20007,0
2021,F,,,Altzo,PER_100000_POP,ES20007,0
2022,F,,,Altzo,PER_100000_POP,ES20007,0
2010,,,,Altzo,PER_100000_POP,ES20007,0
2011,,,,Altzo,PER_100000_POP,ES20007,0
2012,,,,Altzo,PER_100000_POP,ES20007,0
2013,,,,Altzo,PER_100000_POP,ES20007,0
2014,,,,Altzo,PER_100000_POP,ES20007,0
2015,,,,Altzo,PER_100000_POP,ES20007,0
2016,,,,Altzo,PER_100000_POP,ES20007,0
2017,,,,Altzo,PER_100000_POP,ES20007,0
2018,,,,Altzo,PER_100000_POP,ES20007,0
2019,,,,Altzo,PER_100000_POP,ES20007,0
2020,,,,Altzo,PER_100000_POP,ES20007,0
2021,,,,Altzo,PER_100000_POP,ES20007,0
2022,,,,Altzo,PER_100000_POP,ES20007,0
2010,M,,,Amezketa,PER_100000_POP,ES20008,0
2011,M,,,Amezketa,PER_100000_POP,ES20008,0
2012,M,,,Amezketa,PER_100000_POP,ES20008,0
2013,M,,,Amezketa,PER_100000_POP,ES20008,0
2014,M,,,Amezketa,PER_100000_POP,ES20008,0
2015,M,,,Amezketa,PER_100000_POP,ES20008,0
2016,M,,,Amezketa,PER_100000_POP,ES20008,0
2017,M,,,Amezketa,PER_100000_POP,ES20008,0
2018,M,,,Amezketa,PER_100000_POP,ES20008,0
2019,M,,,Amezketa,PER_100000_POP,ES20008,0
2020,M,,,Amezketa,PER_100000_POP,ES20008,0
2021,M,,,Amezketa,PER_100000_POP,ES20008,0
2022,M,,,Amezketa,PER_100000_POP,ES20008,0
2010,F,,,Amezketa,PER_100000_POP,ES20008,0
2011,F,,,Amezketa,PER_100000_POP,ES20008,0
2012,F,,,Amezketa,PER_100000_POP,ES20008,0
2013,F,,,Amezketa,PER_100000_POP,ES20008,0
2014,F,,,Amezketa,PER_100000_POP,ES20008,0
2015,F,,,Amezketa,PER_100000_POP,ES20008,0
2016,F,,,Amezketa,PER_100000_POP,ES20008,0
2017,F,,,Amezketa,PER_100000_POP,ES20008,0
2018,F,,,Amezketa,PER_100000_POP,ES20008,0
2019,F,,,Amezketa,PER_100000_POP,ES20008,0
2020,F,,,Amezketa,PER_100000_POP,ES20008,0
2021,F,,,Amezketa,PER_100000_POP,ES20008,0
2022,F,,,Amezketa,PER_100000_POP,ES20008,0
2010,,,,Amezketa,PER_100000_POP,ES20008,0
2011,,,,Amezketa,PER_100000_POP,ES20008,0
2012,,,,Amezketa,PER_100000_POP,ES20008,0
2013,,,,Amezketa,PER_100000_POP,ES20008,0
2014,,,,Amezketa,PER_100000_POP,ES20008,0
2015,,,,Amezketa,PER_100000_POP,ES20008,0
2016,,,,Amezketa,PER_100000_POP,ES20008,0
2017,,,,Amezketa,PER_100000_POP,ES20008,0
2018,,,,Amezketa,PER_100000_POP,ES20008,0
2019,,,,Amezketa,PER_100000_POP,ES20008,0
2020,,,,Amezketa,PER_100000_POP,ES20008,0
2021,,,,Amezketa,PER_100000_POP,ES20008,0
2022,,,,Amezketa,PER_100000_POP,ES20008,0
2010,M,,,Andoain,PER_100000_POP,ES20009,0
2011,M,,,Andoain,PER_100000_POP,ES20009,0
2012,M,,,Andoain,PER_100000_POP,ES20009,0
2013,M,,,Andoain,PER_100000_POP,ES20009,0
2014,M,,,Andoain,PER_100000_POP,ES20009,0
2015,M,,,Andoain,PER_100000_POP,ES20009,0
2016,M,,,Andoain,PER_100000_POP,ES20009,0
2017,M,,,Andoain,PER_100000_POP,ES20009,0
2018,M,,,Andoain,PER_100000_POP,ES20009,0
2019,M,,,Andoain,PER_100000_POP,ES20009,0
2020,M,,,Andoain,PER_100000_POP,ES20009,0
2021,M,,,Andoain,PER_100000_POP,ES20009,0
2022,M,,,Andoain,PER_100000_POP,ES20009,0
2010,F,,,Andoain,PER_100000_POP,ES20009,0
2011,F,,,Andoain,PER_100000_POP,ES20009,0
2012,F,,,Andoain,PER_100000_POP,ES20009,0
2013,F,,,Andoain,PER_100000_POP,ES20009,0
2014,F,,,Andoain,PER_100000_POP,ES20009,0
2015,F,,,Andoain,PER_100000_POP,ES20009,0
2016,F,,,Andoain,PER_100000_POP,ES20009,0
2017,F,,,Andoain,PER_100000_POP,ES20009,0
2018,F,,,Andoain,PER_100000_POP,ES20009,0
2019,F,,,Andoain,PER_100000_POP,ES20009,0
2020,F,,,Andoain,PER_100000_POP,ES20009,0
2021,F,,,Andoain,PER_100000_POP,ES20009,0
2022,F,,,Andoain,PER_100000_POP,ES20009,0
2010,,,,Andoain,PER_100000_POP,ES20009,0
2011,,,,Andoain,PER_100000_POP,ES20009,0
2012,,,,Andoain,PER_100000_POP,ES20009,0
2013,,,,Andoain,PER_100000_POP,ES20009,0
2014,,,,Andoain,PER_100000_POP,ES20009,0
2015,,,,Andoain,PER_100000_POP,ES20009,0
2016,,,,Andoain,PER_100000_POP,ES20009,0
2017,,,,Andoain,PER_100000_POP,ES20009,0
2018,,,,Andoain,PER_100000_POP,ES20009,0
2019,,,,Andoain,PER_100000_POP,ES20009,0
2020,,,,Andoain,PER_100000_POP,ES20009,0
2021,,,,Andoain,PER_100000_POP,ES20009,0
2022,,,,Andoain,PER_100000_POP,ES20009,0
2010,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2011,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2012,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2013,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2014,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2015,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2016,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2017,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2018,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,3.65
2019,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2020,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2021,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2022,M,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2010,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2011,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2012,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2013,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2014,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2015,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2016,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2017,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,3.55
2018,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2019,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2020,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2021,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2022,F,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2010,,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2011,,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
2012,,,Bidasoa Beherea / Bajo Bidasoa,,PER_100000_POP,EU2001,0
