Year,Edad,Sexo,Territorio,Units,Value
2010,Y10T14,M,ES48021,PT,0
2013,Y10T14,M,ES2003,PT,0
2013,Y10T14,M,ES48021,PT,0
2018,Y10T14,M,ES48021,PT,0
2018,Y10T14,M,ES01013,PT,0
2021,Y10T14,M,ES01053,PT,0
2022,Y10T14,M,ES2003,PT,0
2016,Y10T14,M,ES01013,PT,0
2021,Y10T14,M,ES48020,PT,0
2022,Y10T14,M,ES48020,PT,0
2021,Y10T14,M,ES20029,PT,0
2019,Y10T14,M,ES48020,PT,0
2016,Y10T14,M,ES48020,PT,0
2019,Y10T14,M,ES20029,PT,0
2018,Y10T14,M,ES48020,PT,0
2022,Y10T14,M,ES01027,PT,0
2014,Y10T14,M,ES48020,PT,0
2020,Y10T14,M,ES20029,PT,0
2010,Y10T14,M,ES48020,PT,0
2013,Y10T14,M,ES48020,PT,0
2016,Y10T14,M,ES20029,PT,0
2015,Y10T14,M,ES48020,PT,0
2021,Y10T14,M,ES01027,PT,0
2015,Y10T14,M,ES20029,PT,0
2020,Y10T14,M,ES48020,PT,0
2018,Y10T14,M,ES20029,PT,0
2013,Y10T14,M,ES20029,PT,0
2020,Y10T14,M,ES01027,PT,0
2022,Y10T14,M,ES20029,PT,0
2019,Y10T14,M,ES01053,PT,0
2021,Y10T14,M,ES4802,PT,0
2019,Y10T14,M,ES4802,PT,0
2020,Y10T14,M,ES4802,PT,0
2016,Y10T14,M,ES4802,PT,0
2014,Y10T14,M,ES4802,PT,0
2015,Y10T14,M,ES4802,PT,0
2010,Y10T14,M,ES4802,PT,0
2018,Y10T14,M,ES4802,PT,0
2020,Y10T14,M,ES01053,PT,0
2013,Y10T14,M,ES4802,PT,0
2021,Y10T14,M,ES01006,PT,0
2021,Y10T14,M,ES01013,PT,0
2013,Y10T14,M,ES01027,PT,0
2013,Y10T14,M,ES01053,PT,0
2022,Y10T14,M,ES4802,PT,0
2014,Y10T14,M,ES20029,PT,0
2010,Y10T14,M,ES20029,PT,0
2021,Y10T14,M,ES48019,PT,0
2022,Y10T14,M,ES48019,PT,0
2021,Y10T14,M,ES20028,PT,0
2019,Y10T14,M,ES48019,PT,0
2016,Y10T14,M,ES48019,PT,0
2014,Y10T14,M,ES01052,PT,0
2016,Y10T14,M,ES20028,PT,0
2018,Y10T14,M,ES48019,PT,0
2014,Y10T14,M,ES48019,PT,0
2010,Y10T14,M,ES20028,PT,0
2020,Y10T14,M,ES48019,PT,0
2019,Y10T14,M,ES01023,PT,0
2010,Y10T14,M,ES48019,PT,0
2020,Y10T14,M,ES20028,PT,0
2013,Y10T14,M,ES48019,PT,0
2018,Y10T14,M,ES20028,PT,0
2015,Y10T14,M,ES48019,PT,0
2022,Y10T14,M,ES20028,PT,0
2021,Y10T14,M,ES01023,PT,0
2013,Y10T14,M,ES20028,PT,0
2019,Y10T14,M,ES20028,PT,0
2019,Y10T14,M,ES01052,PT,0
2020,Y10T14,M,ES01052,PT,0
2021,Y10T14,M,ES48018,PT,0
2019,Y10T14,M,ES48018,PT,0
2020,Y10T14,M,ES48018,PT,0
2018,Y10T14,M,ES01052,PT,0
2016,Y10T14,M,ES48018,PT,0
2022,Y10T14,M,ES48018,PT,0
2020,Y10T14,M,ES01006,PT,0
2014,Y10T14,M,ES48018,PT,0
2015,Y10T14,M,ES48018,PT,0
2010,Y10T14,M,ES01052,PT,0
2010,Y10T14,M,ES48018,PT,0
2013,Y10T14,M,ES48018,PT,0
2018,Y10T14,M,ES01023,PT,0
2018,Y10T14,M,ES48018,PT,0
2013,Y10T14,M,ES01052,PT,0
2014,Y10T14,M,ES20028,PT,0
2021,Y10T14,M,ES01052,PT,0
2015,Y10T14,M,ES20028,PT,0
2015,Y10T14,M,ES01052,PT,0
2010,Y10T14,M,ES01001,PT,0
2016,Y10T14,M,ES01006,PT,0
2019,Y10T14,M,ES01011,PT,0
2015,Y10T14,M,ES20027,PT,0
2021,Y10T14,M,ES20027,PT,0
2021,Y10T14,M,ES48017,PT,0
2022,Y10T14,M,ES48017,PT,0
2016,Y10T14,M,ES20027,PT,0
2018,Y10T14,M,ES48017,PT,0
2014,Y10T14,M,ES48017,PT,0
2018,Y10T14,M,ES20027,PT,0
2010,Y10T14,M,ES48017,PT,0
2013,Y10T14,M,ES48017,PT,0
2022,Y10T14,M,ES20027,PT,0
2015,Y10T14,M,ES48017,PT,0
2016,Y10T14,M,ES01052,PT,0
2020,Y10T14,M,ES48017,PT,0
2019,Y10T14,M,ES20027,PT,0
2020,Y10T14,M,ES20027,PT,0
2016,Y10T14,M,ES48017,PT,0
2015,Y10T14,M,ES01011,PT,0
2015,Y10T14,M,ES01023,PT,0
2019,Y10T14,M,ES48017,PT,0
2021,Y10T14,M,ES48016,PT,0
2019,Y10T14,M,ES48016,PT,0
2020,Y10T14,M,ES48016,PT,0
2015,Y10T14,M,ES48016,PT,0
2010,Y10T14,M,ES48016,PT,0
2018,Y10T14,M,ES48016,PT,0
2022,Y10T14,M,ES48016,PT,0
2014,Y10T14,M,ES20027,PT,0
2013,Y10T14,M,ES48016,PT,0
2022,Y10T14,M,ES01052,PT,0
2014,Y10T14,M,ES48016,PT,0
2016,Y10T14,M,ES01023,PT,0
2016,Y10T14,M,ES48016,PT,0
2010,Y10T14,M,ES20027,PT,0
2013,Y10T14,M,ES20027,PT,0
2014,Y10T14,M,ES01051,PT,0
2016,Y10T14,M,ES20026,PT,0
2022,Y10T14,M,ES48015,PT,0
2019,Y10T14,M,ES48015,PT,0
2021,Y10T14,M,ES20026,PT,0
2016,Y10T14,M,ES48015,PT,0
2022,Y10T14,M,ES01011,PT,0
2014,Y10T14,M,ES01023,PT,0
2018,Y10T14,M,ES48015,PT,0
2019,Y10T14,M,ES20026,PT,0
2013,Y10T14,M,ES48015,PT,0
2018,Y10T14,M,ES20026,PT,0
2015,Y10T14,M,ES48015,PT,0
2019,Y10T14,M,ES01051,PT,0
2014,Y10T14,M,ES20026,PT,0
2013,Y10T14,M,ES20026,PT,0
2015,Y10T14,M,ES20026,PT,0
2020,Y10T14,M,ES48015,PT,0
2010,Y10T14,M,ES48015,PT,0
2016,Y10T14,M,ES01051,PT,0
2022,Y10T14,M,ES20026,PT,0
2014,Y10T14,M,ES48015,PT,0
2015,Y10T14,M,ES01051,PT,0
2021,Y10T14,M,ES48015,PT,0
2010,Y10T14,M,ES48014,PT,0
2021,Y10T14,M,ES48014,PT,0
2016,Y10T14,M,ES48014,PT,0
2014,Y10T14,M,ES48014,PT,0
2015,Y10T14,M,ES48014,PT,0
2010,Y10T14,M,ES01023,PT,0
2018,Y10T14,M,ES48014,PT,0
2020,Y10T14,M,ES48014,PT,0
2019,Y10T14,M,ES48014,PT,0
2022,Y10T14,M,ES48014,PT,0
2013,Y10T14,M,ES48014,PT,0
2013,Y10T14,M,ES01011,PT,0
2013,Y10T14,M,ES01051,PT,0
2010,Y10T14,M,ES20026,PT,0
2020,Y10T14,M,ES20026,PT,0
2022,Y10T14,M,ES01051,PT,0
2021,Y10T14,M,ES48013,PT,0
2018,Y10T14,M,ES48013,PT,0
2010,Y10T14,M,ES48013,PT,0
2019,Y10T14,M,ES20025,PT,0
2013,Y10T14,M,ES48013,PT,0
2010,Y10T14,M,ES01011,PT,0
2015,Y10T14,M,ES48013,PT,0
2014,Y10T14,M,ES20025,PT,0
2020,Y10T14,M,ES48013,PT,0
2010,Y10T14,M,ES20025,PT,0
2020,Y10T14,M,ES01023,PT,0
2021,Y10T14,M,ES20025,PT,0
2010,Y10T14,M,ES01051,PT,0
2014,Y10T14,M,ES48013,PT,0
2021,Y10T14,M,ES01051,PT,0
2016,Y10T14,M,ES20025,PT,0
2016,Y10T14,M,ES48013,PT,0
2013,Y10T14,M,ES20025,PT,0
2018,Y10T14,M,ES20025,PT,0
2019,Y10T14,M,ES48013,PT,0
2020,Y10T14,M,ES20025,PT,0
2022,Y10T14,M,ES48013,PT,0
2022,Y10T14,M,ES20025,PT,0
2016,Y10T14,M,ES01011,PT,0
2013,Y10T14,M,ES01023,PT,0
2014,Y10T14,M,ES48012,PT,0
2010,Y10T14,M,ES48012,PT,0
2018,Y10T14,M,ES01051,PT,0
2021,Y10T14,M,ES48012,PT,0
2020,Y10T14,M,ES48012,PT,0
2022,Y10T14,M,ES01023,PT,0
2015,Y10T14,M,ES48012,PT,0
2018,Y10T14,M,ES48012,PT,0
2013,Y10T14,M,ES48012,PT,0
2019,Y10T14,M,ES48012,PT,0
2016,Y10T14,M,ES48012,PT,0
2020,Y10T14,M,ES01051,PT,0
2015,Y10T14,M,ES20025,PT,0
2014,Y10T14,M,ES20024,PT,0
2022,Y10T14,M,ES48012,PT,0
2021,Y10T14,M,ES20024,PT,0
2015,Y10T14,M,ES48011,PT,0
2018,Y10T14,M,ES48011,PT,0
2016,Y10T14,M,ES20024,PT,0
2022,Y10T14,M,ES48011,PT,0
2019,Y10T14,M,ES48011,PT,0
2018,Y10T14,M,ES01011,PT,0
2015,Y10T14,M,ES01022,PT,0
2010,Y10T14,M,ES20024,PT,0
2013,Y10T14,M,ES48011,PT,0
2022,Y10T14,M,ES20024,PT,0
2021,Y10T14,M,ES01002,PT,0
2019,Y10T14,M,ES20024,PT,0
2014,Y10T14,M,ES48011,PT,0
2019,Y10T14,M,ES0105,PT,0
2020,Y10T14,M,ES48011,PT,0
2010,Y10T14,M,ES48011,PT,0
2018,Y10T14,M,ES0105,PT,0
2016,Y10T14,M,ES48011,PT,0
2021,Y10T14,M,ES48011,PT,0
2010,Y10T14,M,ES0105,PT,0
2016,Y10T14,M,ES48010,PT,0
2021,Y10T14,M,ES48010,PT,0
2020,Y10T14,M,ES48010,PT,0
2022,Y10T14,M,ES48010,PT,0
2014,Y10T14,M,ES48010,PT,0
2014,Y10T14,M,ES0105,PT,0
2015,Y10T14,M,ES48010,PT,0
2010,Y10T14,M,ES48010,PT,0
2013,Y10T14,M,ES01006,PT,0
2019,Y10T14,M,ES48010,PT,0
2018,Y10T14,M,ES48010,PT,0
2013,Y10T14,M,ES20024,PT,0
2013,Y10T14,M,ES48010,PT,0
2020,Y10T14,M,ES20024,PT,0
2015,Y10T14,M,ES20024,PT,0
2018,Y10T14,M,ES20024,PT,0
2021,Y10T14,M,ES4801,PT,0
2016,Y10T14,M,ES4801,PT,0
2013,Y10T14,M,ES4801,PT,0
2020,Y10T14,M,ES20023,PT,0
2020,Y10T14,M,ES4801,PT,0
2013,Y10T14,M,ES20023,PT,0
2022,Y10T14,M,ES4801,PT,0
2022,Y10T14,M,ES20023,PT,0
2013,Y10T14,M,ES0105,PT,0
2015,Y10T14,M,ES4801,PT,0
2010,Y10T14,M,ES4801,PT,0
2019,Y10T14,M,ES20023,PT,0
2010,Y10T14,M,ES20023,PT,0
2021,Y10T14,M,ES20023,PT,0
2018,Y10T14,M,ES4801,PT,0
2015,Y10T14,M,ES0105,PT,0
2014,Y10T14,M,ES4801,PT,0
2019,Y10T14,M,ES4801,PT,0
2019,Y10T14,M,ES01022,PT,0
2022,Y10T14,M,ES0105,PT,0
2014,Y10T14,M,ES48009,PT,0
2018,Y10T14,M,ES20023,PT,0
2015,Y10T14,M,ES48009,PT,0
2010,Y10T14,M,ES48009,PT,0
2013,Y10T14,M,ES48009,PT,0
2014,Y10T14,M,ES01022,PT,0
2021,Y10T14,M,ES48009,PT,0
2019,Y10T14,M,ES48009,PT,0
2016,Y10T14,M,ES48009,PT,0
2020,Y10T14,M,ES48009,PT,0
2021,Y10T14,M,ES01022,PT,0
2016,Y10T14,M,ES0105,PT,0
2021,Y10T14,M,ES0105,PT,0
2015,Y10T14,M,ES20023,PT,0
2022,Y10T14,M,ES48009,PT,0
2014,Y10T14,M,ES01002,PT,0
2020,Y10T14,M,ES0105,PT,0
2016,Y10T14,M,ES20023,PT,0
2014,Y10T14,M,ES20023,PT,0
2019,Y10T14,M,ES01049,PT,0
2018,Y10T14,M,ES48009,PT,0
2014,Y10T14,M,ES48008,PT,0
2021,Y10T14,M,ES48008,PT,0
2022,Y10T14,M,ES48008,PT,0
2014,Y10T14,M,ES20022,PT,0
2018,Y10T14,M,ES48008,PT,0
2010,Y10T14,M,ES48008,PT,0
2019,Y10T14,M,ES20022,PT,0
2013,Y10T14,M,ES48008,PT,0
2015,Y10T14,M,ES01049,PT,0
2015,Y10T14,M,ES20022,PT,0
2015,Y10T14,M,ES48008,PT,0
2018,Y10T14,M,ES20022,PT,0
2020,Y10T14,M,ES48008,PT,0
2022,Y10T14,M,ES01022,PT,0
2013,Y10T14,M,ES20022,PT,0
2020,Y10T14,M,ES20022,PT,0
2019,Y10T14,M,ES48008,PT,0
2021,Y10T14,M,ES20022,PT,0
2022,Y10T14,M,ES20022,PT,0
2016,Y10T14,M,ES48008,PT,0
2018,Y10T14,M,ES01049,PT,0
2021,Y10T14,M,ES01049,PT,0
2016,Y10T14,M,ES48007,PT,0
2020,Y10T14,M,ES48007,PT,0
2022,Y10T14,M,ES48007,PT,0
2014,Y10T14,M,ES48007,PT,0
2015,Y10T14,M,ES48007,PT,0
2013,Y10T14,M,ES48007,PT,0
2018,Y10T14,M,ES48007,PT,0
2021,Y10T14,M,ES01011,PT,0
2020,Y10T14,M,ES01049,PT,0
2019,Y10T14,M,ES48007,PT,0
2021,Y10T14,M,ES48007,PT,0
2022,Y10T14,M,ES01049,PT,0
2010,Y10T14,M,ES01022,PT,0
2014,Y10T14,M,ES01011,PT,0
2010,Y10T14,M,ES20022,PT,0
2016,Y10T14,M,ES20022,PT,0
2010,Y10T14,M,ES48007,PT,0
2022,Y10T14,M,ES20021,PT,0
2016,Y10T14,M,ES48006,PT,0
2021,Y10T14,M,ES48006,PT,0
2015,Y10T14,M,ES20021,PT,0
2022,Y10T14,M,ES48006,PT,0
2014,Y10T14,M,ES48006,PT,0
2019,Y10T14,M,ES20021,PT,0
2015,Y10T14,M,ES48006,PT,0
2020,Y10T14,M,ES01022,PT,0
2010,Y10T14,M,ES20021,PT,0
2020,Y10T14,M,ES48006,PT,0
2020,Y10T14,M,ES20021,PT,0
2020,Y10T14,M,ES01011,PT,0
2016,Y10T14,M,ES01022,PT,0
2013,Y10T14,M,ES20021,PT,0
2018,Y10T14,M,ES48006,PT,0
2013,Y10T14,M,ES48006,PT,0
2016,Y10T14,M,ES01049,PT,0
2021,Y10T14,M,ES20021,PT,0
2010,Y10T14,M,ES48006,PT,0
2018,Y10T14,M,ES01022,PT,0
2013,Y10T14,M,ES01049,PT,0
2019,Y10T14,M,ES48006,PT,0
2018,Y10T14,M,ES20021,PT,0
2010,Y10T14,M,ES01049,PT,0
2019,Y10T14,M,ES48005,PT,0
2020,Y10T14,M,ES48005,PT,0
2016,Y10T14,M,ES48005,PT,0
2015,Y10T14,M,ES48005,PT,0
2014,Y10T14,M,ES01001,PT,0
2016,Y10T14,M,ES01002,PT,0
2013,Y10T14,M,ES01022,PT,0
2010,Y10T14,M,ES48005,PT,0
2018,Y10T14,M,ES48005,PT,0
2013,Y10T14,M,ES48005,PT,0
2022,Y10T14,M,ES48005,PT,0
2014,Y10T14,M,ES01049,PT,0
2021,Y10T14,M,ES48005,PT,0
2014,Y10T14,M,ES48005,PT,0
2014,Y10T14,M,ES20021,PT,0
2016,Y10T14,M,ES20021,PT,0
2022,Y10T14,M,ES01010,PT,0
2021,Y10T14,M,ES01021,PT,0
2015,Y10T14,M,ES01047,PT,0
2021,Y10T14,M,ES48004,PT,0
2016,Y10T14,M,ES48004,PT,0
2016,Y10T14,M,ES20020,PT,0
2014,Y10T14,M,ES48004,PT,0
2020,Y10T14,M,ES48004,PT,0
2013,Y10T14,M,ES48004,PT,0
2013,Y10T14,M,ES20020,PT,0
2015,Y10T14,M,ES48004,PT,0
2021,Y10T14,M,ES01047,PT,0
2019,Y10T14,M,ES20020,PT,0
2018,Y10T14,M,ES48004,PT,0
2010,Y10T14,M,ES48004,PT,0
2021,Y10T14,M,ES20020,PT,0
2015,Y10T14,M,ES20020,PT,0
2022,Y10T14,M,ES20020,PT,0
2022,Y10T14,M,ES48004,PT,0
2010,Y10T14,M,ES01021,PT,0
2020,Y10T14,M,ES20020,PT,0
2019,Y10T14,M,ES48004,PT,0
2010,Y10T14,M,ES20020,PT,0
2018,Y10T14,M,ES01047,PT,0
2016,Y10T14,M,ES48003,PT,0
2013,Y10T14,M,ES48003,PT,0
2020,Y10T14,M,ES48003,PT,0
2022,Y10T14,M,ES48003,PT,0
2014,Y10T14,M,ES48003,PT,0
2018,Y10T14,M,ES48003,PT,0
2018,Y10T14,M,ES01021,PT,0
2019,Y10T14,M,ES48003,PT,0
2021,Y10T14,M,ES48003,PT,0
2010,Y10T14,M,ES01047,PT,0
2014,Y10T14,M,ES20020,PT,0
2015,Y10T14,M,ES48003,PT,0
2016,Y10T14,M,ES01021,PT,0
2016,Y10T14,M,ES01047,PT,0
2018,Y10T14,M,ES20020,PT,0
2010,Y10T14,M,ES48003,PT,0
2018,Y10T14,M,ES48002,PT,0
2010,Y10T14,M,ES48002,PT,0
2016,Y10T14,M,ES2002,PT,0
2015,Y10T14,M,ES48002,PT,0
2019,Y10T14,M,ES01047,PT,0
2014,Y10T14,M,ES2002,PT,0
2020,Y10T14,M,ES48002,PT,0
2022,Y10T14,M,ES2002,PT,0
2016,Y10T14,M,ES48002,PT,0
2018,Y10T14,M,,PT,0
2021,Y10T14,M,ES2002,PT,0
2010,Y10T14,M,ES2002,PT,0
2022,Y10T14,M,ES01001,PT,0
2019,Y10T14,M,ES01002,PT,0
2018,Y10T14,M,ES2002,PT,0
2013,Y10T14,M,ES48002,PT,0
2020,Y10T14,M,ES01021,PT,0
2020,Y10T14,M,ES2002,PT,0
2014,Y10T14,M,ES48002,PT,0
2022,Y10T14,M,ES48002,PT,0
2019,Y10T14,M,ES48002,PT,0
2013,Y10T14,M,ES01010,PT,0
2021,Y10T14,M,ES48002,PT,0
2016,Y10T14,M,ES48001,PT,0
2019,Y10T14,M,ES48001,PT,0
2019,Y10T14,M,ES01021,PT,0
2020,Y10T14,M,ES48001,PT,0
2014,Y10T14,M,ES48001,PT,0
2015,Y10T14,M,ES48001,PT,0
2010,Y10T14,M,ES48001,PT,0
2013,Y10T14,M,ES48001,PT,0
2018,Y10T14,M,ES48001,PT,0
2022,Y10T14,M,ES01047,PT,0
2022,Y10T14,M,ES48001,PT,0
2021,Y10T14,M,ES48001,PT,0
2014,Y10T14,M,ES01047,PT,0
2015,Y10T14,M,ES2002,PT,0
2019,Y10T14,M,ES2002,PT,0
2020,Y10T14,M,ES01047,PT,0
2013,Y10T14,M,ES2002,PT,0
2015,Y10T14,M,ES01021,PT,0
2013,Y10T14,M,ES01047,PT,0
2018,Y10T14,M,ES20019,PT,0
2015,Y10T14,M,ES20019,PT,0
2020,Y10T14,M,ES01046,PT,0
2022,Y10T14,M,ES01021,PT,0
2019,Y10T14,M,ES20019,PT,0
2021,Y10T14,M,ES20019,PT,0
2016,Y10T14,M,ES20019,PT,0
2022,Y10T14,M,ES20019,PT,0
2013,Y10T14,M,ES20019,PT,0
2014,Y10T14,M,ES01010,PT,0
2010,Y10T14,M,ES20019,PT,0
2020,Y10T14,M,ES01004,PT,0
2019,Y10T14,M,ES01046,PT,0
2021,Y10T14,M,ES01046,PT,0
2013,Y10T14,M,ES01046,PT,0
2022,Y10T14,M,,PT,0
2016,Y10T14,M,,PT,0
2015,Y10T14,M,ES01046,PT,0
2020,Y10T14,M,ES48915,PT,0
2022,Y10T14,M,ES01002,PT,0
2015,Y10T14,M,ES01010,PT,0
2010,Y10T14,M,ES01046,PT,0
2020,Y10T14,M,ES20019,PT,0
2013,Y10T14,M,ES01021,PT,0
2014,Y10T14,M,ES20019,PT,0
2019,Y10T14,M,ES01004,PT,0
2018,Y10T14,M,ES20018,PT,0
2014,Y10T14,M,ES20018,PT,0
2016,Y10T14,M,ES01010,PT,0
2019,Y10T14,M,ES20018,PT,0
2014,Y10T14,M,ES01021,PT,0
2020,Y10T14,M,ES20018,PT,0
2010,Y10T14,M,ES01002,PT,0
2010,Y10T14,M,ES20018,PT,0
2014,Y10T14,M,ES01004,PT,0
2018,Y10T14,M,ES01046,PT,0
2021,Y10T14,M,ES20907,PT,0
2015,Y10T14,M,ES20018,PT,0
2019,Y10T14,M,ES20907,PT,0
2014,Y10T14,M,ES01046,PT,0
2020,Y10T14,M,ES20907,PT,0
2022,Y10T14,M,ES20907,PT,0
2020,Y10T14,M,ES01001,PT,0
2015,Y10T14,M,ES20907,PT,0
2010,Y10T14,M,ES20907,PT,0
2016,Y10T14,M,ES01046,PT,0
2013,Y10T14,M,ES20907,PT,0
2018,Y10T14,M,ES20907,PT,0
2022,Y10T14,M,ES20018,PT,0
2022,Y10T14,M,ES01046,PT,0
2013,Y10T14,M,ES20018,PT,0
2021,Y10T14,M,ES20018,PT,0
2016,Y10T14,M,ES20907,PT,0
2014,Y10T14,M,ES20907,PT,0
2016,Y10T14,M,ES20018,PT,0
2015,Y10T14,M,ES01020,PT,0
2014,Y10T14,M,ES20017,PT,0
2022,Y10T14,M,ES20906,PT,0
2019,Y10T14,M,ES20906,PT,0
2016,Y10T14,M,ES20017,PT,0
2016,Y10T14,M,ES20906,PT,0
2018,Y10T14,M,ES20906,PT,0
2010,Y10T14,M,ES20017,PT,0
2010,Y10T14,M,ES20906,PT,0
2016,Y10T14,M,ES01020,PT,0
2015,Y10T14,M,ES20906,PT,0
2022,Y10T14,M,ES20017,PT,0
2020,Y10T14,M,ES20906,PT,0
2021,Y10T14,M,ES20017,PT,0
2013,Y10T14,M,ES20906,PT,0
2021,Y10T14,M,ES01044,PT,0
2013,Y10T14,M,ES20017,PT,0
2014,Y10T14,M,ES20906,PT,0
2015,Y10T14,M,ES20017,PT,0
2021,Y10T14,M,ES20906,PT,0
2010,Y10T14,M,ES01004,PT,0
2021,Y10T14,M,ES01010,PT,0
2022,Y10T14,M,ES01044,PT,0
2016,Y10T14,M,ES20905,PT,0
2019,Y10T14,M,ES20905,PT,0
2020,Y10T14,M,ES20905,PT,0
2020,Y10T14,M,ES01044,PT,0
2014,Y10T14,M,ES20905,PT,0
2013,Y10T14,M,ES20905,PT,0
2022,Y10T14,M,ES20905,PT,0
2021,Y10T14,M,ES20905,PT,0
2019,Y10T14,M,ES01020,PT,0
2019,Y10T14,M,ES01044,PT,0
2020,Y10T14,M,ES20017,PT,0
2018,Y10T14,M,ES20905,PT,0
2018,Y10T14,M,ES20017,PT,0
2018,Y10T14,M,ES01044,PT,0
2015,Y10T14,M,ES20905,PT,0
2010,Y10T14,M,ES20905,PT,0
2022,Y10T14,M,ES01004,PT,0
2013,Y10T14,M,ES01044,PT,0
2016,Y10T14,M,ES01044,PT,0
2019,Y10T14,M,ES20017,PT,0
2021,Y10T14,M,ES01020,PT,0
2020,Y10T14,M,ES20016,PT,0
2019,Y10T14,M,ES20904,PT,0
2022,Y10T14,M,ES20904,PT,0
2016,Y10T14,M,ES20904,PT,0
2018,Y10T14,M,ES20904,PT,0
2019,Y10T14,M,ES20016,PT,0
2013,Y10T14,M,ES20904,PT,0
2016,Y10T14,M,ES20016,PT,0
2015,Y10T14,M,ES20904,PT,0
2014,Y10T14,M,ES20016,PT,0
2013,Y10T14,M,ES20016,PT,0
2014,Y10T14,M,ES20904,PT,0
2020,Y10T14,M,ES20904,PT,0
2010,Y10T14,M,ES20904,PT,0
2018,Y10T14,M,ES01010,PT,0
2022,Y10T14,M,ES20016,PT,0
2021,Y10T14,M,ES20904,PT,0
2021,Y10T14,M,ES20016,PT,0
2010,Y10T14,M,ES01020,PT,0
2010,Y10T14,M,ES01044,PT,0
2010,Y10T14,M,ES20016,PT,0
2020,Y10T14,M,ES01010,PT,0
2021,Y10T14,M,ES20903,PT,0
2019,Y10T14,M,ES20903,PT,0
2020,Y10T14,M,ES20903,PT,0
2014,Y10T14,M,ES20903,PT,0
2013,Y10T14,M,ES20903,PT,0
2018,Y10T14,M,ES20903,PT,0
2015,Y10T14,M,ES20903,PT,0
2016,Y10T14,M,ES20903,PT,0
2015,Y10T14,M,ES01044,PT,0
2010,Y10T14,M,ES20903,PT,0
2022,Y10T14,M,ES01020,PT,0
2022,Y10T14,M,ES20903,PT,0
2014,Y10T14,M,ES01044,PT,0
2018,Y10T14,M,ES20016,PT,0
2015,Y10T14,M,ES20016,PT,0
2013,Y10T14,M,ES20015,PT,0
2015,Y10T14,M,ES20902,PT,0
2019,Y10T14,M,ES20015,PT,0
2014,Y10T14,M,ES20902,PT,0
2021,Y10T14,M,ES20015,PT,0
2021,Y10T14,M,ES20902,PT,0
2022,Y10T14,M,ES20902,PT,0
2016,Y10T14,M,ES20015,PT,0
2019,Y10T14,M,ES20902,PT,0
2016,Y10T14,M,ES20902,PT,0
2018,Y10T14,M,ES20902,PT,0
2010,Y10T14,M,ES20902,PT,0
2013,Y10T14,M,ES20902,PT,0
2018,Y10T14,M,ES01004,PT,0
2019,Y10T14,M,ES01010,PT,0
2018,Y10T14,M,ES01020,PT,0
2010,Y10T14,M,ES20015,PT,0
2020,Y10T14,M,ES20902,PT,0
2014,Y10T14,M,ES20015,PT,0
2014,Y10T14,M,ES01020,PT,0
2016,Y10T14,M,ES01043,PT,0
2013,Y10T14,M,ES01043,PT,0
2019,Y10T14,M,ES01043,PT,0
2019,Y10T14,M,ES20901,PT,0
2020,Y10T14,M,ES20901,PT,0
2015,Y10T14,M,ES20901,PT,0
2010,Y10T14,M,ES20901,PT,0
2018,Y10T14,M,ES20901,PT,0
2013,Y10T14,M,ES20901,PT,0
2015,Y10T14,M,ES01043,PT,0
2021,Y10T14,M,ES20901,PT,0
2022,Y10T14,M,ES20901,PT,0
2022,Y10T14,M,ES01043,PT,0
2014,Y10T14,M,ES20901,PT,0
2015,Y10T14,M,ES20015,PT,0
2018,Y10T14,M,ES20015,PT,0
2020,Y10T14,M,ES20015,PT,0
2022,Y10T14,M,ES20015,PT,0
2013,Y10T14,M,ES01020,PT,0
2016,Y10T14,M,ES20901,PT,0
2022,Y10T14,M,ES20014,PT,0
2021,Y10T14,M,ES20081,PT,0
2013,Y10T14,M,ES20081,PT,0
2022,Y10T14,M,ES20081,PT,0
2018,Y10T14,M,ES20081,PT,0
2021,Y10T14,M,ES20014,PT,0
2020,Y10T14,M,ES20081,PT,0
2018,Y10T14,M,ES20014,PT,0
2010,Y10T14,M,ES01043,PT,0
2016,Y10T14,M,ES20014,PT,0
2010,Y10T14,M,ES20081,PT,0
2019,Y10T14,M,ES20081,PT,0
2015,Y10T14,M,ES20081,PT,0
2014,Y10T14,M,ES20081,PT,0
2013,Y10T14,M,ES20014,PT,0
2016,Y10T14,M,ES20081,PT,0
2021,Y10T14,M,ES01043,PT,0
2020,Y10T14,M,ES20014,PT,0
2015,Y10T14,M,ES01004,PT,0
2010,Y10T14,M,ES01010,PT,0
2019,Y10T14,M,ES20014,PT,0
2010,Y10T14,M,ES20014,PT,0
2014,Y10T14,M,ES20014,PT,0
2019,Y10T14,M,ES20080,PT,0
2020,Y10T14,M,ES20080,PT,0
2022,Y10T14,M,ES20080,PT,0
2014,Y10T14,M,ES20080,PT,0
2015,Y10T14,M,ES20080,PT,0
2010,Y10T14,M,ES20080,PT,0
2013,Y10T14,M,ES20080,PT,0
2014,Y10T14,M,ES01043,PT,0
2018,Y10T14,M,ES20080,PT,0
2013,Y10T14,M,ES01002,PT,0
2020,Y10T14,M,ES01020,PT,0
2021,Y10T14,M,ES20080,PT,0
2018,Y10T14,M,ES01043,PT,0
2020,Y10T14,M,ES01043,PT,0
2016,Y10T14,M,ES20080,PT,0
2015,Y10T14,M,ES20014,PT,0
2018,Y10T14,M,ES01042,PT,0
2021,Y10T14,M,ES20013,PT,0
2018,Y10T14,M,ES20013,PT,0
2022,Y10T14,M,ES20079,PT,0
