Year,Edad,Educacion,Territorio,Comarca,Municipio,Units,GeoCode,Value
2010,Y_GE10,NIVI_1,,,ES01017,PT,ES01017,14.7
2014,Y_GE10,NIVI_1,,,ES01017,PT,ES01017,17.7
2020,Y_GE10,NIVI_1,,,ES01017,PT,ES01017,20.1
2013,Y_GE10,NIVI_1,,,ES01017,PT,ES01017,17.2
2016,Y_GE10,NIVI_1,,,ES20029,PT,ES20029,19.8
2020,Y_GE10,NIVI_1,,,ES20029,PT,ES20029,21.6
2010,Y_GE10,NIVI_1,,,ES20029,PT,ES20029,18.2
2019,Y_GE10,NIVI_1,,,ES20029,PT,ES20029,20.8
2014,Y_GE10,NIVI_1,,,ES20029,PT,ES20029,19.6
2018,Y_GE10,NIVI_1,,,ES20029,PT,ES20029,20.2
2021,Y_GE10,NIVI_1,,,ES20029,PT,ES20029,22.3
2015,Y_GE10,NIVI_1,,,ES20029,PT,ES20029,19.3
2013,Y_GE10,NIVI_1,,,ES20029,PT,ES20029,19.3
2015,Y_GE10,NIVI_1,,,ES48901,PT,ES48901,20.3
2020,Y_GE10,NIVI_1,,,ES48901,PT,ES48901,22.3
2010,Y_GE10,NIVI_1,,,ES48901,PT,ES48901,18.6
2013,Y_GE10,NIVI_1,,,ES48901,PT,ES48901,20.4
2019,Y_GE10,NIVI_1,,,ES48901,PT,ES48901,21.5
2021,Y_GE10,NIVI_1,,,ES48901,PT,ES48901,22.5
2016,Y_GE10,NIVI_1,,,ES48901,PT,ES48901,20.8
2018,Y_GE10,NIVI_1,,,ES48901,PT,ES48901,20.7
2014,Y_GE10,NIVI_1,,,ES48901,PT,ES48901,20.3
2021,Y_GE10,NIVI_1,,,ES48026,PT,ES48026,24.1
2018,Y_GE10,NIVI_1,,,ES48026,PT,ES48026,23.6
2010,Y_GE10,NIVI_1,,,ES48026,PT,ES48026,19.4
2013,Y_GE10,NIVI_1,,,ES48026,PT,ES48026,22.6
2015,Y_GE10,NIVI_1,,,ES48026,PT,ES48026,22.4
2016,Y_GE10,NIVI_1,,,ES48026,PT,ES48026,22.8
2020,Y_GE10,NIVI_1,,,ES48026,PT,ES48026,23.9
2014,Y_GE10,NIVI_1,,,ES48026,PT,ES48026,22.9
2019,Y_GE10,NIVI_1,,,ES48026,PT,ES48026,23.5
2018,Y_GE10,NIVI_1,,,ES20069,PT,ES20069,15.3
2016,Y_GE10,NIVI_1,,,ES20069,PT,ES20069,15
2019,Y_GE10,NIVI_1,,,ES20069,PT,ES20069,16.2
2013,Y_GE10,NIVI_1,,,ES20069,PT,ES20069,14.4
2020,Y_GE10,NIVI_1,,,ES20069,PT,ES20069,16.6
2021,Y_GE10,NIVI_1,,,ES20069,PT,ES20069,16.8
2015,Y_GE10,NIVI_1,,,ES20069,PT,ES20069,14.8
2014,Y_GE10,NIVI_1,,,ES20069,PT,ES20069,14.6
2010,Y_GE10,NIVI_1,,,ES20069,PT,ES20069,13.4
2021,Y_GE10,NIVI_1,,,ES48027,PT,ES48027,21.9
2013,Y_GE10,NIVI_1,,,ES48027,PT,ES48027,19.3
2019,Y_GE10,NIVI_1,,,ES48027,PT,ES48027,21.2
2020,Y_GE10,NIVI_1,,,ES48027,PT,ES48027,21.7
2014,Y_GE10,NIVI_1,,,ES48027,PT,ES48027,19.6
2010,Y_GE10,NIVI_1,,,ES48027,PT,ES48027,17.9
2015,Y_GE10,NIVI_1,,,ES48027,PT,ES48027,19.6
2016,Y_GE10,NIVI_1,,,ES48027,PT,ES48027,19.9
2018,Y_GE10,NIVI_1,,,ES48027,PT,ES48027,20.1
2014,Y_GE10,NIVI_1,,,ES48028,PT,ES48028,14.7
2015,Y_GE10,NIVI_1,,,ES48028,PT,ES48028,14.8
2013,Y_GE10,NIVI_1,,,ES48028,PT,ES48028,14.1
2021,Y_GE10,NIVI_1,,,ES48028,PT,ES48028,17.6
2019,Y_GE10,NIVI_1,,,ES48028,PT,ES48028,17.4
2018,Y_GE10,NIVI_1,,,ES48028,PT,ES48028,16.9
2020,Y_GE10,NIVI_1,,,ES48028,PT,ES48028,16.7
2010,Y_GE10,NIVI_1,,,ES48028,PT,ES48028,13.7
2016,Y_GE10,NIVI_1,,,ES48028,PT,ES48028,15.8
2016,Y_GE10,NIVI_1,,,ES20030,PT,ES20030,19.5
2010,Y_GE10,NIVI_1,,,ES20030,PT,ES20030,17.5
2015,Y_GE10,NIVI_1,,,ES20030,PT,ES20030,19.3
2019,Y_GE10,NIVI_1,,,ES20030,PT,ES20030,21.2
2021,Y_GE10,NIVI_1,,,ES20030,PT,ES20030,22.4
2013,Y_GE10,NIVI_1,,,ES20030,PT,ES20030,18.6
2020,Y_GE10,NIVI_1,,,ES20030,PT,ES20030,21.9
2014,Y_GE10,NIVI_1,,,ES20030,PT,ES20030,19
2018,Y_GE10,NIVI_1,,,ES20030,PT,ES20030,20.1
2014,Y_GE10,NIVI_1,,,ES48031,PT,ES48031,20.7
2015,Y_GE10,NIVI_1,,,ES48031,PT,ES48031,21.7
2018,Y_GE10,NIVI_1,,,ES48031,PT,ES48031,21.9
2019,Y_GE10,NIVI_1,,,ES48031,PT,ES48031,23.2
2016,Y_GE10,NIVI_1,,,ES48031,PT,ES48031,22.8
2021,Y_GE10,NIVI_1,,,ES48031,PT,ES48031,21.1
2020,Y_GE10,NIVI_1,,,ES48031,PT,ES48031,22.4
2013,Y_GE10,NIVI_1,,,ES48031,PT,ES48031,19.9
2010,Y_GE10,NIVI_1,,,ES48031,PT,ES48031,18.9
2021,Y_GE10,NIVI_1,,,ES01021,PT,ES01021,25.4
2020,Y_GE10,NIVI_1,,,ES01021,PT,ES01021,25.7
2013,Y_GE10,NIVI_1,,,ES01021,PT,ES01021,23.1
2019,Y_GE10,NIVI_1,,,ES01021,PT,ES01021,24.5
2014,Y_GE10,NIVI_1,,,ES01021,PT,ES01021,22.6
2010,Y_GE10,NIVI_1,,,ES01021,PT,ES01021,22.1
2016,Y_GE10,NIVI_1,,,ES01021,PT,ES01021,22.9
2018,Y_GE10,NIVI_1,,,ES01021,PT,ES01021,23.4
2015,Y_GE10,NIVI_1,,,ES01021,PT,ES01021,22.5
2013,Y_GE10,NIVI_1,,,ES01022,PT,ES01022,12.2
2010,Y_GE10,NIVI_1,,,ES01022,PT,ES01022,12.5
2018,Y_GE10,NIVI_1,,,ES01022,PT,ES01022,13.5
2020,Y_GE10,NIVI_1,,,ES01022,PT,ES01022,15
2014,Y_GE10,NIVI_1,,,ES01022,PT,ES01022,12.6
2015,Y_GE10,NIVI_1,,,ES01022,PT,ES01022,13.3
2021,Y_GE10,NIVI_1,,,ES01022,PT,ES01022,14.8
2019,Y_GE10,NIVI_1,,,ES01022,PT,ES01022,13.8
2016,Y_GE10,NIVI_1,,,ES01022,PT,ES01022,13.2
2013,Y_GE10,NIVI_1,,,ES20031,PT,ES20031,21.6
2015,Y_GE10,NIVI_1,,,ES20031,PT,ES20031,23.1
2020,Y_GE10,NIVI_1,,,ES20031,PT,ES20031,23.9
2016,Y_GE10,NIVI_1,,,ES20031,PT,ES20031,23.3
2010,Y_GE10,NIVI_1,,,ES20031,PT,ES20031,20.7
2018,Y_GE10,NIVI_1,,,ES20031,PT,ES20031,21.8
2014,Y_GE10,NIVI_1,,,ES20031,PT,ES20031,21.3
2021,Y_GE10,NIVI_1,,,ES20031,PT,ES20031,25.7
2019,Y_GE10,NIVI_1,,,ES20031,PT,ES20031,24.3
2018,Y_GE10,NIVI_1,,,ES20033,PT,ES20033,21.9
2014,Y_GE10,NIVI_1,,,ES20033,PT,ES20033,22.8
2019,Y_GE10,NIVI_1,,,ES20033,PT,ES20033,24.5
2013,Y_GE10,NIVI_1,,,ES20033,PT,ES20033,21.6
2020,Y_GE10,NIVI_1,,,ES20033,PT,ES20033,24.8
2021,Y_GE10,NIVI_1,,,ES20033,PT,ES20033,25.6
2010,Y_GE10,NIVI_1,,,ES20033,PT,ES20033,19.9
2016,Y_GE10,NIVI_1,,,ES20033,PT,ES20033,22.5
2015,Y_GE10,NIVI_1,,,ES20033,PT,ES20033,22.3
2013,Y_GE10,NIVI_1,,,ES20032,PT,ES20032,21.9
2014,Y_GE10,NIVI_1,,,ES20032,PT,ES20032,22.3
2020,Y_GE10,NIVI_1,,,ES20032,PT,ES20032,25
2021,Y_GE10,NIVI_1,,,ES20032,PT,ES20032,25.4
2018,Y_GE10,NIVI_1,,,ES20032,PT,ES20032,23.5
2010,Y_GE10,NIVI_1,,,ES20032,PT,ES20032,20.1
2019,Y_GE10,NIVI_1,,,ES20032,PT,ES20032,24.4
2015,Y_GE10,NIVI_1,,,ES20032,PT,ES20032,22.5
2016,Y_GE10,NIVI_1,,,ES20032,PT,ES20032,22.4
2020,Y_GE10,NIVI_1,,,ES48032,PT,ES48032,21.4
2014,Y_GE10,NIVI_1,,,ES48032,PT,ES48032,19.3
2019,Y_GE10,NIVI_1,,,ES48032,PT,ES48032,20.9
2013,Y_GE10,NIVI_1,,,ES48032,PT,ES48032,19.2
2021,Y_GE10,NIVI_1,,,ES48032,PT,ES48032,21.9
2015,Y_GE10,NIVI_1,,,ES48032,PT,ES48032,19.6
2010,Y_GE10,NIVI_1,,,ES48032,PT,ES48032,17.2
2018,Y_GE10,NIVI_1,,,ES48032,PT,ES48032,20.4
2016,Y_GE10,NIVI_1,,,ES48032,PT,ES48032,20
2015,Y_GE10,NIVI_1,,,ES01023,PT,ES01023,9.5
2016,Y_GE10,NIVI_1,,,ES01023,PT,ES01023,10.3
2020,Y_GE10,NIVI_1,,,ES01023,PT,ES01023,12.1
2021,Y_GE10,NIVI_1,,,ES01023,PT,ES01023,14.5
2010,Y_GE10,NIVI_1,,,ES01023,PT,ES01023,9.5
2013,Y_GE10,NIVI_1,,,ES01023,PT,ES01023,9.7
2018,Y_GE10,NIVI_1,,,ES01023,PT,ES01023,11.5
2019,Y_GE10,NIVI_1,,,ES01023,PT,ES01023,12.8
2014,Y_GE10,NIVI_1,,,ES01023,PT,ES01023,9.7
2020,Y_GE10,NIVI_1,,,ES48902,PT,ES48902,21.6
2019,Y_GE10,NIVI_1,,,ES48902,PT,ES48902,21
2021,Y_GE10,NIVI_1,,,ES48902,PT,ES48902,22
2015,Y_GE10,NIVI_1,,,ES48902,PT,ES48902,18.4
2018,Y_GE10,NIVI_1,,,ES48902,PT,ES48902,19.1
2014,Y_GE10,NIVI_1,,,ES48902,PT,ES48902,18.1
2013,Y_GE10,NIVI_1,,,ES48902,PT,ES48902,18
2010,Y_GE10,NIVI_1,,,ES48902,PT,ES48902,16.3
2016,Y_GE10,NIVI_1,,,ES48902,PT,ES48902,18.7
2010,Y_GE10,NIVI_1,,,ES48033,PT,ES48033,17.5
2015,Y_GE10,NIVI_1,,,ES48033,PT,ES48033,20.1
2014,Y_GE10,NIVI_1,,,ES48033,PT,ES48033,18.7
2020,Y_GE10,NIVI_1,,,ES48033,PT,ES48033,24.5
2019,Y_GE10,NIVI_1,,,ES48033,PT,ES48033,23.9
2021,Y_GE10,NIVI_1,,,ES48033,PT,ES48033,22.2
2013,Y_GE10,NIVI_1,,,ES48033,PT,ES48033,17.6
2018,Y_GE10,NIVI_1,,,ES48033,PT,ES48033,21.8
2016,Y_GE10,NIVI_1,,,ES48033,PT,ES48033,20.7
2021,Y_GE10,NIVI_1,,,ES48034,PT,ES48034,21
2015,Y_GE10,NIVI_1,,,ES48034,PT,ES48034,17.7
2013,Y_GE10,NIVI_1,,,ES48034,PT,ES48034,16.5
2016,Y_GE10,NIVI_1,,,ES48034,PT,ES48034,17.8
2020,Y_GE10,NIVI_1,,,ES48034,PT,ES48034,20.6
2019,Y_GE10,NIVI_1,,,ES48034,PT,ES48034,19.6
2010,Y_GE10,NIVI_1,,,ES48034,PT,ES48034,14.7
2018,Y_GE10,NIVI_1,,,ES48034,PT,ES48034,18.5
2014,Y_GE10,NIVI_1,,,ES48034,PT,ES48034,17.4
2010,Y_GE10,NIVI_1,,,ES20067,PT,ES20067,18.6
2018,Y_GE10,NIVI_1,,,ES20067,PT,ES20067,21.4
2021,Y_GE10,NIVI_1,,,ES20067,PT,ES20067,23.8
2019,Y_GE10,NIVI_1,,,ES20067,PT,ES20067,22.6
2014,Y_GE10,NIVI_1,,,ES20067,PT,ES20067,20.5
2013,Y_GE10,NIVI_1,,,ES20067,PT,ES20067,20.1
2020,Y_GE10,NIVI_1,,,ES20067,PT,ES20067,23.4
2015,Y_GE10,NIVI_1,,,ES20067,PT,ES20067,20.6
2016,Y_GE10,NIVI_1,,,ES20067,PT,ES20067,21
2016,Y_GE10,NIVI_1,,,ES20066,PT,ES20066,11.6
2015,Y_GE10,NIVI_1,,,ES20066,PT,ES20066,11
2010,Y_GE10,NIVI_1,,,ES20066,PT,ES20066,7.6
2019,Y_GE10,NIVI_1,,,ES20066,PT,ES20066,15.2
2021,Y_GE10,NIVI_1,,,ES20066,PT,ES20066,16.6
2014,Y_GE10,NIVI_1,,,ES20066,PT,ES20066,10.6
2020,Y_GE10,NIVI_1,,,ES20066,PT,ES20066,16.3
2018,Y_GE10,NIVI_1,,,ES20066,PT,ES20066,12.4
2013,Y_GE10,NIVI_1,,,ES20066,PT,ES20066,11.2
2019,Y_GE10,NIVI_1,,,ES01046,PT,ES01046,24.8
2020,Y_GE10,NIVI_1,,,ES01046,PT,ES01046,23.9
2015,Y_GE10,NIVI_1,,,ES01046,PT,ES01046,21.9
2013,Y_GE10,NIVI_1,,,ES01046,PT,ES01046,21.2
2018,Y_GE10,NIVI_1,,,ES01046,PT,ES01046,23.9
2010,Y_GE10,NIVI_1,,,ES01046,PT,ES01046,20.5
2014,Y_GE10,NIVI_1,,,ES01046,PT,ES01046,22
2016,Y_GE10,NIVI_1,,,ES01046,PT,ES01046,22.4
2021,Y_GE10,NIVI_1,,,ES01046,PT,ES01046,25.6
2014,Y_GE10,NIVI_1,,,ES48079,PT,ES48079,19.6
2016,Y_GE10,NIVI_1,,,ES48079,PT,ES48079,18.7
2018,Y_GE10,NIVI_1,,,ES48079,PT,ES48079,18.8
2021,Y_GE10,NIVI_1,,,ES48079,PT,ES48079,20
2010,Y_GE10,NIVI_1,,,ES48079,PT,ES48079,15.5
2019,Y_GE10,NIVI_1,,,ES48079,PT,ES48079,19.7
2013,Y_GE10,NIVI_1,,,ES48079,PT,ES48079,18.9
2015,Y_GE10,NIVI_1,,,ES48079,PT,ES48079,18.9
2020,Y_GE10,NIVI_1,,,ES48079,PT,ES48079,20
2019,Y_GE10,NIVI_1,,,ES20034,PT,ES20034,24.4
2018,Y_GE10,NIVI_1,,,ES20034,PT,ES20034,23.5
2016,Y_GE10,NIVI_1,,,ES20034,PT,ES20034,22.5
2013,Y_GE10,NIVI_1,,,ES20034,PT,ES20034,21.8
2021,Y_GE10,NIVI_1,,,ES20034,PT,ES20034,25.2
2014,Y_GE10,NIVI_1,,,ES20034,PT,ES20034,21.7
2010,Y_GE10,NIVI_1,,,ES20034,PT,ES20034,20.1
2015,Y_GE10,NIVI_1,,,ES20034,PT,ES20034,21.9
2020,Y_GE10,NIVI_1,,,ES20034,PT,ES20034,25.1
2019,Y_GE10,NIVI_1,,,ES48029,PT,ES48029,20.5
2021,Y_GE10,NIVI_1,,,ES48029,PT,ES48029,21.2
2014,Y_GE10,NIVI_1,,,ES48029,PT,ES48029,19.2
2018,Y_GE10,NIVI_1,,,ES48029,PT,ES48029,19.3
2020,Y_GE10,NIVI_1,,,ES48029,PT,ES48029,20.9
2010,Y_GE10,NIVI_1,,,ES48029,PT,ES48029,17
2015,Y_GE10,NIVI_1,,,ES48029,PT,ES48029,19.3
2016,Y_GE10,NIVI_1,,,ES48029,PT,ES48029,19.8
2013,Y_GE10,NIVI_1,,,ES48029,PT,ES48029,18.6
2015,Y_GE10,NIVI_1,,,ES48030,PT,ES48030,22
2010,Y_GE10,NIVI_1,,,ES48030,PT,ES48030,15.2
2021,Y_GE10,NIVI_1,,,ES48030,PT,ES48030,24.2
2014,Y_GE10,NIVI_1,,,ES48030,PT,ES48030,19.9
2016,Y_GE10,NIVI_1,,,ES48030,PT,ES48030,22.1
2020,Y_GE10,NIVI_1,,,ES48030,PT,ES48030,25.2
2019,Y_GE10,NIVI_1,,,ES48030,PT,ES48030,22.8
2018,Y_GE10,NIVI_1,,,ES48030,PT,ES48030,21.9
2013,Y_GE10,NIVI_1,,,ES48030,PT,ES48030,19.2
2019,Y_GE10,NIVI_1,,,ES20035,PT,ES20035,24.4
2015,Y_GE10,NIVI_1,,,ES20035,PT,ES20035,23.4
2013,Y_GE10,NIVI_1,,,ES20035,PT,ES20035,22.1
2020,Y_GE10,NIVI_1,,,ES20035,PT,ES20035,24.7
2010,Y_GE10,NIVI_1,,,ES20035,PT,ES20035,19
2021,Y_GE10,NIVI_1,,,ES20035,PT,ES20035,26.5
2014,Y_GE10,NIVI_1,,,ES20035,PT,ES20035,22.3
2018,Y_GE10,NIVI_1,,,ES20035,PT,ES20035,22.8
2016,Y_GE10,NIVI_1,,,ES20035,PT,ES20035,23.9
2020,Y_GE10,NIVI_1,,,ES48906,PT,ES48906,20.1
2014,Y_GE10,NIVI_1,,,ES48906,PT,ES48906,18.9
2021,Y_GE10,NIVI_1,,,ES48906,PT,ES48906,19.8
2010,Y_GE10,NIVI_1,,,ES48906,PT,ES48906,16
2016,Y_GE10,NIVI_1,,,ES48906,PT,ES48906,19
2019,Y_GE10,NIVI_1,,,ES48906,PT,ES48906,20
2013,Y_GE10,NIVI_1,,,ES48906,PT,ES48906,18.1
2015,Y_GE10,NIVI_1,,,ES48906,PT,ES48906,19
2018,Y_GE10,NIVI_1,,,ES48906,PT,ES48906,19.3
2014,Y_GE10,NIVI_1,,,ES48035,PT,ES48035,17.9
2020,Y_GE10,NIVI_1,,,ES48035,PT,ES48035,19
2015,Y_GE10,NIVI_1,,,ES48035,PT,ES48035,17.7
2013,Y_GE10,NIVI_1,,,ES48035,PT,ES48035,16.7
2019,Y_GE10,NIVI_1,,,ES48035,PT,ES48035,19.1
2018,Y_GE10,NIVI_1,,,ES48035,PT,ES48035,19.1
2021,Y_GE10,NIVI_1,,,ES48035,PT,ES48035,18.3
2010,Y_GE10,NIVI_1,,,ES48035,PT,ES48035,13.3
2016,Y_GE10,NIVI_1,,,ES48035,PT,ES48035,18.5
2019,Y_GE10,NIVI_1,,,ES20038,PT,ES20038,21.7
2021,Y_GE10,NIVI_1,,,ES20038,PT,ES20038,23.3
2010,Y_GE10,NIVI_1,,,ES20038,PT,ES20038,13.7
2015,Y_GE10,NIVI_1,,,ES20038,PT,ES20038,18.1
2020,Y_GE10,NIVI_1,,,ES20038,PT,ES20038,21.2
2013,Y_GE10,NIVI_1,,,ES20038,PT,ES20038,17.7
2014,Y_GE10,NIVI_1,,,ES20038,PT,ES20038,18.5
2016,Y_GE10,NIVI_1,,,ES20038,PT,ES20038,19.3
2018,Y_GE10,NIVI_1,,,ES20038,PT,ES20038,21.9
2018,Y_GE10,NIVI_1,,,ES20037,PT,ES20037,21.5
2010,Y_GE10,NIVI_1,,,ES20037,PT,ES20037,16.2
2013,Y_GE10,NIVI_1,,,ES20037,PT,ES20037,17.3
2021,Y_GE10,NIVI_1,,,ES20037,PT,ES20037,27.6
2015,Y_GE10,NIVI_1,,,ES20037,PT,ES20037,17.3
2020,Y_GE10,NIVI_1,,,ES20037,PT,ES20037,29
2019,Y_GE10,NIVI_1,,,ES20037,PT,ES20037,27.1
2014,Y_GE10,NIVI_1,,,ES20037,PT,ES20037,16.5
2016,Y_GE10,NIVI_1,,,ES20037,PT,ES20037,20
2015,Y_GE10,NIVI_1,,,ES48036,PT,ES48036,18.2
2014,Y_GE10,NIVI_1,,,ES48036,PT,ES48036,18.1
2013,Y_GE10,NIVI_1,,,ES48036,PT,ES48036,18
2018,Y_GE10,NIVI_1,,,ES48036,PT,ES48036,19.2
2010,Y_GE10,NIVI_1,,,ES48036,PT,ES48036,15.9
2020,Y_GE10,NIVI_1,,,ES48036,PT,ES48036,20.7
2019,Y_GE10,NIVI_1,,,ES48036,PT,ES48036,20.1
2016,Y_GE10,NIVI_1,,,ES48036,PT,ES48036,18.7
2021,Y_GE10,NIVI_1,,,ES48036,PT,ES48036,21.2
2018,Y_GE10,NIVI_1,,,ES48037,PT,ES48037,28.3
2015,Y_GE10,NIVI_1,,,ES48037,PT,ES48037,26.3
2010,Y_GE10,NIVI_1,,,ES48037,PT,ES48037,25.7
2016,Y_GE10,NIVI_1,,,ES48037,PT,ES48037,27.3
2021,Y_GE10,NIVI_1,,,ES48037,PT,ES48037,30.8
2013,Y_GE10,NIVI_1,,,ES48037,PT,ES48037,26
2019,Y_GE10,NIVI_1,,,ES48037,PT,ES48037,29.5
2014,Y_GE10,NIVI_1,,,ES48037,PT,ES48037,25.8
2020,Y_GE10,NIVI_1,,,ES48037,PT,ES48037,30.5
2016,Y_GE10,NIVI_1,,,ES48038,PT,ES48038,17.7
2020,Y_GE10,NIVI_1,,,ES48038,PT,ES48038,18.7
2010,Y_GE10,NIVI_1,,,ES48038,PT,ES48038,15
2021,Y_GE10,NIVI_1,,,ES48038,PT,ES48038,19.4
2015,Y_GE10,NIVI_1,,,ES48038,PT,ES48038,17.5
2018,Y_GE10,NIVI_1,,,ES48038,PT,ES48038,18
2014,Y_GE10,NIVI_1,,,ES48038,PT,ES48038,17.1
2013,Y_GE10,NIVI_1,,,ES48038,PT,ES48038,16.2
2019,Y_GE10,NIVI_1,,,ES48038,PT,ES48038,18.9
2018,Y_GE10,NIVI_1,,,ES48039,PT,ES48039,20.9
2021,Y_GE10,NIVI_1,,,ES48039,PT,ES48039,20.3
2016,Y_GE10,NIVI_1,,,ES48039,PT,ES48039,20.3
2015,Y_GE10,NIVI_1,,,ES48039,PT,ES48039,18.5
2020,Y_GE10,NIVI_1,,,ES48039,PT,ES48039,21.5
2014,Y_GE10,NIVI_1,,,ES48039,PT,ES48039,18.5
2010,Y_GE10,NIVI_1,,,ES48039,PT,ES48039,18
2013,Y_GE10,NIVI_1,,,ES48039,PT,ES48039,17.8
2019,Y_GE10,NIVI_1,,,ES48039,PT,ES48039,23.2
2010,Y_GE10,NIVI_1,,,ES48040,PT,ES48040,16.5
2021,Y_GE10,NIVI_1,,,ES48040,PT,ES48040,20.9
2018,Y_GE10,NIVI_1,,,ES48040,PT,ES48040,19.6
2015,Y_GE10,NIVI_1,,,ES48040,PT,ES48040,18.9
2014,Y_GE10,NIVI_1,,,ES48040,PT,ES48040,18.9
2020,Y_GE10,NIVI_1,,,ES48040,PT,ES48040,20.5
2013,Y_GE10,NIVI_1,,,ES48040,PT,ES48040,18
2019,Y_GE10,NIVI_1,,,ES48040,PT,ES48040,20.2
2016,Y_GE10,NIVI_1,,,ES48040,PT,ES48040,18.8
2021,Y_GE10,NIVI_1,,,ES48041,PT,ES48041,19.5
2010,Y_GE10,NIVI_1,,,ES48041,PT,ES48041,15.8
2014,Y_GE10,NIVI_1,,,ES48041,PT,ES48041,15.7
2020,Y_GE10,NIVI_1,,,ES48041,PT,ES48041,21.1
2019,Y_GE10,NIVI_1,,,ES48041,PT,ES48041,20.5
2015,Y_GE10,NIVI_1,,,ES48041,PT,ES48041,16.3
2018,Y_GE10,NIVI_1,,,ES48041,PT,ES48041,18.5
2016,Y_GE10,NIVI_1,,,ES48041,PT,ES48041,17.6
2013,Y_GE10,NIVI_1,,,ES48041,PT,ES48041,15.7
2016,Y_GE10,NIVI_1,,,ES20907,PT,ES20907,18.4
2020,Y_GE10,NIVI_1,,,ES20907,PT,ES20907,19.7
2019,Y_GE10,NIVI_1,,,ES20907,PT,ES20907,16.6
2015,Y_GE10,NIVI_1,,,ES20907,PT,ES20907,16.2
2010,Y_GE10,NIVI_1,,,ES20907,PT,ES20907,14.6
2021,Y_GE10,NIVI_1,,,ES20907,PT,ES20907,19.7
2013,Y_GE10,NIVI_1,,,ES20907,PT,ES20907,16.9
2014,Y_GE10,NIVI_1,,,ES20907,PT,ES20907,18.1
2018,Y_GE10,NIVI_1,,,ES20907,PT,ES20907,15.2
2021,Y_GE10,NIVI_1,,,ES48046,PT,ES48046,16.8
2018,Y_GE10,NIVI_1,,,ES48046,PT,ES48046,15.4
2010,Y_GE10,NIVI_1,,,ES48046,PT,ES48046,12.7
2015,Y_GE10,NIVI_1,,,ES48046,PT,ES48046,15.1
2020,Y_GE10,NIVI_1,,,ES48046,PT,ES48046,16.6
2019,Y_GE10,NIVI_1,,,ES48046,PT,ES48046,16.2
2014,Y_GE10,NIVI_1,,,ES48046,PT,ES48046,14.6
2013,Y_GE10,NIVI_1,,,ES48046,PT,ES48046,14.3
2016,Y_GE10,NIVI_1,,,ES48046,PT,ES48046,15.2
2010,Y_GE10,NIVI_1,,,ES20039,PT,ES20039,15.5
2016,Y_GE10,NIVI_1,,,ES20039,PT,ES20039,19.2
2020,Y_GE10,NIVI_1,,,ES20039,PT,ES20039,21.1
2014,Y_GE10,NIVI_1,,,ES20039,PT,ES20039,17.9
2018,Y_GE10,NIVI_1,,,ES20039,PT,ES20039,19.7
2013,Y_GE10,NIVI_1,,,ES20039,PT,ES20039,17
2019,Y_GE10,NIVI_1,,,ES20039,PT,ES20039,20.2
2015,Y_GE10,NIVI_1,,,ES20039,PT,ES20039,18.3
2021,Y_GE10,NIVI_1,,,ES20039,PT,ES20039,21.4
2020,Y_GE10,NIVI_1,,,ES48044,PT,ES48044,13.7
2015,Y_GE10,NIVI_1,,,ES48044,PT,ES48044,12.2
2013,Y_GE10,NIVI_1,,,ES48044,PT,ES48044,12.1
2018,Y_GE10,NIVI_1,,,ES48044,PT,ES48044,12.6
2021,Y_GE10,NIVI_1,,,ES48044,PT,ES48044,13.7
2016,Y_GE10,NIVI_1,,,ES48044,PT,ES48044,12.3
2019,Y_GE10,NIVI_1,,,ES48044,PT,ES48044,13.2
2010,Y_GE10,NIVI_1,,,ES48044,PT,ES48044,11.1
2014,Y_GE10,NIVI_1,,,ES48044,PT,ES48044,12.1
2016,Y_GE10,NIVI_1,,,ES48047,PT,ES48047,21.3
2014,Y_GE10,NIVI_1,,,ES48047,PT,ES48047,18.2
2010,Y_GE10,NIVI_1,,,ES48047,PT,ES48047,19.9
2013,Y_GE10,NIVI_1,,,ES48047,PT,ES48047,19.3
2019,Y_GE10,NIVI_1,,,ES48047,PT,ES48047,21.1
2020,Y_GE10,NIVI_1,,,ES48047,PT,ES48047,22.9
2015,Y_GE10,NIVI_1,,,ES48047,PT,ES48047,19.1
2021,Y_GE10,NIVI_1,,,ES48047,PT,ES48047,22.3
2018,Y_GE10,NIVI_1,,,ES48047,PT,ES48047,21.5
2019,Y_GE10,NIVI_1,,,ES48042,PT,ES48042,20.3
2014,Y_GE10,NIVI_1,,,ES48042,PT,ES48042,18.3
2018,Y_GE10,NIVI_1,,,ES48042,PT,ES48042,19.2
2015,Y_GE10,NIVI_1,,,ES48042,PT,ES48042,18.4
2020,Y_GE10,NIVI_1,,,ES48042,PT,ES48042,20.6
2010,Y_GE10,NIVI_1,,,ES48042,PT,ES48042,16.5
2013,Y_GE10,NIVI_1,,,ES48042,PT,ES48042,18.5
2021,Y_GE10,NIVI_1,,,ES48042,PT,ES48042,20.6
2016,Y_GE10,NIVI_1,,,ES48042,PT,ES48042,19.2
2020,Y_GE10,NIVI_1,,,ES48043,PT,ES48043,17.3
2014,Y_GE10,NIVI_1,,,ES48043,PT,ES48043,15.9
2013,Y_GE10,NIVI_1,,,ES48043,PT,ES48043,15.8
2021,Y_GE10,NIVI_1,,,ES48043,PT,ES48043,17.3
2018,Y_GE10,NIVI_1,,,ES48043,PT,ES48043,16.4
2016,Y_GE10,NIVI_1,,,ES48043,PT,ES48043,16
2010,Y_GE10,NIVI_1,,,ES48043,PT,ES48043,15.2
