Year,ServEsencial,Administracion,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,PROT,ADM_MUN,,,ES48045,PT,ES48045,7
2021,PROT,ADM_MUN,,,ES48045,PT,ES48045,9.9
2018,PROT,ADM_MUN,,,ES48045,PT,ES48045,7.6
2020,PROT,ADM_MUN,,,ES48045,PT,ES48045,7.7
2018,PROT,ADM_MUN,,,ES01056,PT,ES01056,31
2019,PROT,ADM_MUN,,,ES01056,PT,ES01056,35
2020,PROT,ADM_MUN,,,ES01056,PT,ES01056,78.2
2021,PROT,ADM_MUN,,,ES01056,PT,ES01056,33.3
2017,PROT,ADM_MUN,,,ES01056,PT,ES01056,21.7
2018,PROT,ADM_MUN,,,ES20040,PT,ES20040,13.2
2020,PROT,ADM_MUN,,,ES20040,PT,ES20040,18.8
2021,PROT,ADM_MUN,,,ES20040,PT,ES20040,14.7
2019,PROT,ADM_MUN,,,ES20040,PT,ES20040,13.7
2017,PROT,ADM_MUN,,,ES20040,PT,ES20040,11.7
2018,PROT,ADM_MUN,,,ES20041,PT,ES20041,1.9
2019,PROT,ADM_MUN,,,ES20041,PT,ES20041,2.6
2020,PROT,ADM_MUN,,,ES20041,PT,ES20041,1.8
2021,PROT,ADM_MUN,,,ES20041,PT,ES20041,4.8
2017,PROT,ADM_MUN,,,ES20041,PT,ES20041,2.7
2021,PROT,ADM_MUN,,,ES20036,PT,ES20036,13.2
2018,PROT,ADM_MUN,,,ES20036,PT,ES20036,9.7
2019,PROT,ADM_MUN,,,ES20036,PT,ES20036,8.6
2020,PROT,ADM_MUN,,,ES20036,PT,ES20036,13.9
2017,PROT,ADM_MUN,,,ES20036,PT,ES20036,9.9
2017,PROT,ADM_MUN,,,ES20042,PT,ES20042,10
2020,PROT,ADM_MUN,,,ES20042,PT,ES20042,9.1
2018,PROT,ADM_MUN,,,ES20042,PT,ES20042,9.2
2019,PROT,ADM_MUN,,,ES20042,PT,ES20042,9.7
2021,PROT,ADM_MUN,,,ES20042,PT,ES20042,10.5
2021,PROT,ADM_MUN,,,ES48048,PT,ES48048,15.3
2017,PROT,ADM_MUN,,,ES48048,PT,ES48048,12.3
2019,PROT,ADM_MUN,,,ES48048,PT,ES48048,12.9
2020,PROT,ADM_MUN,,,ES48048,PT,ES48048,15
2018,PROT,ADM_MUN,,,ES48048,PT,ES48048,10.7
2021,PROT,ADM_MUN,,,ES20043,PT,ES20043,16.3
2018,PROT,ADM_MUN,,,ES20043,PT,ES20043,16.4
2017,PROT,ADM_MUN,,,ES20043,PT,ES20043,17.7
2020,PROT,ADM_MUN,,,ES20043,PT,ES20043,17.2
2019,PROT,ADM_MUN,,,ES20043,PT,ES20043,15
2018,PROT,ADM_MUN,,,ES48094,PT,ES48094,5.7
2017,PROT,ADM_MUN,,,ES48094,PT,ES48094,5.4
2019,PROT,ADM_MUN,,,ES48094,PT,ES48094,4.3
2020,PROT,ADM_MUN,,,ES48094,PT,ES48094,8.4
2021,PROT,ADM_MUN,,,ES48094,PT,ES48094,5.8
2021,PROT,ADM_MUN,,,ES20044,PT,ES20044,6.3
2018,PROT,ADM_MUN,,,ES20044,PT,ES20044,6.2
2020,PROT,ADM_MUN,,,ES20044,PT,ES20044,3.9
2017,PROT,ADM_MUN,,,ES20044,PT,ES20044,7.5
2019,PROT,ADM_MUN,,,ES20044,PT,ES20044,6.7
2018,PROT,ADM_MUN,,,ES20045,PT,ES20045,15.6
2019,PROT,ADM_MUN,,,ES20045,PT,ES20045,17.1
2017,PROT,ADM_MUN,,,ES20045,PT,ES20045,14.8
2020,PROT,ADM_MUN,,,ES20045,PT,ES20045,16.7
2021,PROT,ADM_MUN,,,ES20045,PT,ES20045,12.3
2020,PROT,ADM_MUN,,,ES01901,PT,ES01901,6.1
2017,PROT,ADM_MUN,,,ES01901,PT,ES01901,7.8
2019,PROT,ADM_MUN,,,ES01901,PT,ES01901,6.8
2021,PROT,ADM_MUN,,,ES01901,PT,ES01901,7.9
2018,PROT,ADM_MUN,,,ES01901,PT,ES01901,6.7
2020,PROT,ADM_MUN,,,ES20046,PT,ES20046,7
2019,PROT,ADM_MUN,,,ES20046,PT,ES20046,6.6
2017,PROT,ADM_MUN,,,ES20046,PT,ES20046,6.2
2021,PROT,ADM_MUN,,,ES20046,PT,ES20046,6.9
2018,PROT,ADM_MUN,,,ES20046,PT,ES20046,5.1
2019,PROT,ADM_MUN,,,ES01027,PT,ES01027,2.5
2021,PROT,ADM_MUN,,,ES01027,PT,ES01027,4.5
2017,PROT,ADM_MUN,,,ES01027,PT,ES01027,2.6
2018,PROT,ADM_MUN,,,ES01027,PT,ES01027,2.5
2020,PROT,ADM_MUN,,,ES01027,PT,ES01027,4.5
2018,PROT,ADM_MUN,,,ES48049,PT,ES48049,0.3
2017,PROT,ADM_MUN,,,ES48049,PT,ES48049,0.3
2019,PROT,ADM_MUN,,,ES48049,PT,ES48049,0.4
2020,PROT,ADM_MUN,,,ES48049,PT,ES48049,1.6
2021,PROT,ADM_MUN,,,ES48049,PT,ES48049,0.4
2017,PROT,ADM_MUN,,,ES20047,PT,ES20047,14.4
2020,PROT,ADM_MUN,,,ES20047,PT,ES20047,7.8
2018,PROT,ADM_MUN,,,ES20047,PT,ES20047,9.7
2021,PROT,ADM_MUN,,,ES20047,PT,ES20047,2.5
2019,PROT,ADM_MUN,,,ES20047,PT,ES20047,8.8
2021,PROT,ADM_MUN,,,ES48910,PT,ES48910,5.6
2020,PROT,ADM_MUN,,,ES48910,PT,ES48910,5.1
2019,PROT,ADM_MUN,,,ES48910,PT,ES48910,5.1
2017,PROT,ADM_MUN,,,ES48910,PT,ES48910,5.7
2018,PROT,ADM_MUN,,,ES48910,PT,ES48910,5.1
2017,PROT,ADM_MUN,,,ES48050,PT,ES48050,0
2018,PROT,ADM_MUN,,,ES48050,PT,ES48050,0
2020,PROT,ADM_MUN,,,ES48050,PT,ES48050,0
2021,PROT,ADM_MUN,,,ES48050,PT,ES48050,0
2019,PROT,ADM_MUN,,,ES48050,PT,ES48050,0
2020,PROT,ADM_MUN,,,ES48022,PT,ES48022,7.8
2018,PROT,ADM_MUN,,,ES48022,PT,ES48022,5.8
2019,PROT,ADM_MUN,,,ES48022,PT,ES48022,6.3
2017,PROT,ADM_MUN,,,ES48022,PT,ES48022,4.9
2021,PROT,ADM_MUN,,,ES48022,PT,ES48022,7.7
2021,PROT,ADM_MUN,,,ES48907,PT,ES48907,0
2018,PROT,ADM_MUN,,,ES48907,PT,ES48907,0
2017,PROT,ADM_MUN,,,ES48907,PT,ES48907,0
2019,PROT,ADM_MUN,,,ES48907,PT,ES48907,0
2020,PROT,ADM_MUN,,,ES48907,PT,ES48907,0
2017,PROT,ADM_MUN,,,ES01019,PT,ES01019,2.1
2019,PROT,ADM_MUN,,,ES01019,PT,ES01019,2.3
2018,PROT,ADM_MUN,,,ES01019,PT,ES01019,3
2020,PROT,ADM_MUN,,,ES01019,PT,ES01019,2.9
2021,PROT,ADM_MUN,,,ES01019,PT,ES01019,2.3
2017,PROT,ADM_MUN,,,ES01020,PT,ES01020,6.4
2018,PROT,ADM_MUN,,,ES01020,PT,ES01020,7.2
2019,PROT,ADM_MUN,,,ES01020,PT,ES01020,9.8
2021,PROT,ADM_MUN,,,ES01020,PT,ES01020,7.7
2020,PROT,ADM_MUN,,,ES01020,PT,ES01020,5.2
2017,PROT,ADM_MUN,,,ES01028,PT,ES01028,0.8
2020,PROT,ADM_MUN,,,ES01028,PT,ES01028,1
2019,PROT,ADM_MUN,,,ES01028,PT,ES01028,2.4
2018,PROT,ADM_MUN,,,ES01028,PT,ES01028,1.4
2021,PROT,ADM_MUN,,,ES01028,PT,ES01028,1.6
2017,PROT,ADM_MUN,,,ES01030,PT,ES01030,14.8
2021,PROT,ADM_MUN,,,ES01030,PT,ES01030,22.8
2018,PROT,ADM_MUN,,,ES01030,PT,ES01030,15.5
2020,PROT,ADM_MUN,,,ES01030,PT,ES01030,21.4
2019,PROT,ADM_MUN,,,ES01030,PT,ES01030,16.6
2017,PROT,ADM_MUN,,,ES01031,PT,ES01031,8.2
2018,PROT,ADM_MUN,,,ES01031,PT,ES01031,10.1
2020,PROT,ADM_MUN,,,ES01031,PT,ES01031,14.4
2019,PROT,ADM_MUN,,,ES01031,PT,ES01031,14.9
2021,PROT,ADM_MUN,,,ES01031,PT,ES01031,14.3
2019,PROT,ADM_MUN,,,ES01032,PT,ES01032,8
2021,PROT,ADM_MUN,,,ES01032,PT,ES01032,4.1
2018,PROT,ADM_MUN,,,ES01032,PT,ES01032,5.3
2017,PROT,ADM_MUN,,,ES01032,PT,ES01032,3.1
2020,PROT,ADM_MUN,,,ES01032,PT,ES01032,11.5
2019,PROT,ADM_MUN,,,ES48051,PT,ES48051,1.1
2017,PROT,ADM_MUN,,,ES48051,PT,ES48051,6.6
2020,PROT,ADM_MUN,,,ES48051,PT,ES48051,4.4
2021,PROT,ADM_MUN,,,ES48051,PT,ES48051,1.7
2018,PROT,ADM_MUN,,,ES48051,PT,ES48051,0.6
2017,PROT,ADM_MUN,,,ES01902,PT,ES01902,1.6
2020,PROT,ADM_MUN,,,ES01902,PT,ES01902,2
2021,PROT,ADM_MUN,,,ES01902,PT,ES01902,2.3
2018,PROT,ADM_MUN,,,ES01902,PT,ES01902,2.1
2019,PROT,ADM_MUN,,,ES01902,PT,ES01902,1.7
2017,PROT,ADM_MUN,,,ES01033,PT,ES01033,4.2
2018,PROT,ADM_MUN,,,ES01033,PT,ES01033,11.9
2019,PROT,ADM_MUN,,,ES01033,PT,ES01033,11.7
2021,PROT,ADM_MUN,,,ES01033,PT,ES01033,6.7
2020,PROT,ADM_MUN,,,ES01033,PT,ES01033,13
2021,PROT,ADM_MUN,,,ES48052,PT,ES48052,1.6
2017,PROT,ADM_MUN,,,ES48052,PT,ES48052,1.4
2019,PROT,ADM_MUN,,,ES48052,PT,ES48052,1.7
2018,PROT,ADM_MUN,,,ES48052,PT,ES48052,1.3
2020,PROT,ADM_MUN,,,ES48052,PT,ES48052,1.4
2017,PROT,ADM_MUN,,,ES20048,PT,ES20048,7
2020,PROT,ADM_MUN,,,ES20048,PT,ES20048,6.4
2018,PROT,ADM_MUN,,,ES20048,PT,ES20048,4.9
2019,PROT,ADM_MUN,,,ES20048,PT,ES20048,6.2
2021,PROT,ADM_MUN,,,ES20048,PT,ES20048,5.3
2020,PROT,ADM_MUN,,,ES20902,PT,ES20902,10.1
2017,PROT,ADM_MUN,,,ES20902,PT,ES20902,21.8
2019,PROT,ADM_MUN,,,ES20902,PT,ES20902,7.3
2021,PROT,ADM_MUN,,,ES20902,PT,ES20902,9.5
2018,PROT,ADM_MUN,,,ES20902,PT,ES20902,10.3
2018,PROT,ADM_MUN,,,ES01036,PT,ES01036,9.1
2019,PROT,ADM_MUN,,,ES01036,PT,ES01036,8.8
2020,PROT,ADM_MUN,,,ES01036,PT,ES01036,7.9
2021,PROT,ADM_MUN,,,ES01036,PT,ES01036,8.4
2017,PROT,ADM_MUN,,,ES01036,PT,ES01036,8.8
2017,PROT,ADM_MUN,,,ES48053,PT,ES48053,3.7
2018,PROT,ADM_MUN,,,ES48053,PT,ES48053,2.7
2021,PROT,ADM_MUN,,,ES48053,PT,ES48053,6.9
2020,PROT,ADM_MUN,,,ES48053,PT,ES48053,3.9
2019,PROT,ADM_MUN,,,ES48053,PT,ES48053,4.2
2018,PROT,ADM_MUN,,,ES20049,PT,ES20049,4.7
2020,PROT,ADM_MUN,,,ES20049,PT,ES20049,7.4
2017,PROT,ADM_MUN,,,ES20049,PT,ES20049,5.8
2019,PROT,ADM_MUN,,,ES20049,PT,ES20049,7
2021,PROT,ADM_MUN,,,ES20049,PT,ES20049,7.3
2019,PROT,ADM_MUN,,,ES20050,PT,ES20050,13.1
2020,PROT,ADM_MUN,,,ES20050,PT,ES20050,24.1
2021,PROT,ADM_MUN,,,ES20050,PT,ES20050,11.7
2018,PROT,ADM_MUN,,,ES20050,PT,ES20050,6
2017,PROT,ADM_MUN,,,ES20050,PT,ES20050,12.4
2020,PROT,ADM_MUN,,,ES20051,PT,ES20051,17.9
2018,PROT,ADM_MUN,,,ES20051,PT,ES20051,15.8
2021,PROT,ADM_MUN,,,ES20051,PT,ES20051,17.1
2019,PROT,ADM_MUN,,,ES20051,PT,ES20051,15.6
2017,PROT,ADM_MUN,,,ES20051,PT,ES20051,16
2020,PROT,ADM_MUN,,,ES20052,PT,ES20052,9.4
2021,PROT,ADM_MUN,,,ES20052,PT,ES20052,8.8
2019,PROT,ADM_MUN,,,ES20052,PT,ES20052,5.4
2017,PROT,ADM_MUN,,,ES20052,PT,ES20052,5
2018,PROT,ADM_MUN,,,ES20052,PT,ES20052,5
2019,PROT,ADM_MUN,,,ES01058,PT,ES01058,1.8
2020,PROT,ADM_MUN,,,ES01058,PT,ES01058,2.4
2018,PROT,ADM_MUN,,,ES01058,PT,ES01058,1.7
2017,PROT,ADM_MUN,,,ES01058,PT,ES01058,2.1
2021,PROT,ADM_MUN,,,ES01058,PT,ES01058,2.1
2019,PROT,ADM_MUN,,,ES20068,PT,ES20068,4.8
2020,PROT,ADM_MUN,,,ES20068,PT,ES20068,5.4
2017,PROT,ADM_MUN,,,ES20068,PT,ES20068,4.8
2021,PROT,ADM_MUN,,,ES20068,PT,ES20068,6
2018,PROT,ADM_MUN,,,ES20068,PT,ES20068,4.4
2021,PROT,ADM_MUN,,,ES48054,PT,ES48054,14.6
2020,PROT,ADM_MUN,,,ES48054,PT,ES48054,15.2
2017,PROT,ADM_MUN,,,ES48054,PT,ES48054,13.5
2019,PROT,ADM_MUN,,,ES48054,PT,ES48054,11.9
2018,PROT,ADM_MUN,,,ES48054,PT,ES48054,13
2018,PROT,ADM_MUN,,,ES48057,PT,ES48057,5
2019,PROT,ADM_MUN,,,ES48057,PT,ES48057,4.7
2021,PROT,ADM_MUN,,,ES48057,PT,ES48057,6.9
2017,PROT,ADM_MUN,,,ES48057,PT,ES48057,5.4
2020,PROT,ADM_MUN,,,ES48057,PT,ES48057,8.3
2019,PROT,ADM_MUN,,,ES48055,PT,ES48055,1.5
2018,PROT,ADM_MUN,,,ES48055,PT,ES48055,1.5
2020,PROT,ADM_MUN,,,ES48055,PT,ES48055,0.4
2021,PROT,ADM_MUN,,,ES48055,PT,ES48055,0.5
2017,PROT,ADM_MUN,,,ES48055,PT,ES48055,2.9
2020,PROT,ADM_MUN,,,ES48056,PT,ES48056,0.7
2019,PROT,ADM_MUN,,,ES48056,PT,ES48056,1.2
2021,PROT,ADM_MUN,,,ES48056,PT,ES48056,0.6
2017,PROT,ADM_MUN,,,ES48056,PT,ES48056,0.9
2018,PROT,ADM_MUN,,,ES48056,PT,ES48056,0.9
2019,PROT,ADM_MUN,,,ES01034,PT,ES01034,2.7
2018,PROT,ADM_MUN,,,ES01034,PT,ES01034,1.5
2017,PROT,ADM_MUN,,,ES01034,PT,ES01034,2.4
2020,PROT,ADM_MUN,,,ES01034,PT,ES01034,1.2
2021,PROT,ADM_MUN,,,ES01034,PT,ES01034,1.8
2017,PROT,ADM_MUN,,,ES48081,PT,ES48081,3.9
2021,PROT,ADM_MUN,,,ES48081,PT,ES48081,6.1
2020,PROT,ADM_MUN,,,ES48081,PT,ES48081,4.3
2018,PROT,ADM_MUN,,,ES48081,PT,ES48081,3.7
2019,PROT,ADM_MUN,,,ES48081,PT,ES48081,4.4
2018,PROT,ADM_MUN,,,ES20053,PT,ES20053,9.2
2017,PROT,ADM_MUN,,,ES20053,PT,ES20053,9.4
2020,PROT,ADM_MUN,,,ES20053,PT,ES20053,8.8
2019,PROT,ADM_MUN,,,ES20053,PT,ES20053,8.6
2021,PROT,ADM_MUN,,,ES20053,PT,ES20053,10.4
2019,PROT,ADM_MUN,,,ES20054,PT,ES20054,6.1
2018,PROT,ADM_MUN,,,ES20054,PT,ES20054,7.5
2017,PROT,ADM_MUN,,,ES20054,PT,ES20054,7.8
2020,PROT,ADM_MUN,,,ES20054,PT,ES20054,5.5
2021,PROT,ADM_MUN,,,ES20054,PT,ES20054,6
2019,PROT,ADM_MUN,,,ES48903,PT,ES48903,1.5
2020,PROT,ADM_MUN,,,ES48903,PT,ES48903,0.4
2017,PROT,ADM_MUN,,,ES48903,PT,ES48903,0.2
2018,PROT,ADM_MUN,,,ES48903,PT,ES48903,0.2
2021,PROT,ADM_MUN,,,ES48903,PT,ES48903,0.5
2019,PROT,ADM_MUN,,,ES48058,PT,ES48058,4.7
2021,PROT,ADM_MUN,,,ES48058,PT,ES48058,5.8
2020,PROT,ADM_MUN,,,ES48058,PT,ES48058,3.6
2018,PROT,ADM_MUN,,,ES48058,PT,ES48058,3.9
2017,PROT,ADM_MUN,,,ES48058,PT,ES48058,3.9
2018,PROT,ADM_MUN,,,ES48059,PT,ES48059,0.4
2020,PROT,ADM_MUN,,,ES48059,PT,ES48059,0.4
2019,PROT,ADM_MUN,,,ES48059,PT,ES48059,0.3
2017,PROT,ADM_MUN,,,ES48059,PT,ES48059,0.4
2021,PROT,ADM_MUN,,,ES48059,PT,ES48059,0.8
2019,PROT,ADM_MUN,,,ES48060,PT,ES48060,6.7
2018,PROT,ADM_MUN,,,ES48060,PT,ES48060,5.3
2020,PROT,ADM_MUN,,,ES48060,PT,ES48060,6.6
2021,PROT,ADM_MUN,,,ES48060,PT,ES48060,5.9
2017,PROT,ADM_MUN,,,ES48060,PT,ES48060,8.3
2017,PROT,ADM_MUN,,,ES48061,PT,ES48061,4.5
2021,PROT,ADM_MUN,,,ES48061,PT,ES48061,5.7
2018,PROT,ADM_MUN,,,ES48061,PT,ES48061,6.6
2020,PROT,ADM_MUN,,,ES48061,PT,ES48061,6.5
2019,PROT,ADM_MUN,,,ES48061,PT,ES48061,5.4
2021,PROT,ADM_MUN,,,ES20901,PT,ES20901,19.1
2018,PROT,ADM_MUN,,,ES20901,PT,ES20901,16.8
2019,PROT,ADM_MUN,,,ES20901,PT,ES20901,17
2020,PROT,ADM_MUN,,,ES20901,PT,ES20901,23.4
2017,PROT,ADM_MUN,,,ES20901,PT,ES20901,17.9
2020,PROT,ADM_MUN,,,ES48062,PT,ES48062,4.2
2017,PROT,ADM_MUN,,,ES48062,PT,ES48062,3.5
2021,PROT,ADM_MUN,,,ES48062,PT,ES48062,4.9
2018,PROT,ADM_MUN,,,ES48062,PT,ES48062,4.1
2019,PROT,ADM_MUN,,,ES48062,PT,ES48062,4.2
2019,PROT,ADM_MUN,,,ES48063,PT,ES48063,6.9
2018,PROT,ADM_MUN,,,ES48063,PT,ES48063,4.2
2020,PROT,ADM_MUN,,,ES48063,PT,ES48063,8.8
2017,PROT,ADM_MUN,,,ES48063,PT,ES48063,5.1
2021,PROT,ADM_MUN,,,ES48063,PT,ES48063,8.6
2018,PROT,ADM_MUN,,,ES48064,PT,ES48064,2.8
2021,PROT,ADM_MUN,,,ES48064,PT,ES48064,3.3
2017,PROT,ADM_MUN,,,ES48064,PT,ES48064,2.3
2019,PROT,ADM_MUN,,,ES48064,PT,ES48064,3.2
2020,PROT,ADM_MUN,,,ES48064,PT,ES48064,1.8
2017,PROT,ADM_MUN,,,ES01039,PT,ES01039,19.1
2020,PROT,ADM_MUN,,,ES01039,PT,ES01039,4.7
2021,PROT,ADM_MUN,,,ES01039,PT,ES01039,5.5
2018,PROT,ADM_MUN,,,ES01039,PT,ES01039,16.2
2019,PROT,ADM_MUN,,,ES01039,PT,ES01039,5.1
2018,PROT,ADM_MUN,,,ES48066,PT,ES48066,3.5
2021,PROT,ADM_MUN,,,ES48066,PT,ES48066,2.4
2017,PROT,ADM_MUN,,,ES48066,PT,ES48066,2.8
2020,PROT,ADM_MUN,,,ES48066,PT,ES48066,3.8
2019,PROT,ADM_MUN,,,ES48066,PT,ES48066,2.7
2020,PROT,ADM_MUN,,,ES48068,PT,ES48068,4.1
2017,PROT,ADM_MUN,,,ES48068,PT,ES48068,16.3
2018,PROT,ADM_MUN,,,ES48068,PT,ES48068,4.5
2019,PROT,ADM_MUN,,,ES48068,PT,ES48068,3.7
2021,PROT,ADM_MUN,,,ES48068,PT,ES48068,3.9
2019,PROT,ADM_MUN,,,ES48069,PT,ES48069,9.6
2021,PROT,ADM_MUN,,,ES48069,PT,ES48069,11.2
2018,PROT,ADM_MUN,,,ES48069,PT,ES48069,9.7
2017,PROT,ADM_MUN,,,ES48069,PT,ES48069,14.1
2020,PROT,ADM_MUN,,,ES48069,PT,ES48069,10.5
2019,PROT,ADM_MUN,,,ES48007,PT,ES48007,2.9
2020,PROT,ADM_MUN,,,ES48007,PT,ES48007,1.8
2021,PROT,ADM_MUN,,,ES48007,PT,ES48007,3.4
2017,PROT,ADM_MUN,,,ES48007,PT,ES48007,3.2
2018,PROT,ADM_MUN,,,ES48007,PT,ES48007,1.6
2020,PROT,ADM_MUN,,,ES48908,PT,ES48908,3.3
2019,PROT,ADM_MUN,,,ES48908,PT,ES48908,2.5
2017,PROT,ADM_MUN,,,ES48908,PT,ES48908,2.7
2021,PROT,ADM_MUN,,,ES48908,PT,ES48908,3
2018,PROT,ADM_MUN,,,ES48908,PT,ES48908,2.7
2018,PROT,ADM_MUN,,,ES48071,PT,ES48071,23.9
2017,PROT,ADM_MUN,,,ES48071,PT,ES48071,21.7
2021,PROT,ADM_MUN,,,ES48071,PT,ES48071,24.4
2019,PROT,ADM_MUN,,,ES48071,PT,ES48071,23.3
2020,PROT,ADM_MUN,,,ES48071,PT,ES48071,28.2
2018,PROT,ADM_MUN,,,ES20057,PT,ES20057,6.9
2017,PROT,ADM_MUN,,,ES20057,PT,ES20057,5.4
2020,PROT,ADM_MUN,,,ES20057,PT,ES20057,5.2
2019,PROT,ADM_MUN,,,ES20057,PT,ES20057,2.5
2021,PROT,ADM_MUN,,,ES20057,PT,ES20057,6.8
2020,PROT,ADM_MUN,,,ES20056,PT,ES20056,7.4
2021,PROT,ADM_MUN,,,ES20056,PT,ES20056,8.3
2018,PROT,ADM_MUN,,,ES20056,PT,ES20056,7.2
2019,PROT,ADM_MUN,,,ES20056,PT,ES20056,7.4
2017,PROT,ADM_MUN,,,ES20056,PT,ES20056,7.4
2018,PROT,ADM_MUN,,,ES48067,PT,ES48067,4.7
2017,PROT,ADM_MUN,,,ES48067,PT,ES48067,4.2
2020,PROT,ADM_MUN,,,ES48067,PT,ES48067,4.9
2021,PROT,ADM_MUN,,,ES48067,PT,ES48067,4.4
2019,PROT,ADM_MUN,,,ES48067,PT,ES48067,4.3
2017,PROT,ADM_MUN,,,ES48909,PT,ES48909,4.4
2018,PROT,ADM_MUN,,,ES48909,PT,ES48909,3.5
2019,PROT,ADM_MUN,,,ES48909,PT,ES48909,2.3
2020,PROT,ADM_MUN,,,ES48909,PT,ES48909,3.3
2021,PROT,ADM_MUN,,,ES48909,PT,ES48909,2.8
2017,PROT,ADM_MUN,,,ES01041,PT,ES01041,0
2021,PROT,ADM_MUN,,,ES01041,PT,ES01041,1.5
2018,PROT,ADM_MUN,,,ES01041,PT,ES01041,0.7
2020,PROT,ADM_MUN,,,ES01041,PT,ES01041,0.7
2019,PROT,ADM_MUN,,,ES01041,PT,ES01041,0.5
2021,PROT,ADM_MUN,,,ES20063,PT,ES20063,11
2018,PROT,ADM_MUN,,,ES20063,PT,ES20063,9.8
2019,PROT,ADM_MUN,,,ES20063,PT,ES20063,10.6
2020,PROT,ADM_MUN,,,ES20063,PT,ES20063,10.9
2017,PROT,ADM_MUN,,,ES20063,PT,ES20063,9.2
2020,PROT,ADM_MUN,,,ES01042,PT,ES01042,1.5
2018,PROT,ADM_MUN,,,ES01042,PT,ES01042,5.2
2017,PROT,ADM_MUN,,,ES01042,PT,ES01042,3.6
2021,PROT,ADM_MUN,,,ES01042,PT,ES01042,6.2
2019,PROT,ADM_MUN,,,ES01042,PT,ES01042,3.8
2018,PROT,ADM_MUN,,,ES20058,PT,ES20058,6.4
2017,PROT,ADM_MUN,,,ES20058,PT,ES20058,5.8
2019,PROT,ADM_MUN,,,ES20058,PT,ES20058,5
2021,PROT,ADM_MUN,,,ES20058,PT,ES20058,8
2020,PROT,ADM_MUN,,,ES20058,PT,ES20058,12.5
2020,PROT,ADM_MUN,,,ES48073,PT,ES48073,24.3
2021,PROT,ADM_MUN,,,ES48073,PT,ES48073,22.4
2018,PROT,ADM_MUN,,,ES48073,PT,ES48073,21.3
2019,PROT,ADM_MUN,,,ES48073,PT,ES48073,15.4
2017,PROT,ADM_MUN,,,ES48073,PT,ES48073,17.6
2020,PROT,ADM_MUN,,,ES20059,PT,ES20059,12.3
2018,PROT,ADM_MUN,,,ES20059,PT,ES20059,14.6
2017,PROT,ADM_MUN,,,ES20059,PT,ES20059,13.2
2019,PROT,ADM_MUN,,,ES20059,PT,ES20059,12.3
2021,PROT,ADM_MUN,,,ES20059,PT,ES20059,11.4
2020,PROT,ADM_MUN,,,ES20076,PT,ES20076,13.8
2021,PROT,ADM_MUN,,,ES20076,PT,ES20076,15.9
2018,PROT,ADM_MUN,,,ES20076,PT,ES20076,15.2
2019,PROT,ADM_MUN,,,ES20076,PT,ES20076,13.7
2017,PROT,ADM_MUN,,,ES20076,PT,ES20076,16.8
2017,PROT,ADM_MUN,,,ES20905,PT,ES20905,8.8
2019,PROT,ADM_MUN,,,ES20905,PT,ES20905,10.6
2020,PROT,ADM_MUN,,,ES20905,PT,ES20905,8.7
2018,PROT,ADM_MUN,,,ES20905,PT,ES20905,11.8
2021,PROT,ADM_MUN,,,ES20905,PT,ES20905,6.3
2021,PROT,ADM_MUN,,,ES20060,PT,ES20060,4.8
2019,PROT,ADM_MUN,,,ES20060,PT,ES20060,3.1
2020,PROT,ADM_MUN,,,ES20060,PT,ES20060,4.7
2017,PROT,ADM_MUN,,,ES20060,PT,ES20060,1.7
2018,PROT,ADM_MUN,,,ES20060,PT,ES20060,3.8
2017,PROT,ADM_MUN,,,ES20061,PT,ES20061,4.5
2019,PROT,ADM_MUN,,,ES20061,PT,ES20061,5.6
2020,PROT,ADM_MUN,,,ES20061,PT,ES20061,6.3
2018,PROT,ADM_MUN,,,ES20061,PT,ES20061,5.5
2021,PROT,ADM_MUN,,,ES20061,PT,ES20061,6.8
2021,PROT,ADM_MUN,,,ES20062,PT,ES20062,5.8
2018,PROT,ADM_MUN,,,ES20062,PT,ES20062,3.1
2019,PROT,ADM_MUN,,,ES20062,PT,ES20062,5.4
2020,PROT,ADM_MUN,,,ES20062,PT,ES20062,7.8
2017,PROT,ADM_MUN,,,ES20062,PT,ES20062,5.1
2020,PROT,ADM_MUN,,,ES48075,PT,ES48075,28.8
2018,PROT,ADM_MUN,,,ES48075,PT,ES48075,23.6
2021,PROT,ADM_MUN,,,ES48075,PT,ES48075,27.3
2019,PROT,ADM_MUN,,,ES48075,PT,ES48075,24.5
2017,PROT,ADM_MUN,,,ES48075,PT,ES48075,20.3
2018,PROT,ADM_MUN,,,ES48083,PT,ES48083,18.2
2020,PROT,ADM_MUN,,,ES48083,PT,ES48083,20.1
2019,PROT,ADM_MUN,,,ES48083,PT,ES48083,17.6
2017,PROT,ADM_MUN,,,ES48083,PT,ES48083,16.7
2021,PROT,ADM_MUN,,,ES48083,PT,ES48083,20.9
2021,PROT,ADM_MUN,,,ES48072,PT,ES48072,5.5
2019,PROT,ADM_MUN,,,ES48072,PT,ES48072,4.1
2018,PROT,ADM_MUN,,,ES48072,PT,ES48072,3.7
2020,PROT,ADM_MUN,,,ES48072,PT,ES48072,4.1
2017,PROT,ADM_MUN,,,ES48072,PT,ES48072,4.6
2018,PROT,ADM_MUN,,,ES01043,PT,ES01043,7.9
2020,PROT,ADM_MUN,,,ES01043,PT,ES01043,8.7
2017,PROT,ADM_MUN,,,ES01043,PT,ES01043,5.6
