NÚM OBJETIVO,NOMBRE OBJETIVO,NÚM META,NOMBRE META,NÚM INDICADOR,NOMBRE INDICADOR NNUU,INDICADOR DISPONIBLE,SERIE,NOMBRE SERIE,REPORTING_STATUS,BOOLEANO,GOLDILOCK,INDICADOR NO ESTADÍSTICO,TIPO GRÁFICO,MAPA,INDICADORES RELACIONADOS,DESAGREGACIÓN SEXO,DESAGREGACIÓN TH,DESAGREGACIÓN MUNICIPIO,AÑO INICIAL,PERIODICIDAD,TEXTO OCECA,DIRECCIÓN DESEADA,PROGRESO AUTOMÁTICO,AÑO BASE PROGRESO,ÚLTIMO AÑO,ÚLTIMO DATO,TARGET,LIMIT,SCORE,FECHA ÚLTIMA ACTUALIZACIÓN DATOS
12,Garantizar modalidades de consumo y producción sostenibles,12.1,"Aplicar el Marco Decenal de Programas sobre Modalidades de Consumo y Producción Sostenibles, con la participación de todos los países y bajo el liderazgo de los países desarrollados, teniendo en cuenta el grado de desarrollo y las capacidades de los países en desarrollo",12.1.1,"Número de países que elaboran, adoptan o aplican instrumentos de política destinados a apoyar la transición hacia modalidades de consumo y producción sostenibles","Se elaboran, adoptan o aplican instrumentos de política destinados a apoyar la transición hacia modalidades de consumo y producción sostenibles",,,complete,si,no,no,bar,no,,no,no,no,2010,Anual,si,,si,2015,2025,1.0,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.2,"De aquí a 2030, lograr la gestión sostenible y el uso eficiente de los recursos naturales",12.2.1,"Huella material en términos absolutos, huella material per cápita y huella material por PIB",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.2,"De aquí a 2030, lograr la gestión sostenible y el uso eficiente de los recursos naturales",12.2.2,"Consumo material interno en términos absolutos, consumo material interno per cápita y consumo material interno por PIB","Consumo material interno en términos absolutos, consumo material interno per cápita y consumo material interno por PIB",EN_MAT_DOMCMPT,Consumo doméstico de materiales en términos absolutos,complete,no,no,no,line,no,,no,no,no,2010,Anual,no,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.2,"De aquí a 2030, lograr la gestión sostenible y el uso eficiente de los recursos naturales",12.2.2,"Consumo material interno en términos absolutos, consumo material interno per cápita y consumo material interno por PIB","Consumo material interno en términos absolutos, consumo material interno per cápita y consumo material interno por PIB",EN_MAT_DOMCMPC,Consumo doméstico de materiales per cápita,complete,no,no,no,line,no,,no,no,no,2010,Anual,no,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.2,"De aquí a 2030, lograr la gestión sostenible y el uso eficiente de los recursos naturales",12.2.2,"Consumo material interno en términos absolutos, consumo material interno per cápita y consumo material interno por PIB","Consumo material interno en términos absolutos, consumo material interno per cápita y consumo material interno por PIB",EN_MAT_DOMCMPG,Consumo doméstico de materiales por PIB,complete,no,no,no,line,no,,no,no,no,2010,Anual,no,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.3,"De aquí a 2030, reducir a la mitad el desperdicio de alimentos per cápita mundial en la venta al por menor y a nivel de los consumidores y reducir las pérdidas de alimentos en las cadenas de producción y suministro, incluidas las pérdidas posteriores a la cosecha",12.3.1,a) Índice de pérdidas de alimentos y b) índice de desperdicio de alimentos,a) Índice de pérdidas de alimentos y b) índice de desperdicio de alimentos,AG_FOOD_WST,Desperdicio alimentario,complete,no,no,no,bar,no,,no,no,no,2022,Cuatrienal,no,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.3,"De aquí a 2030, reducir a la mitad el desperdicio de alimentos per cápita mundial en la venta al por menor y a nivel de los consumidores y reducir las pérdidas de alimentos en las cadenas de producción y suministro, incluidas las pérdidas posteriores a la cosecha",12.3.1,a) Índice de pérdidas de alimentos y b) índice de desperdicio de alimentos,a) Índice de pérdidas de alimentos y b) índice de desperdicio de alimentos,AG_FOOD_WST_PC,Desperdicio alimentario per cápita,complete,no,no,no,bar,no,,no,no,no,2022,Cuatrienal,no,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.4,"De aquí a 2020, lograr la gestión ecológicamente racional de los productos químicos y de todos los desechos a lo largo de su ciclo de vida, de conformidad con los marcos internacionales convenidos, y reducir significativamente su liberación a la atmósfera, el agua y el suelo a fin de minimizar sus efectos adversos en la salud humana y el medio ambiente",12.4.1,Número de partes en los acuerdos ambientales multilaterales internacionales sobre desechos peligrosos y otros productos químicos que cumplen sus compromisos y obligaciones de transmitir información como se exige en cada uno de esos acuerdos,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notapplicable,,,,,,,,,,,,,,,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.4,"De aquí a 2020, lograr la gestión ecológicamente racional de los productos químicos y de todos los desechos a lo largo de su ciclo de vida, de conformidad con los marcos internacionales convenidos, y reducir significativamente su liberación a la atmósfera, el agua y el suelo a fin de minimizar sus efectos adversos en la salud humana y el medio ambiente",12.4.2,"a) Desechos peligrosos generados per cápita y b) proporción de desechos peligrosos tratados, desglosados por tipo de tratamiento","a) Desechos peligrosos generados per cápita y b) proporción de desechos peligrosos tratados, desglosados por tipo de tratamiento",EN_HAZ_PCAP,Residuos peligrosos generados per cápita,complete,no,no,no,line,no,,no,si,no,2010,Anual,no,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.4,"De aquí a 2020, lograr la gestión ecológicamente racional de los productos químicos y de todos los desechos a lo largo de su ciclo de vida, de conformidad con los marcos internacionales convenidos, y reducir significativamente su liberación a la atmósfera, el agua y el suelo a fin de minimizar sus efectos adversos en la salud humana y el medio ambiente",12.4.2,"a) Desechos peligrosos generados per cápita y b) proporción de desechos peligrosos tratados, desglosados por tipo de tratamiento","a) Desechos peligrosos generados per cápita y b) proporción de desechos peligrosos tratados, desglosados por tipo de tratamiento",EN_HAZ_TREAT,"Proporción de residuos peligrosos tratados, desglosados por tipo de tratamiento",complete,no,no,no,line,no,,no,si,no,2010,Anual,no,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.5,"De aquí a 2030, reducir considerablemente la generación de desechos mediante actividades de prevención, reducción, reciclado y reutilización",12.5.1,"Tasa nacional de reciclado, en toneladas de material reciclado",Proporción de residuos municipales reciclados en relación al total de residuos municipales generados y tratados,,,complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.6,"Alentar a las empresas, en especial las grandes empresas y las empresas transnacionales, a que adopten prácticas sostenibles e incorporen información sobre la sostenibilidad en su ciclo de presentación de informes",12.6.1,Número de empresas que publican informes sobre sostenibilidad,Número de organizaciones con EMAS o Ecolabel,EU_EMAS,Número de organizaciones con Sistema comunitario de gestión y auditoría medioambiental (EMAS),complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.6,"Alentar a las empresas, en especial las grandes empresas y las empresas transnacionales, a que adopten prácticas sostenibles e incorporen información sobre la sostenibilidad en su ciclo de presentación de informes",12.6.1,Número de empresas que publican informes sobre sostenibilidad,Número de organizaciones con EMAS o Ecolabel,EU_ECOLABEL,Número de licencias de Ecolabel (Etiqueta Ecológica Europea ),complete,no,no,no,line,no,,no,si,no,2010,Anual,si,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.7,"Promover prácticas de adquisición pública que sean sostenibles, de conformidad con las políticas y prioridades nacionales",12.7.1,Número de países que aplican políticas y planes de acción sostenibles en materia de adquisiciones públicas,Nivel de implementación de las políticas de contratación pública sostenible,_L_ES_120701_01,Nivel de implementación de las políticas de contratación pública sostenible,complete,no,no,no,bar,no,,no,no,no,2022,Trienal,si,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.8,"De aquí a 2030, asegurar que las personas de todo el mundo tengan la información y los conocimientos pertinentes para el desarrollo sostenible y los estilos de vida en armonía con la naturaleza",12.8.1,"Grado en que i) la educación para la ciudadanía mundial y ii) la educación para el desarrollo sostenible se incorporan en a) las políticas nacionales de educación, b) los planes de estudio, c) la formación de docentes y d) la evaluación de las y los estudiantes",La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.a,Ayudar a los países en desarrollo a fortalecer su capacidad científica y tecnológica para avanzar hacia modalidades de consumo y producción más sostenibles,12.a.1,Capacidad instalada de generación de energía renovable en los países en desarrollo y en los países desarrollados (en vatios per cápita),Capacidad instalada de generación de energía renovable (en vatios per cápita),,,complete,no,no,no,line,si,,no,si,si,2010,Anual,si,,no,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.b,"Elaborar y aplicar instrumentos para vigilar los efectos en el desarrollo sostenible, a fin de lograr un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales",12.b.1,Aplicación de instrumentos normalizados de contabilidad para hacer un seguimiento de los aspectos económicos y ambientales de la sostenibilidad del turismo,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
12,Garantizar modalidades de consumo y producción sostenibles,12.c,"Racionalizar los subsidios ineficientes a los combustibles fósiles que fomentan el consumo antieconómico eliminando las distorsiones del mercado, de acuerdo con las circunstancias nacionales, incluso mediante la reestructuración de los sistemas tributarios y la eliminación gradual de los subsidios perjudiciales, cuando existan, para reflejar su impacto ambiental, teniendo plenamente en cuenta las necesidades y condiciones específicas de los países en desarrollo y minimizando los posibles efectos adversos en su desarrollo, de manera que se proteja a las y los pobres y a las comunidades afectadas",12.c.1,Cuantía de los subsidios a los combustibles fósiles (producción y consumo) por unidad del PIB,La CA de Euskadi no elabora estadísticas oficiales continuas con la metodología del indicador,,,notstarted,,,,,,,,,,,,,,,,,,,,,
